DateTime,Turbidity NTU,fDOM RFU
4/24/2023 3:29,6.635483,0.6733263
4/24/2023 3:44,9.535474,0.6714394
4/24/2023 3:59,7.107086,0.6707715
4/24/2023 4:14,-9999,0.6693361
4/24/2023 4:29,-9999,0.668964
4/24/2023 4:44,-9999,0.6649935
4/24/2023 4:59,-9999,0.6667408
4/24/2023 5:14,-9999,0.6658102
4/24/2023 5:29,-9999,0.6623527
4/24/2023 5:44,-9999,0.6625208
4/24/2023 5:59,-9999,0.65984
4/24/2023 6:14,-9999,0.6567195
4/24/2023 6:29,-9999,0.6588643
4/24/2023 6:44,-9999,0.6603939
4/24/2023 6:59,-9999,0.6581586
4/24/2023 7:14,-9999,0.6590686
4/24/2023 7:29,-9999,0.6580024
4/24/2023 7:44,-9999,0.6574762
4/24/2023 7:59,-9999,0.6569176
4/24/2023 8:14,-9999,0.6545153
4/24/2023 8:29,-9999,0.6520793
4/24/2023 8:44,-9999,0.65295
4/24/2023 8:59,-9999,0.6476441
4/24/2023 9:14,-9999,0.6449015
4/24/2023 9:29,-9999,0.6424257
4/24/2023 9:44,-9999,0.6396663
4/24/2023 9:59,-9999,0.6355702
4/24/2023 10:14,-9999,0.6310583
4/24/2023 10:29,6.952269,0.6284605
4/24/2023 10:44,12.86087,0.6249317
4/24/2023 10:59,8.851475,0.6225654
4/24/2023 11:14,8.265387,0.625966
4/24/2023 11:29,10.32182,0.6240678
4/24/2023 11:44,7.044164,0.6259274
4/24/2023 11:59,6.4198231,0.6253314
4/24/2023 12:14,6.451147,0.6308796
4/24/2023 12:29,8.439362,0.6296667
4/24/2023 12:44,9.250808,0.6283427
4/24/2023 12:59,12.04684,0.6332304
4/24/2023 13:14,8.680936,0.6371432
4/24/2023 13:29,12.44845,0.6355323
4/24/2023 13:44,11.77661,0.6424454
4/24/2023 13:59,9.740976,0.649909
4/24/2023 14:14,8.431519,0.6586899
4/24/2023 14:29,10.89383,0.6612329
4/24/2023 14:44,14.71074,0.6769081
4/24/2023 14:59,21.4203,0.6786206
4/24/2023 15:14,14.81371,0.6895508
4/24/2023 15:29,12.84911,0.7117629
4/24/2023 15:44,11.47185,0.7352304
4/24/2023 15:59,14.45371,0.7571094
4/24/2023 16:14,20.25151,0.7695239
4/24/2023 16:29,12.59887,0.7867899
4/24/2023 16:44,10.81715,0.7922989
4/24/2023 16:59,12.94829,0.8127391
4/24/2023 17:14,14.30769,0.8151252
4/24/2023 17:29,10.723236,0.8487041
4/24/2023 17:44,12.2008288,0.843991
4/24/2023 17:59,14.91005,0.8524576
4/24/2023 18:14,16.07658,0.7065569
4/24/2023 18:29,13.0226,0.6238389
4/24/2023 18:44,14.95398,0.7441471
4/24/2023 18:59,14.53861,0.6075079
4/24/2023 19:14,10.05627,0.6788094
4/24/2023 19:29,11.0612,0.6318265
4/24/2023 19:44,12.98675,0.6000461
4/24/2023 19:59,10.495801,1.049864
4/24/2023 20:14,14.37354,1.359562
4/24/2023 20:29,11.4531,0.6200102
4/24/2023 20:44,10.59009,0.7407596
4/24/2023 20:59,9.128041,0.6773872
4/24/2023 21:14,8.899214,0.63682
4/24/2023 21:29,12.38664,0.8848617
4/24/2023 21:44,8.09011,0.6623687
4/24/2023 21:59,9.2964107,0.6513939
4/24/2023 22:14,8.836675,0.7962826
4/24/2023 22:29,11.14447,0.6634989
4/24/2023 22:44,11.42798,0.6541858
4/24/2023 22:59,9.547137,0.7756498
4/24/2023 23:14,9.730158,0.6705655
4/24/2023 23:29,8.366415,0.6715958
4/24/2023 23:44,7.8670524,0.6402384
4/24/2023 23:59,9.277373,0.6745298
4/25/2023 0:14,8.427092,0.6579846
4/25/2023 0:29,8.451922,0.6774293
4/25/2023 0:44,8.365188,0.6568273
4/25/2023 0:59,8.52897154,0.6287825
4/25/2023 1:14,12.89771,0.6782573
4/25/2023 1:29,12.01816,0.7332979
4/25/2023 1:44,9.577664,0.6853871
4/25/2023 1:59,8.377716,0.5843746
4/25/2023 2:14,11.71445,0.5755457
4/25/2023 2:29,8.347106,0.6810898
4/25/2023 2:44,9.372221,0.6729588
4/25/2023 2:59,7.210066,0.6105017
4/25/2023 3:14,9.137128,0.7361789
4/25/2023 3:29,7.268689,0.5976841
4/25/2023 3:44,7.957746,0.8771085
4/25/2023 3:59,10.60646,0.6330541
4/25/2023 4:14,7.04682,0.5899822
4/25/2023 4:29,8.1505151,0.5661814
4/25/2023 4:44,8.668809,0.6405997
4/25/2023 4:59,8.264239,0.608643
4/25/2023 5:14,7.395107,0.5495384
4/25/2023 5:29,7.736172,0.6176962
4/25/2023 5:44,11.8064,0.5890999
4/25/2023 5:59,7.373918,0.5849478
4/25/2023 6:14,10.23149,1.336825
4/25/2023 6:29,8.094889,0.5904233
4/25/2023 6:44,7.270213,0.5549366
4/25/2023 6:59,8.619674,0.549335
4/25/2023 7:14,10.30795,0.5494729
4/25/2023 7:29,8.333649,1.146198
4/25/2023 7:44,10.78097,2.188158
4/25/2023 7:59,9.023009,0.6220071
4/25/2023 8:14,7.910114,1.82838
4/25/2023 8:29,9.022126,1.88915
4/25/2023 8:44,8.620781,0.6176803
4/25/2023 8:59,9.710114,0.5371895
4/25/2023 9:14,9.821971,0.5412418
4/25/2023 9:29,10.3705318,0.5287854
4/25/2023 9:44,9.766136,0.551191
4/25/2023 9:59,8.815733,0.5399514
4/25/2023 10:14,6.875915,2.066974
4/25/2023 10:29,7.2027,0.5102195
4/25/2023 10:44,9.074491,0.6362832
4/25/2023 10:59,6.305864,0.7547577
4/25/2023 11:14,8.428621,0.5233795
4/25/2023 11:29,7.432886,0.5550402
4/25/2023 11:44,7.402704,0.5490152
4/25/2023 11:59,9.595677,0.5606447
4/25/2023 12:14,8.512943,0.5432831
4/25/2023 12:29,7.253939,0.5527264
4/25/2023 12:44,6.678488,0.5460325
4/25/2023 12:59,8.532841,1.053135
4/25/2023 13:14,10.48898,0.5203586
4/25/2023 13:29,12.21206,0.5335841
4/25/2023 13:44,7.631894,1.212658
4/25/2023 13:59,10.02344,0.549059
4/25/2023 14:14,7.587561,0.649727
4/25/2023 14:29,7.068102,1.889396
4/25/2023 14:44,10.24533,0.6495058
4/25/2023 14:59,9.767324,0.5467107
4/25/2023 15:14,8.575769,0.6198105
4/25/2023 15:29,8.241241,0.8173277
4/25/2023 15:44,9.705794,0.5674823
4/25/2023 15:59,8.256757,0.6204652
4/25/2023 16:14,8.3420443,1.679044
4/25/2023 16:29,6.809498,0.562563
4/25/2023 16:44,8.809769,0.6311357
4/25/2023 16:59,7.934367,0.584697
4/25/2023 17:14,7.919132,0.5532076
4/25/2023 17:29,8.938937,0.559119
4/25/2023 17:44,7.019662,0.5479671
4/25/2023 17:59,10.26927,0.5292212
4/25/2023 18:14,7.314887,0.6121203
4/25/2023 18:29,12.67655,2.821456
4/25/2023 18:44,9.254982,2.375731
4/25/2023 18:59,8.258312,0.6315007
4/25/2023 19:14,7.444925,0.6538131
4/25/2023 19:29,8.171468,0.7301635
4/25/2023 19:44,8.49369,0.6248053
4/25/2023 19:59,9.722791,2.127723
4/25/2023 20:14,12.65064,0.5849287
4/25/2023 20:29,7.99285,1.930976
4/25/2023 20:44,6.505753,0.5945107
4/25/2023 20:59,7.244757,0.647073
4/25/2023 21:14,7.414359,1.255548
4/25/2023 21:29,6.853631,0.6090076
4/25/2023 21:44,7.750656,0.5389587
4/25/2023 21:59,6.064354,1.177928
4/25/2023 22:14,7.564696,2.224124
4/25/2023 22:29,7.433331,2.214766
4/25/2023 22:44,6.950613,0.6084914
4/25/2023 22:59,7.615812,0.6272776
4/25/2023 23:14,7.567495,0.8942546
4/25/2023 23:29,7.367937,1.388426
4/25/2023 23:44,7.252954,0.9466659
4/25/2023 23:59,7.411825,0.6508395
4/26/2023 0:14,9.107867,1.988717
4/26/2023 0:29,6.804207,1.165445
4/26/2023 0:44,7.674503,1.127473
4/26/2023 0:59,6.109573,0.5812867
4/26/2023 1:14,6.114789,0.5911489
4/26/2023 1:29,6.50971,1.264981
4/26/2023 1:44,6.42506,0.6113933
4/26/2023 1:59,6.147829,0.5735487
4/26/2023 2:14,5.463714,1.650339
4/26/2023 2:29,5.187714,1.052414
4/26/2023 2:44,6.293397,1.329524
4/26/2023 2:59,5.416872,1.238377
4/26/2023 3:14,5.327479,1.020381
4/26/2023 3:29,6.029692,1.591554
4/26/2023 3:44,5.228829,1.166182
4/26/2023 3:59,5.070247,1.122939
4/26/2023 4:14,6.360985,1.425576
4/26/2023 4:29,5.619094,1.317227
4/26/2023 4:44,7.692647,1.246855
4/26/2023 4:59,5.341373,1.262043
4/26/2023 5:14,5.773766,1.254736
4/26/2023 5:29,6.597546,1.532353
4/26/2023 5:44,5.749723,1.152175
4/26/2023 5:59,5.106501,1.217268
4/26/2023 6:14,5.491827,1.337043
4/26/2023 6:29,5.168701,1.263906
4/26/2023 6:44,5.670616,1.248533
4/26/2023 6:59,9.366531,1.315284
4/26/2023 7:14,9.270766,1.63789
4/26/2023 7:29,5.638297,0.7166658
4/26/2023 7:44,5.577258,1.183048
4/26/2023 7:59,9.503415,0.6680428
4/26/2023 8:14,9.621197,0.5846596
4/26/2023 8:29,7.598571,0.5710421
4/26/2023 8:44,5.780804,0.7105225
4/26/2023 8:59,7.695417,0.6527101
4/26/2023 9:14,7.526026,0.6666711
4/26/2023 9:29,6.951392,0.9979852
4/26/2023 9:44,6.956312,0.849892
4/26/2023 9:59,9.372283,0.5662
4/26/2023 10:14,7.799261,0.653811
4/26/2023 10:29,8.086535,0.709426
4/26/2023 10:44,5.629893,0.6834641
4/26/2023 10:59,7.298485,0.7751575
4/26/2023 11:14,6.391791,0.711527
4/26/2023 11:29,7.414729,0.6679642
4/26/2023 11:44,6.7897724,0.556693
4/26/2023 11:59,9.334161,0.5539119
4/26/2023 12:14,6.708862,0.5595415
4/26/2023 12:29,10.39225,0.5514001
4/26/2023 12:44,9.464787,0.560019
4/26/2023 12:59,8.918251,0.5503542
4/26/2023 13:14,-9999,0.5996965
4/26/2023 13:29,-9999,0.5931715
4/26/2023 13:44,-9999,0.576571
4/26/2023 13:59,-9999,0.6045219
4/26/2023 14:14,12.87215,0.5617571
4/26/2023 14:29,15.29759,0.5725295
4/26/2023 14:44,15.68795,0.5670699
4/26/2023 14:59,14.4598,0.5555408
4/26/2023 15:14,9.729842,0.5567637
4/26/2023 15:29,7.300931,0.5641021
4/26/2023 15:44,7.984478,0.6897202
4/26/2023 15:59,7.089873,0.8550218
4/26/2023 16:14,8.330379,0.7516251
4/26/2023 16:29,6.19783,0.7031247
4/26/2023 16:44,6.900563,1.244953
4/26/2023 16:59,7.234116,0.8968192
4/26/2023 17:14,6.8081532,0.5657568
4/26/2023 17:29,6.722628,0.5560442
4/26/2023 17:44,7.976734,0.566761
4/26/2023 17:59,7.470594,0.8246796
4/26/2023 18:14,8.754182,0.6029495
4/26/2023 18:29,7.499014,0.5965111
4/26/2023 18:44,7.569584,0.585464
4/26/2023 18:59,6.407,0.8137641
4/26/2023 19:14,9.744042,0.570351
4/26/2023 19:29,7.045882,0.6069095
4/26/2023 19:44,6.775056,0.5694676
4/26/2023 19:59,5.684076,0.5502076
4/26/2023 20:14,6.422663,0.6037413
4/26/2023 20:29,5.898256,0.5679058
4/26/2023 20:44,6.987037,0.5637692
4/26/2023 20:59,6.977785,0.6096185
4/26/2023 21:14,6.244116,0.6073876
4/26/2023 21:29,6.773035,0.6073976
4/26/2023 21:44,6.608382,0.6172175
4/26/2023 21:59,6.013891,0.5911427
4/26/2023 22:14,7.067877,0.5785641
4/26/2023 22:29,5.549395,0.8635542
4/26/2023 22:44,5.626217,0.8894022
4/26/2023 22:59,6.497716,1.570454
4/26/2023 23:14,5.833551,0.6155854
4/26/2023 23:29,5.499085,0.5348784
4/26/2023 23:44,6.155624,0.5592386
4/26/2023 23:59,5.485242,0.5564132
4/27/2023 0:14,6.223054,0.5522104
4/27/2023 0:29,7.354532,0.5709181
4/27/2023 0:44,7.12068,1.395534
4/27/2023 0:59,5.708018,1.413069
4/27/2023 1:14,6.174216,0.8899094
4/27/2023 1:29,6.488084,0.5815006
4/27/2023 1:44,6.181558,1.81874
4/27/2023 1:59,7.221157,2.385643
4/27/2023 2:14,5.613323,1.954515
4/27/2023 2:29,5.591058,0.6548639
4/27/2023 2:44,5.600718,0.5132906
4/27/2023 2:59,8.776021,1.014424
4/27/2023 3:14,5.390158,0.6894087
4/27/2023 3:29,8.955453,0.8142852
4/27/2023 3:44,4.700153,0.5655828
4/27/2023 3:59,8.030267,0.7278028
4/27/2023 4:14,9.522786,0.670471
4/27/2023 4:29,5.269174,0.6169041
4/27/2023 4:44,4.802356,1.298456
4/27/2023 4:59,5.839541,0.6329442
4/27/2023 5:14,5.162479,0.522208
4/27/2023 5:29,6.016594,0.6390321
4/27/2023 5:44,5.593746,0.6232214
4/27/2023 5:59,6.579483,0.6531414
4/27/2023 6:14,5.921728,1.519401
4/27/2023 6:29,5.260899,0.6455358
4/27/2023 6:44,4.885731,1.035562
4/27/2023 6:59,5.806655,0.7551455
4/27/2023 7:14,5.724042,0.6011845
4/27/2023 7:29,5.257911,2.101775
4/27/2023 7:44,11.30898,0.6402149
4/27/2023 7:59,5.147526,1.349545
4/27/2023 8:14,7.580595,0.5781266
4/27/2023 8:29,8.000148,0.527426
4/27/2023 8:44,8.446916,0.5014883
4/27/2023 8:59,5.80582,1.442316
4/27/2023 9:14,6.297476,1.36885
4/27/2023 9:29,6.681069,0.5578193
4/27/2023 9:44,6.103528,1.67971
4/27/2023 9:59,6.984309,0.5248535
4/27/2023 10:14,4.945841,0.5492793
4/27/2023 10:29,9.177609,0.5804557
4/27/2023 10:44,6.283015,0.6749606
4/27/2023 10:59,8.143227,1.480344
4/27/2023 11:14,7.838196,2.175835
4/27/2023 11:29,5.399134,2.082706
4/27/2023 11:44,6.055334,1.253499
4/27/2023 11:59,5.650968,0.4929306
4/27/2023 12:14,5.298342,0.5687486
4/27/2023 12:29,5.010574,2.38565
4/27/2023 12:44,7.825171,1.397976
4/27/2023 12:59,5.800426,1.575464
4/27/2023 13:14,6.250288,2.532493
4/27/2023 13:29,7.407101,2.501699
4/27/2023 13:44,6.727478,2.018548
4/27/2023 13:59,6.650673,1.669375
4/27/2023 14:14,7.981302,1.873201
4/27/2023 14:29,9.277069,2.395748
4/27/2023 14:44,6.927635,2.617276
4/27/2023 14:59,8.4208444,2.62119
4/27/2023 15:14,13.73666,1.495349
4/27/2023 15:29,9.810889,0.5616065
4/27/2023 15:44,10.77805,1.934475
4/27/2023 15:59,8.482873,0.6408541
4/27/2023 16:14,11.2637,2.487805
4/27/2023 16:29,9.426099,0.9283368
4/27/2023 16:44,7.844989,0.667699
4/27/2023 16:59,10.15287,0.8223857
4/27/2023 17:14,12.30473,2.00997
4/27/2023 17:29,8.253768,0.7151848
4/27/2023 17:44,11.46979,2.620986
4/27/2023 17:59,8.623261,2.648939
4/27/2023 18:14,8.059513,2.707029
4/27/2023 18:29,9.375485,2.663004
4/27/2023 18:44,10.43116,1.937097
4/27/2023 18:59,7.579195,2.628632
4/27/2023 19:14,7.795258,1.938014
4/27/2023 19:29,9.039343,2.851789
4/27/2023 19:44,7.291494,0.6383251
4/27/2023 19:59,8.680462,1.228281
4/27/2023 20:14,6.803074,1.711541
4/27/2023 20:29,11.15414,1.860296
4/27/2023 20:44,9.792852,1.909303
4/27/2023 20:59,10.36194,2.577371
4/27/2023 21:14,7.9739,2.729264
4/27/2023 21:29,6.363176,2.577814
4/27/2023 21:44,7.596719,2.379142
4/27/2023 21:59,6.317171,1.729268
4/27/2023 22:14,6.034987,0.7542558
4/27/2023 22:29,5.6800413,1.147554
4/27/2023 22:44,5.52001844,1.718925
4/27/2023 22:59,9.352971,2.672197
4/27/2023 23:14,8.24802718,0.7785982
4/27/2023 23:29,8.23179,1.434379
4/27/2023 23:44,7.577286,2.244953
4/27/2023 23:59,9.068336,1.169372
4/28/2023 0:14,7.650787,1.599527
4/28/2023 0:29,7.577343,1.929295
4/28/2023 0:44,7.647383,1.717247
4/28/2023 0:59,8.491153,0.566692
4/28/2023 1:14,7.070981,1.521802
4/28/2023 1:29,6.878399,0.5720346
4/28/2023 1:44,5.997839,2.458778
4/28/2023 1:59,6.115029,1.037526
4/28/2023 2:14,10.27581,2.995546
4/28/2023 2:29,8.878566,2.866826
4/28/2023 2:44,6.367124,1.172338
4/28/2023 2:59,6.621934,2.57667
4/28/2023 3:14,7.197322,2.464602
4/28/2023 3:29,5.83971,0.9758027
4/28/2023 3:44,7.497232,1.139888
4/28/2023 3:59,7.148062,1.41221
4/28/2023 4:14,7.2665018,2.864304
4/28/2023 4:29,6.793616,1.320163
4/28/2023 4:44,7.323904,1.605058
4/28/2023 4:59,6.609757,2.389513
4/28/2023 5:14,6.738152,2.870154
4/28/2023 5:29,8.375615,2.608437
4/28/2023 5:44,8.336267,1.497557
4/28/2023 5:59,11.75504,2.660606
4/28/2023 6:14,7.681944,2.655333
4/28/2023 6:29,12.25085,2.783073
4/28/2023 6:44,5.97376,1.74766
4/28/2023 6:59,6.834135,1.314838
4/28/2023 7:14,5.4341476,1.740919
4/28/2023 7:29,7.588366,1.80004
4/28/2023 7:44,9.369426,2.889641
4/28/2023 7:59,7.493662,0.8282003
4/28/2023 8:14,5.692297,2.135709
4/28/2023 8:29,6.430547,2.286828
4/28/2023 8:44,7.30655,0.7770776
4/28/2023 8:59,8.174024,2.051424
4/28/2023 9:14,6.854938,1.898849
4/28/2023 9:29,8.1122989,1.15984
4/28/2023 9:44,5.978863,0.6174501
4/28/2023 9:59,6.47020505,1.704417
4/28/2023 10:14,6.667012,2.177047
4/28/2023 10:29,5.789886,1.39841
4/28/2023 10:44,5.41664995,0.7904751
4/28/2023 10:59,5.357341,1.011423
4/28/2023 11:14,6.067719,0.7360492
4/28/2023 11:29,6.090309,2.375791
4/28/2023 11:44,8.452401,1.534431
4/28/2023 11:59,6.808861,0.6362538
4/28/2023 12:14,6.070024,1.556021
4/28/2023 12:29,8.540452,2.166974
4/28/2023 12:44,6.694746,1.375721
4/28/2023 12:59,7.870659,2.643534
4/28/2023 13:14,8.0214438,1.196986
4/28/2023 13:29,8.835594,2.214914
4/28/2023 13:44,8.5676735,2.386277
4/28/2023 13:59,5.606107,1.19586
4/28/2023 14:14,7.065145,1.108369
4/28/2023 14:29,8.023197,1.225082
4/28/2023 14:44,11.59453,1.551593
4/28/2023 14:59,10.60393,1.086374
4/28/2023 15:14,7.356652,2.393498
4/28/2023 15:29,8.165645,0.9895057
4/28/2023 15:44,6.927133,2.344872
4/28/2023 15:59,10.13104,1.197147
4/28/2023 16:14,5.742111,2.433061
4/28/2023 16:29,9.266174,0.9768164
4/28/2023 16:44,6.554235,2.189175
4/28/2023 16:59,7.24094,0.6646989
4/28/2023 17:14,7.41638,1.118959
4/28/2023 17:29,10.52156,0.5816238
4/28/2023 17:44,12.33819,0.6522761
4/28/2023 17:59,8.735259,2.770738
4/28/2023 18:14,7.138194,2.888829
4/28/2023 18:29,5.887419,1.633056
4/28/2023 18:44,6.167402,1.139966
4/28/2023 18:59,5.51245,0.9541872
4/28/2023 19:14,7.676952,0.8233787
4/28/2023 19:29,5.006152,0.759632
4/28/2023 19:44,7.795365,0.9596913
4/28/2023 19:59,11.24575,0.6330209
4/28/2023 20:14,6.486131,1.353949
4/28/2023 20:29,7.355783,2.290335
4/28/2023 20:44,5.419107,1.818243
4/28/2023 20:59,5.615798,2.938011
4/28/2023 21:14,5.730859,2.856009
4/28/2023 21:29,7.736563,2.046098
4/28/2023 21:44,6.945428,1.304735
4/28/2023 21:59,6.52342,0.834711
4/28/2023 22:14,11.97815,0.6491702
4/28/2023 22:29,7.377108,1.846756
4/28/2023 22:44,5.749082,0.5816812
4/28/2023 22:59,11.79444,2.210926
4/28/2023 23:14,5.274611,0.6674737
4/28/2023 23:29,6.859583,1.879762
4/28/2023 23:44,7.66988,1.40999
4/28/2023 23:59,7.002679,0.5711427
4/29/2023 0:14,6.449672,0.5987684
4/29/2023 0:29,6.512802,0.6338841
4/29/2023 0:44,6.3247922,1.736278
4/29/2023 0:59,5.796387,0.5229385
4/29/2023 1:14,4.414536,2.528316
4/29/2023 1:29,5.966119,2.433084
4/29/2023 1:44,3.996397,1.230035
4/29/2023 1:59,6.684198,1.997514
4/29/2023 2:14,5.376545,2.526362
4/29/2023 2:29,5.688138,1.554712
4/29/2023 2:44,6.713073,1.508244
4/29/2023 2:59,4.920018,0.8288085
4/29/2023 3:14,4.686619,0.9610371
4/29/2023 3:29,5.853788,1.246397
4/29/2023 3:44,5.308721,1.495225
4/29/2023 3:59,4.742642,1.801368
4/29/2023 4:14,6.369473,1.733005
4/29/2023 4:29,4.517814,0.618937
4/29/2023 4:44,4.759485,1.179113
4/29/2023 4:59,5.309276,0.6411614
4/29/2023 5:14,4.98448,0.9010211
4/29/2023 5:29,5.853256,1.199088
4/29/2023 5:44,5.445734,0.5567032
4/29/2023 5:59,5.8453896,0.5351392
4/29/2023 6:14,4.901427,0.8242745
4/29/2023 6:29,4.992696,0.5816411
4/29/2023 6:44,4.25167,0.7158198
4/29/2023 6:59,5.417542,0.5741143
4/29/2023 7:14,3.995053,2.114285
4/29/2023 7:29,9.524666,0.6662323
4/29/2023 7:44,5.211938,1.469154
4/29/2023 7:59,6.066597,1.37056
4/29/2023 8:14,4.54512,0.6268851
4/29/2023 8:29,4.735807,0.8097794
4/29/2023 8:44,5.77589,0.9946689
4/29/2023 8:59,5.088347,2.361198
4/29/2023 9:14,4.631334,2.175853
4/29/2023 9:29,4.343544,1.971601
4/29/2023 9:44,5.172819,2.638987
4/29/2023 9:59,5.601936,0.5761343
4/29/2023 10:14,5.744247,1.206828
4/29/2023 10:29,5.770781,1.372159
4/29/2023 10:44,6.157833,2.014839
4/29/2023 10:59,6.274323,2.5897
4/29/2023 11:14,4.942264,0.9340283
4/29/2023 11:29,5.414221,0.5929176
4/29/2023 11:44,5.207494,0.6612138
4/29/2023 11:59,4.813948,0.5236114
4/29/2023 12:14,6.078819,1.482404
4/29/2023 12:29,4.867887,2.602841
4/29/2023 12:44,5.2100709,0.5847898
4/29/2023 12:59,6.749331,2.263795
4/29/2023 13:14,7.899718,1.746049
4/29/2023 13:29,8.561289,0.5241036
4/29/2023 13:44,6.902246,0.5179241
4/29/2023 13:59,6.078589,1.47841
4/29/2023 14:14,10.00449,0.5662684
4/29/2023 14:29,15.10513,1.4433
4/29/2023 14:44,11.01725,0.5630371
4/29/2023 14:59,10.13767,1.540818
4/29/2023 15:14,7.11678,2.47505
4/29/2023 15:29,7.4534,0.9217675
4/29/2023 15:44,4.404867,1.756337
4/29/2023 15:59,3.2532826,2.62198
4/29/2023 16:14,10.53074,0.5893483
4/29/2023 16:29,12.25746,0.578631
4/29/2023 16:44,12.88493,1.592811
4/29/2023 16:59,12.50539,1.240934
4/29/2023 17:14,11.43856,1.030714
4/29/2023 17:29,15.29788,0.6801753
4/29/2023 17:44,13.29763,2.464335
4/29/2023 17:59,14.15878,1.670553
4/29/2023 18:14,15.35695,1.872532
4/29/2023 18:29,15.919264,2.462904
4/29/2023 18:44,11.45017,2.131068
4/29/2023 18:59,14.04171,0.9061754
4/29/2023 19:14,11.35303,1.361561
4/29/2023 19:29,11.24348,1.859015
4/29/2023 19:44,11.99542,1.715211
4/29/2023 19:59,10.86772,0.765553
4/29/2023 20:14,12.10972,0.6596656
4/29/2023 20:29,11.7603,2.948889
4/29/2023 20:44,10.93401,1.752238
4/29/2023 20:59,9.634252,2.321892
4/29/2023 21:14,12.00717,0.6407668
4/29/2023 21:29,8.223699,0.5630806
4/29/2023 21:44,10.46512,0.63347
4/29/2023 21:59,8.715985,0.675557
4/29/2023 22:14,8.59166,2.003058
4/29/2023 22:29,9.062034,2.929705
4/29/2023 22:44,8.943263,0.6302837
4/29/2023 22:59,9.120736,1.299158
4/29/2023 23:14,8.600333,2.195077
4/29/2023 23:29,8.861943,0.7178022
4/29/2023 23:44,10.6476,0.7388389
4/29/2023 23:59,11.36721,1.422374
4/30/2023 0:14,9.580628,0.6132998
4/30/2023 0:29,7.753841,0.6880442
4/30/2023 0:44,10.81212,0.601813
4/30/2023 0:59,9.354855,0.7353287
4/30/2023 1:14,9.164425,0.6792732
4/30/2023 1:29,11.55734,0.6591912
4/30/2023 1:44,8.044337,2.957844
4/30/2023 1:59,12.2799,0.5862809
4/30/2023 2:14,8.198449,1.574176
4/30/2023 2:29,10.65166,1.469213
4/30/2023 2:44,9.50932,2.745112
4/30/2023 2:59,10.23118,0.6124136
4/30/2023 3:14,10.64224,0.5664728
4/30/2023 3:29,8.089067,0.5828362
4/30/2023 3:44,8.6270136,1.646883
4/30/2023 3:59,8.566155,1.593343
4/30/2023 4:14,6.768878,1.719074
4/30/2023 4:29,11.42145,1.87472
4/30/2023 4:44,7.695002,2.292169
4/30/2023 4:59,7.360426,0.5907758
4/30/2023 5:14,6.906088,1.730714
4/30/2023 5:29,11.44312,0.6156516
4/30/2023 5:44,11.46694,0.6149098
4/30/2023 5:59,8.653968,0.5577273
4/30/2023 6:14,8.045642,2.471009
4/30/2023 6:29,10.93369,1.280156
4/30/2023 6:44,5.486372,0.6041612
4/30/2023 6:59,6.758871,2.033104
4/30/2023 7:14,6.997945,2.215546
4/30/2023 7:29,8.526137,1.787761
4/30/2023 7:44,7.880879,0.6243372
4/30/2023 7:59,7.344885,1.897863
4/30/2023 8:14,9.700596,0.5738953
4/30/2023 8:29,6.53074,1.351788
4/30/2023 8:44,7.054759,2.784693
4/30/2023 8:59,10.17431,0.5511618
4/30/2023 9:14,5.422154,1.387875
4/30/2023 9:29,10.78952,0.6407058
4/30/2023 9:44,8.295578,0.5269153
4/30/2023 9:59,6.111958,1.258112
4/30/2023 10:14,6.814801,0.5726911
4/30/2023 10:29,6.528379,2.464749
4/30/2023 10:44,6.653683,2.296239
4/30/2023 10:59,8.656645,0.955047
4/30/2023 11:14,7.134249,0.52236
4/30/2023 11:29,7.507322,0.5233614
4/30/2023 11:44,8.0275912,0.6627417
4/30/2023 11:59,6.97703,1.349384
4/30/2023 12:14,6.445977,0.6085702
4/30/2023 12:29,6.193728,0.6674582
4/30/2023 12:44,5.76768898,0.6253827
4/30/2023 12:59,9.408136,0.5272789
4/30/2023 13:14,11.28862,2.338701
4/30/2023 13:29,10.62639,0.9590505
4/30/2023 13:44,13.17553,0.556133
4/30/2023 13:59,12.26751,1.646673
4/30/2023 14:14,14.94505,2.071064
4/30/2023 14:29,18.02885,0.5734921
4/30/2023 14:44,15.51056,0.6252651
4/30/2023 14:59,17.91492,0.5758141
4/30/2023 15:14,21.19026,0.6271752
4/30/2023 15:29,23.40471,0.6013395
4/30/2023 15:44,30.9329,0.6712805
4/30/2023 15:59,41.95954,0.6246315
4/30/2023 16:14,31.47635,0.6236897
4/30/2023 16:29,34.69148,0.6432633
4/30/2023 16:44,33.20855,2.666779
4/30/2023 16:59,44.37951,2.885654
4/30/2023 17:14,35.94976,0.866923
4/30/2023 17:29,42.03539,0.7218844
4/30/2023 17:44,38.54716,0.642078
4/30/2023 17:59,40.77286,0.7109397
4/30/2023 18:14,39.98098,0.7625283
4/30/2023 18:29,32.46192,0.7845187
4/30/2023 18:44,33.00777,0.7747965
4/30/2023 18:59,41.58507,0.6776667
4/30/2023 19:14,31.57857,0.6849411
4/30/2023 19:29,28.59669,0.7865179
4/30/2023 19:44,26.97264,0.992394
4/30/2023 19:59,24.55531,0.7480094
4/30/2023 20:14,24.61336,2.445413
4/30/2023 20:29,27.69715,1.223542
4/30/2023 20:44,22.47852,0.6673331
4/30/2023 20:59,19.32859,0.9347907
4/30/2023 21:14,19.958102,1.464523
4/30/2023 21:29,21.70318,0.9569109
