DateTime,Turbidity FNU,fDOM  QSU,fDOM RFU
8/17/2021 7:20,1.69,33.88,12.64
8/17/2021 7:35,1.72,33.79,12.61
8/17/2021 7:50,1.61,33.75,12.59
8/17/2021 8:05,1.57,33.61,12.54
8/17/2021 8:20,1.58,33.53,12.51
8/17/2021 8:35,1.63,33.44,12.48
8/17/2021 8:50,1.61,33.38,12.46
8/17/2021 9:05,1.69,33.32,12.43
8/17/2021 9:20,1.67,33.21,12.39
8/17/2021 9:35,1.73,33.18,12.38
8/17/2021 9:50,1.62,33.07,12.34
8/17/2021 10:05,1.54,33.02,12.32
8/17/2021 10:20,1.6,32.91,12.28
8/17/2021 10:35,1.67,32.97,12.3
8/17/2021 10:50,1.62,32.95,12.29
8/17/2021 11:05,1.66,32.97,12.3
8/17/2021 11:20,1.64,32.94,12.29
8/17/2021 11:35,1.58,32.95,12.29
8/17/2021 11:50,1.64,32.95,12.29
8/17/2021 12:05,1.59,32.93,12.29
8/17/2021 12:20,1.69,32.89,12.27
8/17/2021 12:35,1.64,32.84,12.25
8/17/2021 12:50,1.78,32.74,12.21
8/17/2021 13:05,1.66,32.62,12.17
8/17/2021 13:20,1.81,32.45,12.11
8/17/2021 13:35,1.71,32.35,12.07
8/17/2021 13:50,1.65,32.16,12
8/17/2021 14:05,1.72,31.97,11.93
8/17/2021 14:20,1.79,31.79,11.86
8/17/2021 14:35,1.71,31.6,11.79
8/17/2021 14:50,1.62,31.38,11.71
8/17/2021 15:05,1.83,31.24,11.66
8/17/2021 15:20,1.72,31.1,11.6
8/17/2021 15:35,1.68,31.06,11.59
8/17/2021 15:50,1.73,31.01,11.57
8/17/2021 16:05,1.76,30.95,11.55
8/17/2021 16:20,1.75,30.88,11.52
8/17/2021 16:35,1.68,30.85,11.51
8/17/2021 16:50,5.71,30.93,11.54
8/17/2021 17:05,1.77,30.97,11.55
8/17/2021 17:20,1.72,30.97,11.55
8/17/2021 17:35,1.68,30.92,11.54
8/17/2021 17:50,1.69,30.98,11.56
8/17/2021 18:05,1.87,31.1,11.6
8/17/2021 18:20,1.74,31.11,11.61
8/17/2021 18:35,2.18,31.09,11.6
8/17/2021 18:50,4.63,31.02,11.57
8/17/2021 19:05,2.42,30.93,11.54
8/17/2021 19:20,2.03,30.86,11.51
8/17/2021 19:35,2.07,30.84,11.51
8/17/2021 19:50,1.91,30.89,11.53
8/17/2021 20:05,1.76,30.9,11.53
8/17/2021 20:20,1.84,30.91,11.53
8/17/2021 20:35,2.03,29.52,11.01
8/17/2021 20:50,1.86,30.87,11.52
8/17/2021 21:05,1.82,30.84,11.51
8/17/2021 21:20,1.76,30.8,11.49
8/17/2021 21:35,1.78,30.76,11.48
8/17/2021 21:50,1.73,30.82,11.5
8/17/2021 22:05,1.79,30.74,11.47
8/17/2021 22:20,1.72,31.3,11.68
8/17/2021 22:35,1.79,31.03,11.58
8/17/2021 22:50,1.93,30.73,11.47
8/17/2021 23:05,1.72,30.58,11.41
8/17/2021 23:20,1.79,30.49,11.38
8/17/2021 23:35,1.87,30.46,11.36
8/17/2021 23:50,1.69,30.44,11.36
8/18/2021 0:05,1.67,30.4,11.34
8/18/2021 0:20,1.68,30.31,11.31
8/18/2021 0:35,1.76,30.37,11.33
8/18/2021 0:50,1.64,30.31,11.31
8/18/2021 1:05,1.67,30.28,11.3
8/18/2021 1:20,1.65,30.25,11.29
8/18/2021 1:35,1.74,30.24,11.28
8/18/2021 1:50,1.65,30.26,11.29
8/18/2021 2:05,1.7,30.26,11.29
8/18/2021 2:20,1.51,30.24,11.28
8/18/2021 2:35,1.61,30.26,11.29
8/18/2021 2:50,1.56,30.26,11.29
8/18/2021 3:05,1.61,30.22,11.28
8/18/2021 3:20,1.7,30.2,11.27
8/18/2021 3:35,1.65,30.24,11.28
8/18/2021 3:50,1.84,30.22,11.27
8/18/2021 4:05,1.63,30.25,11.29
8/18/2021 4:20,1.66,30.23,11.28
8/18/2021 4:35,1.53,30.22,11.27
8/18/2021 4:50,1.57,30.21,11.27
8/18/2021 5:05,1.52,30.21,11.27
8/18/2021 5:20,1.56,30.22,11.28
8/18/2021 5:35,1.6,30.26,11.29
8/18/2021 5:50,1.62,30.22,11.28
8/18/2021 6:05,1.58,30.21,11.27
8/18/2021 6:20,1.55,30.21,11.27
8/18/2021 6:35,1.66,30.16,11.25
8/18/2021 6:50,1.6,30.17,11.26
8/18/2021 7:05,1.55,30.14,11.25
8/18/2021 7:20,1.56,30.16,11.25
8/18/2021 7:35,1.58,30.16,11.25
8/18/2021 7:50,1.59,30.15,11.25
8/18/2021 8:05,1.52,30.14,11.24
8/18/2021 8:20,1.6,30.13,11.24
8/18/2021 8:35,1.64,30.13,11.24
8/18/2021 8:50,1.58,30.07,11.22
8/18/2021 9:05,1.6,30.09,11.23
8/18/2021 9:20,1.48,30.03,11.2
8/18/2021 9:35,1.53,30.04,11.21
8/18/2021 9:50,1.55,29.98,11.18
8/18/2021 10:05,1.48,30.03,11.21
8/18/2021 10:20,1.56,29.97,11.18
8/18/2021 10:35,1.63,30.02,11.2
8/18/2021 10:50,1.64,30.1,11.23
8/18/2021 11:05,1.56,30.18,11.26
8/18/2021 11:20,1.56,30.2,11.27
8/18/2021 11:35,1.62,30.24,11.28
8/18/2021 11:50,1.59,30.27,11.29
8/18/2021 12:05,1.58,30.28,11.3
8/18/2021 12:20,1.61,30.29,11.3
8/18/2021 12:35,1.6,30.29,11.3
8/18/2021 12:50,1.74,30.23,11.28
8/18/2021 13:05,1.61,30.16,11.25
8/18/2021 13:20,1.79,30.09,11.23
8/18/2021 13:35,1.71,29.95,11.17
8/18/2021 13:50,1.71,29.93,11.17
8/18/2021 14:05,1.73,29.82,11.13
8/18/2021 14:20,1.72,29.89,11.15
8/18/2021 14:35,1.68,29.81,11.12
8/18/2021 14:50,1.69,29.72,11.09
8/18/2021 15:05,1.65,29.59,11.04
8/18/2021 15:20,1.72,29.33,10.94
8/18/2021 15:35,1.66,29.16,10.88
8/18/2021 15:50,1.74,29.19,10.89
8/18/2021 16:05,1.79,29.13,10.87
8/18/2021 16:20,1.61,29.09,10.85
8/18/2021 16:35,1.72,29.1,10.86
8/18/2021 16:50,1.68,29.16,10.88
8/18/2021 17:05,1.74,29.19,10.89
8/18/2021 17:20,1.69,29.21,10.9
8/18/2021 17:35,1.64,29.26,10.92
8/18/2021 17:50,1.68,29.27,10.92
8/18/2021 18:05,1.74,29.32,10.94
8/18/2021 18:20,1.76,29.36,10.95
8/18/2021 18:35,1.62,29.38,10.96
8/18/2021 18:50,1.64,29.41,10.97
8/18/2021 19:05,1.7,29.44,10.98
8/18/2021 19:20,2.14,29.5,11.01
8/18/2021 19:35,1.96,29.52,11.02
8/18/2021 19:50,1.65,29.58,11.04
8/18/2021 20:05,1.77,29.6,11.04
8/18/2021 20:20,1.62,29.62,11.05
8/18/2021 20:35,1.61,29.58,11.04
8/18/2021 20:50,1.76,29.6,11.04
8/18/2021 21:05,1.62,29.58,11.04
8/18/2021 21:20,1.69,29.61,11.05
8/18/2021 21:35,1.51,29.55,11.03
8/18/2021 21:50,1.65,29.57,11.03
8/18/2021 22:05,1.6,29.48,11
8/18/2021 22:20,1.7,29.38,10.96
8/18/2021 22:35,1.62,29.32,10.94
8/18/2021 22:50,1.52,29.24,10.91
8/18/2021 23:05,1.59,29.37,10.96
8/18/2021 23:20,1.66,29.44,10.98
8/18/2021 23:35,1.64,29.39,10.97
8/18/2021 23:50,1.58,29.37,10.96
8/19/2021 0:05,1.55,29.34,10.95
8/19/2021 0:20,1.71,29.22,10.9
8/19/2021 0:35,1.64,29.21,10.9
8/19/2021 0:50,1.67,29.23,10.91
8/19/2021 1:05,1.51,29.24,10.91
8/19/2021 1:20,1.6,29.25,10.91
8/19/2021 1:35,2.34,29.28,10.92
8/19/2021 1:50,1.5,29.21,10.9
8/19/2021 2:05,1.56,29.24,10.91
8/19/2021 2:20,1.52,29.25,10.91
8/19/2021 2:35,1.5,29.26,10.92
8/19/2021 2:50,1.56,29.57,11.03
8/19/2021 3:05,1.6,29.37,10.96
8/19/2021 3:20,1.57,29.34,10.95
8/19/2021 3:35,1.53,29.36,10.96
8/19/2021 3:50,1.56,29.44,10.99
8/19/2021 4:05,1.69,29.45,10.99
8/19/2021 4:20,1.82,29.53,11.02
8/19/2021 4:35,1.79,29.53,11.02
8/19/2021 4:50,1.61,29.55,11.03
8/19/2021 5:05,1.57,29.55,11.03
8/19/2021 5:20,1.63,29.57,11.03
8/19/2021 5:35,1.61,29.57,11.03
8/19/2021 5:50,1.65,29.55,11.02
8/19/2021 6:05,1.67,29.52,11.02
8/19/2021 6:20,1.67,29.53,11.02
8/19/2021 6:35,1.64,29.51,11.01
8/19/2021 6:50,1.66,29.52,11.01
8/19/2021 7:05,1.64,29.52,11.01
8/19/2021 7:20,1.69,29.51,11.01
8/19/2021 7:35,1.64,29.49,11
8/19/2021 7:50,1.65,29.48,11
8/19/2021 8:05,1.65,29.5,11
8/19/2021 8:20,1.72,29.48,11
8/19/2021 8:35,1.64,29.44,10.99
8/19/2021 8:50,1.6,29.48,11
8/19/2021 9:05,1.68,29.48,11
8/19/2021 9:20,1.55,29.51,11.01
8/19/2021 9:35,1.61,29.45,10.99
8/19/2021 9:50,1.63,29.42,10.98
8/19/2021 10:05,1.63,29.46,10.99
8/19/2021 10:20,1.56,29.45,10.99
8/19/2021 10:35,1.5,29.49,11
8/19/2021 10:50,1.56,29.53,11.02
8/19/2021 11:05,1.61,29.62,11.05
8/19/2021 11:20,1.56,29.67,11.07
8/19/2021 11:35,2.43,29.69,11.08
8/19/2021 11:50,1.51,29.76,11.1
8/19/2021 12:05,1.71,29.7,11.08
8/19/2021 12:20,1.62,29.79,11.11
8/19/2021 12:35,1.62,29.74,11.1
8/19/2021 12:50,1.55,29.78,11.11
8/19/2021 13:15,1.65,29.79,11.11
8/19/2021 13:30,1.61,29.75,11.1
8/19/2021 13:45,3.16,29.65,11.06
8/19/2021 14:00,2.04,29.61,11.05
8/19/2021 14:15,1.72,29.57,11.03
8/19/2021 14:30,1.64,29.49,11
8/19/2021 14:45,1.64,29.47,10.99
8/19/2021 15:00,1.57,29.37,10.96
8/19/2021 15:15,1.74,29.25,10.91
8/19/2021 15:30,1.55,28.93,10.79
8/19/2021 15:45,1.7,29.09,10.85
8/19/2021 16:00,1.71,29.03,10.83
8/19/2021 16:15,1.65,29.09,10.85
8/19/2021 16:30,1.69,29.02,10.83
8/19/2021 16:45,1.61,29.17,10.88
8/19/2021 17:00,1.62,29.08,10.85
8/19/2021 17:15,1.68,29.18,10.89
8/19/2021 17:30,1.66,28.89,10.78
8/19/2021 17:45,1.62,29.17,10.88
8/19/2021 18:00,1.69,29.25,10.91
8/19/2021 18:15,1.62,29.17,10.88
8/19/2021 18:30,1.54,29.18,10.89
8/19/2021 18:45,1.64,29.1,10.86
8/19/2021 19:00,1.63,29.01,10.82
8/19/2021 19:15,1.62,29.07,10.84
8/19/2021 19:30,1.64,29.16,10.88
8/19/2021 19:45,1.6,29.14,10.87
8/19/2021 20:00,1.73,29.03,10.83
8/19/2021 20:15,1.67,29.03,10.83
8/19/2021 20:30,1.62,29.07,10.85
8/19/2021 20:45,1.65,29.06,10.84
8/19/2021 21:00,1.58,29.1,10.86
8/19/2021 21:15,1.56,29.06,10.84
8/19/2021 21:30,1.61,29.08,10.85
8/19/2021 21:45,1.56,29.04,10.84
8/19/2021 22:00,1.6,29.02,10.83
8/19/2021 22:15,1.54,28.97,10.81
8/19/2021 22:30,1.55,29.03,10.83
8/19/2021 22:45,1.63,28.98,10.81
8/19/2021 23:00,1.63,28.93,10.79
8/19/2021 23:15,1.58,28.89,10.78
8/19/2021 23:30,1.58,28.85,10.76
8/19/2021 23:45,1.63,28.81,10.75
8/20/2021 0:00,1.6,28.76,10.73
8/20/2021 0:15,1.65,28.75,10.73
8/20/2021 0:30,1.56,28.79,10.74
8/20/2021 0:45,1.58,28.74,10.72
8/20/2021 1:00,1.58,28.72,10.72
8/20/2021 1:15,1.56,28.76,10.73
8/20/2021 1:30,1.63,28.71,10.71
8/20/2021 1:45,1.55,28.73,10.72
8/20/2021 2:00,1.63,28.71,10.71
8/20/2021 2:15,1.71,28.74,10.72
8/20/2021 2:30,1.54,28.77,10.73
8/20/2021 2:45,1.52,28.74,10.72
8/20/2021 3:00,1.57,28.77,10.73
8/20/2021 3:15,1.66,28.77,10.73
8/20/2021 3:30,1.6,28.76,10.73
8/20/2021 3:45,1.53,28.76,10.73
8/20/2021 4:00,1.58,28.77,10.73
8/20/2021 4:15,1.56,28.79,10.74
8/20/2021 4:30,1.54,28.79,10.74
8/20/2021 4:45,1.58,28.78,10.74
8/20/2021 5:00,1.53,28.79,10.74
8/20/2021 5:15,1.54,28.8,10.75
8/20/2021 5:30,1.54,28.77,10.73
8/20/2021 5:45,1.64,28.75,10.73
8/20/2021 6:00,1.61,28.75,10.73
8/20/2021 6:15,1.48,28.75,10.73
8/20/2021 6:30,1.58,28.69,10.71
8/20/2021 6:45,1.55,28.77,10.73
8/20/2021 7:00,1.58,28.68,10.7
8/20/2021 7:15,1.62,28.72,10.71
8/20/2021 7:30,1.53,28.75,10.73
8/20/2021 7:45,1.56,28.69,10.71
8/20/2021 8:00,1.58,28.7,10.71
8/20/2021 8:15,1.5,28.73,10.72
8/20/2021 8:30,1.54,28.72,10.72
8/20/2021 8:45,1.53,28.69,10.71
8/20/2021 9:00,1.63,28.69,10.7
8/20/2021 9:15,1.52,28.67,10.7
8/20/2021 9:30,1.53,28.66,10.69
8/20/2021 9:45,1.49,28.65,10.69
8/20/2021 10:00,1.51,28.65,10.69
8/20/2021 10:15,1.5,28.64,10.69
8/20/2021 10:30,1.58,28.69,10.7
8/20/2021 10:45,1.53,28.7,10.71
8/20/2021 11:00,1.66,28.79,10.74
8/20/2021 11:15,1.58,28.87,10.77
8/20/2021 11:30,1.56,28.9,10.78
8/20/2021 11:45,1.58,28.92,10.79
8/20/2021 12:00,1.58,28.91,10.79
8/20/2021 12:15,1.48,29.01,10.82
8/20/2021 12:30,1.56,29.05,10.84
8/20/2021 12:45,1.58,29.16,10.88
8/20/2021 13:00,1.61,29.08,10.85
8/20/2021 13:15,1.59,28.95,10.8
8/20/2021 13:30,1.62,28.81,10.75
8/20/2021 13:45,1.66,28.73,10.72
8/20/2021 14:00,1.7,28.54,10.65
8/20/2021 14:15,1.64,28.34,10.57
8/20/2021 14:30,1.68,28.18,10.51
8/20/2021 14:45,1.63,27.99,10.44
8/20/2021 15:00,1.67,27.9,10.41
8/20/2021 15:15,1.65,27.71,10.34
8/20/2021 15:30,1.6,27.74,10.35
8/20/2021 15:45,1.59,27.77,10.36
8/20/2021 16:00,1.61,27.7,10.33
8/20/2021 16:15,1.54,27.72,10.34
8/20/2021 16:30,1.61,27.74,10.35
8/20/2021 16:45,1.61,27.85,10.39
8/20/2021 17:00,1.56,27.89,10.4
8/20/2021 17:15,1.58,27.96,10.43
8/20/2021 17:30,1.65,28.02,10.45
8/20/2021 17:45,1.58,28.04,10.46
8/20/2021 18:00,1.55,28.05,10.47
8/20/2021 18:15,1.62,28.1,10.48
8/20/2021 18:30,1.6,28.2,10.52
8/20/2021 18:45,1.68,28.16,10.51
8/20/2021 19:00,1.59,28.15,10.5
8/20/2021 19:15,1.64,28.14,10.5
8/20/2021 19:30,1.55,28.18,10.51
8/20/2021 19:45,1.55,28.11,10.49
8/20/2021 20:00,1.6,28.16,10.51
8/20/2021 20:15,1.64,28.16,10.51
8/20/2021 20:30,1.49,28.2,10.52
8/20/2021 20:45,1.58,28.2,10.52
8/20/2021 21:00,1.57,28.16,10.51
8/20/2021 21:15,1.57,28.17,10.51
8/20/2021 21:30,1.52,28.18,10.51
8/20/2021 21:45,1.56,28.13,10.5
8/20/2021 22:00,1.51,28.08,10.48
8/20/2021 22:15,1.5,28.04,10.46
8/20/2021 22:30,1.59,28.02,10.45
8/20/2021 22:45,1.58,27.94,10.43
8/20/2021 23:00,1.52,27.92,10.42
8/20/2021 23:15,1.51,27.86,10.39
8/20/2021 23:30,1.61,27.85,10.39
8/20/2021 23:45,1.52,27.76,10.36
8/21/2021 0:00,1.56,27.74,10.35
8/21/2021 0:15,1.55,27.66,10.32
8/21/2021 0:30,1.56,27.66,10.32
8/21/2021 0:45,1.66,27.62,10.3
8/21/2021 1:00,1.51,27.63,10.31
8/21/2021 1:15,1.58,27.59,10.29
8/21/2021 1:30,1.51,27.63,10.31
8/21/2021 1:45,1.5,27.63,10.31
8/21/2021 2:00,1.52,27.64,10.31
8/21/2021 2:15,1.61,27.62,10.31
8/21/2021 2:30,1.59,27.68,10.33
8/21/2021 2:45,1.59,27.67,10.32
8/21/2021 3:00,1.55,27.72,10.34
8/21/2021 3:15,1.56,27.74,10.35
8/21/2021 3:30,1.59,27.78,10.36
8/21/2021 3:45,1.58,27.8,10.37
8/21/2021 4:00,1.51,27.8,10.37
8/21/2021 4:15,1.48,27.79,10.37
8/21/2021 4:30,1.51,27.84,10.39
8/21/2021 4:45,1.55,27.81,10.38
8/21/2021 5:00,1.54,27.86,10.39
8/21/2021 5:15,1.6,27.89,10.41
8/21/2021 5:30,1.53,27.87,10.4
8/21/2021 5:45,1.56,27.92,10.42
8/21/2021 6:00,1.53,27.93,10.42
8/21/2021 6:15,1.5,27.94,10.43
8/21/2021 6:30,1.59,27.9,10.41
8/21/2021 6:45,1.59,27.94,10.43
8/21/2021 7:00,1.56,27.93,10.42
8/21/2021 7:15,1.52,27.95,10.43
8/21/2021 7:30,1.53,27.92,10.42
8/21/2021 7:45,1.55,27.95,10.43
8/21/2021 8:00,1.53,27.93,10.42
8/21/2021 8:15,1.57,27.92,10.42
8/21/2021 8:30,1.6,27.9,10.41
8/21/2021 8:45,1.51,27.92,10.42
8/21/2021 9:00,1.52,27.87,10.4
8/21/2021 9:15,1.52,27.9,10.41
8/21/2021 9:30,1.52,27.91,10.41
8/21/2021 9:45,1.49,27.89,10.41
8/21/2021 10:00,1.57,27.85,10.39
8/21/2021 10:15,1.49,27.85,10.39
8/21/2021 10:30,1.54,27.88,10.4
8/21/2021 10:45,1.6,27.93,10.42
8/21/2021 11:00,1.66,27.98,10.44
8/21/2021 11:15,1.61,28.05,10.47
8/21/2021 11:30,1.6,28.05,10.47
8/21/2021 11:45,1.57,28.16,10.51
8/21/2021 12:00,1.56,28.19,10.52
8/21/2021 12:15,1.58,28.21,10.52
8/21/2021 12:30,1.59,28.18,10.51
8/21/2021 12:45,1.59,28.14,10.5
8/21/2021 13:00,1.62,28.07,10.47
8/21/2021 13:15,1.67,27.99,10.44
8/21/2021 13:30,1.64,28.06,10.47
8/21/2021 13:45,1.58,27.98,10.44
8/21/2021 14:00,1.6,27.99,10.44
8/21/2021 14:15,1.67,27.7,10.33
8/21/2021 14:30,1.64,27.49,10.26
8/21/2021 14:45,1.56,27.37,10.21
8/21/2021 15:00,1.6,27.23,10.16
8/21/2021 15:15,1.6,27.32,10.19
8/21/2021 15:30,1.66,27.46,10.24
8/21/2021 15:45,1.66,27.27,10.17
8/21/2021 16:00,1.61,27.28,10.18
8/21/2021 16:15,1.69,27.4,10.22
8/21/2021 16:30,1.66,27.47,10.25
8/21/2021 16:45,1.55,27.43,10.23
8/21/2021 17:00,1.55,27.56,10.28
8/21/2021 17:15,1.64,27.6,10.3
8/21/2021 17:30,1.63,27.69,10.33
8/21/2021 17:45,1.67,27.7,10.34
8/21/2021 18:00,1.62,27.75,10.35
8/21/2021 18:15,1.63,27.7,10.33
8/21/2021 18:30,1.63,27.72,10.34
8/21/2021 18:45,1.63,27.75,10.35
8/21/2021 19:00,1.62,27.79,10.37
8/21/2021 19:15,1.56,27.69,10.33
8/21/2021 19:30,1.66,27.67,10.32
8/21/2021 19:45,1.98,27.65,10.31
8/21/2021 20:00,2.99,27.65,10.31
8/21/2021 20:15,2.86,27.59,10.29
8/21/2021 20:30,1.98,27.62,10.31
8/21/2021 20:45,1.8,27.56,10.28
8/21/2021 21:00,1.76,27.56,10.28
8/21/2021 21:15,1.78,27.54,10.28
8/21/2021 21:30,1.69,27.47,10.25
8/21/2021 21:45,1.64,27.51,10.27
8/21/2021 22:00,1.85,27.49,10.25
8/21/2021 22:15,1.68,27.48,10.25
8/21/2021 22:30,1.69,27.44,10.24
8/21/2021 22:45,1.68,27.4,10.22
8/21/2021 23:00,1.61,27.33,10.2
8/21/2021 23:15,1.64,27.38,10.22
8/21/2021 23:30,1.65,28.4,10.6
8/21/2021 23:45,1.65,28.89,10.78
8/22/2021 0:00,1.63,27.61,10.3
8/22/2021 0:15,1.64,27.51,10.26
8/22/2021 0:30,1.67,27.44,10.24
8/22/2021 0:45,1.58,27.36,10.21
8/22/2021 1:00,1.61,27.3,10.19
8/22/2021 1:15,1.66,27.23,10.16
8/22/2021 1:30,1.62,27.22,10.16
8/22/2021 1:45,1.65,27.21,10.15
8/22/2021 2:00,1.61,27.19,10.14
8/22/2021 2:15,1.61,27.21,10.15
8/22/2021 2:30,1.7,27.16,10.13
8/22/2021 2:45,1.68,27.15,10.13
8/22/2021 3:00,1.63,27.18,10.14
8/22/2021 3:15,1.63,27.14,10.13
8/22/2021 3:30,1.64,27.18,10.14
8/22/2021 3:45,1.56,27.21,10.15
8/22/2021 4:00,1.6,27.22,10.15
8/22/2021 4:15,1.63,27.23,10.16
8/22/2021 4:30,1.64,27.28,10.18
8/22/2021 4:45,1.6,27.26,10.17
8/22/2021 5:00,1.6,27.3,10.19
8/22/2021 5:15,1.57,27.33,10.2
8/22/2021 5:30,1.66,27.31,10.19
8/22/2021 5:45,1.6,27.37,10.21
8/22/2021 6:00,1.64,27.36,10.21
8/22/2021 6:15,1.6,27.39,10.22
8/22/2021 6:30,1.66,27.35,10.2
8/22/2021 6:45,1.63,27.41,10.23
8/22/2021 7:00,1.74,27.41,10.23
8/22/2021 7:15,1.62,27.42,10.23
8/22/2021 7:30,1.58,27.41,10.22
8/22/2021 7:45,1.68,27.43,10.23
8/22/2021 8:00,1.65,27.45,10.24
8/22/2021 8:15,1.54,27.45,10.24
8/22/2021 8:30,1.57,27.43,10.23
8/22/2021 8:45,1.58,27.44,10.24
8/22/2021 9:00,1.62,27.47,10.25
8/22/2021 9:15,1.56,27.45,10.24
8/22/2021 9:30,1.53,27.42,10.23
8/22/2021 9:45,1.55,27.44,10.24
8/22/2021 10:00,1.58,27.4,10.22
8/22/2021 10:15,1.56,27.4,10.22
8/22/2021 10:30,1.56,27.42,10.23
8/22/2021 10:45,1.57,27.46,10.25
8/22/2021 11:00,1.6,27.52,10.27
8/22/2021 11:15,1.59,27.62,10.3
8/22/2021 11:30,1.72,27.68,10.33
8/22/2021 11:45,1.57,27.68,10.33
8/22/2021 12:00,1.57,27.72,10.34
8/22/2021 12:15,1.63,27.71,10.34
8/22/2021 12:30,1.64,27.71,10.34
8/22/2021 12:45,1.68,27.69,10.33
8/22/2021 13:00,1.69,27.61,10.3
8/22/2021 13:15,1.65,27.56,10.28
8/22/2021 13:30,1.71,27.48,10.25
8/22/2021 13:45,1.73,27.43,10.23
8/22/2021 14:00,1.72,27.27,10.18
8/22/2021 14:15,1.68,27.14,10.13
8/22/2021 14:30,1.83,26.92,10.04
8/22/2021 14:45,1.77,26.85,10.02
8/22/2021 15:00,1.69,26.82,10.01
8/22/2021 15:15,1.63,26.76,9.99
8/22/2021 15:30,1.63,26.83,10.01
8/22/2021 15:45,1.75,26.8,10
8/22/2021 16:00,1.71,26.75,9.98
8/22/2021 16:15,1.69,26.94,10.05
8/22/2021 16:30,1.66,26.97,10.06
8/22/2021 16:45,1.63,27.03,10.08
8/22/2021 17:00,1.67,27.12,10.12
8/22/2021 17:15,1.72,27.12,10.12
8/22/2021 17:30,1.72,27.25,10.17
8/22/2021 17:45,1.56,27.43,10.23
8/22/2021 18:00,1.71,27.53,10.27
8/22/2021 18:15,1.7,27.68,10.33
8/22/2021 18:30,1.64,27.73,10.35
8/22/2021 18:45,1.68,27.75,10.35
8/22/2021 19:00,1.6,27.65,10.31
8/22/2021 19:15,1.75,27.52,10.27
8/22/2021 19:30,1.71,27.49,10.26
8/22/2021 19:45,1.69,27.43,10.24
8/22/2021 20:00,1.63,27.48,10.25
8/22/2021 20:15,1.69,27.41,10.23
8/22/2021 20:30,1.61,27.36,10.21
8/22/2021 20:45,1.64,27.36,10.21
8/22/2021 21:00,1.68,27.36,10.21
8/22/2021 21:15,1.61,27.33,10.2
8/22/2021 21:30,1.59,27.27,10.17
8/22/2021 21:45,1.61,27.32,10.19
8/22/2021 22:00,1.61,27.25,10.17
8/22/2021 22:15,1.6,27.24,10.16
8/22/2021 22:30,1.64,27.2,10.15
8/22/2021 22:45,1.6,27.14,10.13
8/22/2021 23:00,1.54,27.17,10.14
8/22/2021 23:15,1.62,27.13,10.12
8/22/2021 23:30,1.55,27.11,10.12
8/22/2021 23:45,1.62,27.13,10.12
8/23/2021 0:00,1.6,27.13,10.12
8/23/2021 0:15,1.58,27.12,10.12
8/23/2021 0:30,1.62,27.11,10.12
8/23/2021 0:45,1.64,27,10.07
8/23/2021 1:00,1.52,27,10.07
8/23/2021 1:15,1.64,26.91,10.04
8/23/2021 1:30,1.58,26.95,10.05
8/23/2021 1:45,1.55,26.9,10.04
8/23/2021 2:00,1.67,26.95,10.06
8/23/2021 2:15,1.63,26.94,10.05
8/23/2021 2:30,1.58,26.93,10.05
8/23/2021 2:45,1.63,26.96,10.06
8/23/2021 3:00,1.68,26.95,10.06
8/23/2021 3:15,1.59,26.96,10.06
8/23/2021 3:30,1.59,27,10.07
8/23/2021 3:45,1.58,27.05,10.09
8/23/2021 4:00,1.55,27.04,10.09
8/23/2021 4:15,1.62,27.03,10.09
8/23/2021 4:30,1.58,27.1,10.11
8/23/2021 4:45,1.55,27.13,10.12
8/23/2021 5:00,1.59,27.11,10.11
8/23/2021 5:15,1.55,27.12,10.12
8/23/2021 5:30,1.57,27.11,10.11
8/23/2021 5:45,1.56,27.12,10.12
8/23/2021 6:00,1.52,27.14,10.13
8/23/2021 6:15,1.57,27.1,10.11
8/23/2021 6:30,1.59,27.15,10.13
8/23/2021 6:45,1.61,27.16,10.13
8/23/2021 7:00,1.55,27.18,10.14
8/23/2021 7:15,1.63,27.15,10.13
8/23/2021 7:30,1.76,27.13,10.12
8/23/2021 7:45,1.68,27.22,10.15
8/23/2021 8:00,1.63,27.19,10.14
8/23/2021 8:15,1.65,27.18,10.14
8/23/2021 8:30,1.62,27.19,10.14
8/23/2021 8:45,1.68,27.17,10.14
8/23/2021 9:00,1.67,27.14,10.13
8/23/2021 9:15,1.56,27.16,10.13
8/23/2021 9:30,1.61,27.15,10.13
8/23/2021 9:45,1.56,27.17,10.14
8/23/2021 10:00,1.51,27.17,10.14
8/23/2021 10:15,1.67,27.19,10.14
8/23/2021 10:30,1.6,27.17,10.14
8/23/2021 10:45,1.62,27.26,10.17
8/23/2021 11:00,1.59,27.24,10.16
8/23/2021 11:15,1.65,27.36,10.21
8/23/2021 11:30,1.7,28.4,10.6
8/23/2021 11:45,1.68,27.58,10.29
8/23/2021 12:00,1.66,29.18,10.89
8/23/2021 12:15,1.7,27.66,10.32
8/23/2021 12:30,1.66,27.7,10.33
8/23/2021 12:45,1.64,27.91,10.41
8/23/2021 13:00,1.7,27.75,10.35
8/23/2021 13:15,1.65,27.57,10.29
8/23/2021 13:30,1.64,27.49,10.26
8/23/2021 13:45,1.59,27.43,10.23
8/23/2021 14:00,1.76,27.35,10.2
8/23/2021 14:15,1.69,27.24,10.16
8/23/2021 14:30,1.76,27.01,10.08
8/23/2021 14:45,1.64,26.89,10.03
8/23/2021 15:00,1.69,26.72,9.97
8/23/2021 15:15,1.72,26.69,9.96
