event,HI10,HI20,HI30,HI40,HI50,HI60,HI70,HI80,HI90,HI_avg
up_event12,0.8010595147659453,-0.2019073728913392,0.26256143573011337,0.20564151010312215,0.25147892084126355,-0.6696353296484916,-0.2456674886451029,0.03767125328062393,0.09646840975604243,0.059741205921352986
up_event13,-0.9759500735858306,-0.9869605433228077,-0.8965140618742033,-0.202279939670017,-0.023625782540530604,0.08396753061257245,0.22896865380906917,-0.12565556570067538,-0.14080351165834737,-0.3376503659923078
up_event14,-0.9947670873436044,-0.995363309591401,-0.9901351574441952,-0.961646177329681,-0.9580236596700303,-0.8573887064926693,-0.16434644187646041,0.10308799488190579,0.13388415445698576,-0.6316331544899054
up_event15,0.99980412020462,0.9998312254545746,0.9998418053578867,0.9999611575630523,0.9997856166159858,0.9984691813910977,0.998355594739699,0.9981257265034127,0.998364562078926,0.9991709988788061
up_event2,-0.9923014068526496,-0.9732576531993241,-0.6622758620508364,-0.6667812168193625,-0.5427112276233874,-0.7324169026046572,-0.746183998345725,-0.608139270100705,-0.42512595810811715,-0.7054659439671961
up_event3,0.5844487624522174,-0.14448698804245463,-0.5609113173039467,-0.4199955522749067,-0.6777286856958443,-0.6965082273465708,-0.46494345685794924,-0.4278997234581001,-0.059892272283551096,-0.31865749564567847
up_event4,-0.9960562650583957,-0.8600962053985599,-0.8634666479857582,-0.5814712403237099,-0.7607807169602296,-0.7889639459506382,-0.768026312061897,-0.44212318369306713,-0.09192521038132595,-0.6836566364237314
up_event5,0.85959703839535,0.6323955346360447,0.781487541509551,0.7699468496692925,0.6467821788591093,0.1321884088277887,0.3013086331046019,0.2403236677241427,0.06249294721240628,0.4918358666598096
up_event6,-0.9999483837807017,-0.9332457627863722,-0.8627961598602527,-0.016259546611819053,-0.15477977693457612,-0.22908054632305663,-0.15997516913165644,-0.28482152554848816,-0.017489921052542767,-0.40648853244771854
up_event7,-0.5048252304553728,-0.39430823290929684,-0.7427644949082927,-0.817761024834655,-0.8658327428555952,0.36440448425809835,-0.2061923967088709,0.2262846195102176,0.3442165917400528,-0.2885309363515238
up_event8,-0.18004154549157259,-0.019575514955942896,0.5139376625822238,0.5371289428012714,0.6121463111331138,-0.6470830864986787,-0.7135501961408396,0.27741114322678284,-0.14019137524306702,0.02668692682369901
up_event9,-0.6782762326803877,-0.7222369274100743,-0.6924924806202357,-0.45156723348652006,0.5920858430424072,-0.19077970705768477,0.6296152412464996,0.15918717593433518,0.05332049960263985,-0.14457153571433562
