event,HI10,HI20,HI30,HI40,HI50,HI60,HI70,HI80,HI90,HI_avg
up_event1,-0.969680644180285,-0.9727246417897227,-0.9834358262947234,-0.9878363311339743,-0.7358212133083957,-0.5242758695417589,-0.1886403072274806,-0.04881246756138469,0.11948804199603369,-0.5879710287824101
up_event10,-1.102839893987707,-0.9736578241513462,-0.6698362087016458,0.12403908041854084,-0.13693598628840808,-0.5339429823916286,-0.5361563910795855,-0.09874687602771681,0.34067809691974793,-0.39859988725441664
up_event11,-0.6840737852758334,0.0070670256410104715,0.5366159334981606,0.6766194243919017,0.9716515792667517,0.8109889082790933,0.8164775225201739,0.13560542970931655,0.24332935458123817,0.39047571029020145
up_event12,0.09826125648449213,0.4410773903254176,-0.2823772768350501,0.5401414207608886,0.4781396343569484,0.1503115127945902,0.08035842402226989,0.24705172919304708,0.17767531271726644,0.2145154893133189
up_event13,-0.6938013265153372,-0.6646884780755481,0.8861250749593338,0.8555640359936598,0.742423808440553,0.6538324373369364,0.7410506351690753,0.4023493642679542,0.3816916332217458,0.36717190942204136
up_event14,0.2173172655437049,0.6030381047101168,0.8401238659177971,0.6689320133743007,0.8043303823831078,0.7211639132329615,0.04435095385990662,-0.17576347241070078,-0.13221316113923653,0.3990310961635509
up_event15,0.9945194979973813,0.9869037720426171,0.9380405006006851,0.9290801385900027,0.9381342490729244,0.9717158514671023,0.9808540156564161,0.9809956669559445,0.9825144681952318,0.966973128953145
up_event2,-0.9553704250761907,-0.3613866684284931,0.9749683268675469,0.8995426940589968,0.9685438059787168,0.6966123715249712,0.6987734705247788,0.5249259278255046,0.7180154259155932,0.46273610324349157
up_event3,0.8223331864742038,-0.16634515455294507,0.3345502207081359,0.27804344988018925,0.9128583002993671,0.3284900941379636,-0.2030708267064656,-0.10451622962491125,-0.13797973621447546,0.22937370048900688
up_event4,-0.22911135631497626,-0.3306762096442659,0.23272540561666832,0.8154029056704858,0.6995235603186106,-0.05361957885160229,-0.05856469313790813,-0.20671431319234423,-0.4071645938274461,0.051311236293024635
up_event5,0.6027236675662055,0.5789810184289379,0.587404174055919,0.6687970067251359,0.9766866546315524,0.3932443947925969,0.18434775927117997,0.5286923864667861,0.1364749911965687,0.5174835614594314
up_event6,-0.8536784222434086,-0.26554288861037767,-0.2946167859587149,0.21585985294195087,0.33582626899866963,0.49722785383850043,0.6968615253729546,0.8922464329659288,0.8685335153494087,0.2325241502949902
up_event7,-0.8730646751850438,-0.9756942668830212,0.9598835928525258,0.5764034159567593,0.5279433204534107,0.8267954984308217,0.6159321749025009,0.12393618278160667,-0.14355691378403912,0.18206425883616897
up_event8,-0.8986006825711235,-0.8756759666132526,-0.4312811705334869,0.3045369686731475,0.9408184976195367,0.6510717270577067,0.48290525523469463,0.645184132414161,0.3268586517967601,0.1273130458975715
up_event9,-0.545044633710323,-0.40802440680629526,-0.296585554880619,-0.2178070418947844,0.44594593864335996,0.46268723603341655,-0.5372973409636781,0.36988212701346246,0.18118691895270067,-0.06056186195697334
