event,HI10,HI20,HI30,HI40,HI50,HI60,HI70,HI80,HI90,HI_avg
down_event7,3.868456210747964,2.696984574651861,1.4388674838142521,0.44572143635649286,-0.11281720034978648,-0.22710569005411763,-0.24522023245518165,-0.33592890955370724,-0.4386839765696655,0.7878081885097903
down_event8,0.3144510566425013,0.6985719629551552,0.820301505029118,0.8310816647712672,0.7887434687074089,0.760137327171571,0.7208848923842643,0.7000645750032668,0.6504621612134742,0.6982998459864473
down_event9,-0.3548989046030667,0.3237878975169244,0.697787877118481,0.7330549461723559,0.7075353253551855,0.6223234113693346,0.4678259742451273,0.3330025744360777,0.1606348526043685,0.4101171060238653
up_event1,-0.9926136973675318,-0.9963228545489544,-0.9986227455158749,-0.9999453895329143,-0.8045443918928856,-0.6077128205871966,-0.41858568853072764,-0.01471233586456222,0.06977014836513962,-0.6403655306083897
up_event10,0.8040709235826995,0.9005422430070313,0.39074450420557516,0.8213869410884277,0.30035602503356285,0.7100781131968756,0.5236356797956494,-0.027784385254850164,0.9114808458776491,0.5927234322814022
up_event11,0.4744681278339934,0.36005489591331097,-0.5670168525955785,0.5715264454307314,0.6454454090716983,-0.42827384328117724,-0.4204200881996273,0.32447019389888887,0.1978878324432083,0.12868245783504978
up_event12,0.24094747354475465,0.2889100398489173,0.890282157033995,-0.34761356301231505,-0.4343211180836024,-0.5144408379109165,-0.7463749942753354,0.6649792891991552,0.28211670516005316,0.03605390572274511
up_event13,-0.9874684995213152,-0.969181766179519,-0.9770103547967299,-0.9810250637597953,-0.9654094535462878,-0.9180322555675241,-0.6080588477076754,-0.5591736960979423,-0.4182383303688817,-0.8203998075050745
up_event14,-0.9954323984204397,-0.9965723571595756,-0.9786118803862672,-0.9848156084844093,-0.9838482170141915,-0.9287098890238543,-0.6701676273736212,-0.5702049604705829,-0.3595801146943858,-0.8297714503363696
up_event15,0.9995115221059824,0.9996044824483868,0.9996498587947155,0.9996929791603623,0.999619638867582,0.9987096952698756,0.9979778409197899,0.6924976562747917,0.21190116030229666,0.8776849815715313
up_event2,-0.12677176558235714,-0.9195787608843641,-0.9759026962386229,-0.9862653071925237,-0.9293346349812226,-0.8651664732050315,-0.6789170702788594,-0.5542607836155813,-0.21972988792665626,-0.695103042211691
up_event3,0.9035136313892753,0.6886279571271564,0.0878804309327087,-0.8931829640070809,-0.8864876110889726,-0.41373617821347375,-0.3288649626360236,-0.24363974876238625,-0.132923488503633,-0.1354236593069366
up_event4,-0.8566966641536011,-0.9201852436563229,-0.9631529360331971,-0.9858048384293594,-0.9974511478928062,-0.9998155598642077,-0.8628471753399624,-0.5927665637551403,-0.3656401361164918,-0.8382622516934544
up_event5,-0.9591795086584533,-0.6979930441198764,-0.5915889267108368,-0.4857556170851487,-0.4559042795312349,-0.43063570816458685,-0.3897938276455448,-0.30300046417501403,-0.31692973849875583,-0.5145312349543835
up_event6,-0.784163641412433,0.10391398129154872,-0.1448088663530842,-0.27100419960286937,-0.388967221281314,-0.4508167974924846,-0.5057602237220975,-0.49221458028759657,-0.4245145150047326,-0.37314845154056253
up_event7,6.887320968190695,-0.5936914957508765,-0.8811811256156088,-0.45602410952074635,0.2755988237715742,-0.3648509162351491,-0.05282570168985179,0.17473323052710843,0.14933052592082519,0.5709344666219968
up_event8,0.4743039029947307,-1.0,0.3047190970349516,0.3780759395702591,0.07391432268870624,0.4322057587214079,0.4589708482062236,0.28132454196055634,-0.24782640616949814,0.12840977833414857
up_event9,0.8219024809816036,0.7265273609664306,0.8757067690636208,0.5879089297167736,0.38633710727342696,0.865440760033843,0.8861782920434423,0.8749080887592202,0.533212359350492,0.7286802386876503
