Date_Time,WSE,,,,
3/3/2022 2:15,2724.181475,,,,
3/3/2022 2:30,2724.181475,,,,
3/3/2022 2:45,2724.181475,,,,
3/3/2022 3:00,2724.180309,,,,
3/3/2022 3:15,2724.182058,,,,
3/3/2022 3:30,2724.180305,,,,
3/3/2022 3:45,2724.182445,,,,
3/3/2022 4:00,2724.183224,,,,
3/3/2022 4:15,2724.179725,,,,
3/3/2022 4:30,2724.179336,,,,
3/3/2022 4:45,2724.179529,,,,
3/3/2022 5:00,2724.181475,,,,
3/3/2022 5:15,2724.179142,,,,
3/3/2022 5:30,2724.177976,,,,
3/3/2022 5:45,2724.178559,,,,
3/3/2022 6:00,2724.179142,,,,
3/3/2022 6:15,2724.177976,,,,
3/3/2022 6:30,2724.177983,,,,
3/3/2022 6:45,2724.181475,,,,
3/3/2022 7:00,2724.183224,,,,
3/3/2022 7:15,2724.179725,,,,
3/3/2022 7:30,2724.179725,,,,
3/3/2022 7:45,2724.179142,,,,
3/3/2022 8:00,2724.179142,,,,
3/3/2022 8:15,2724.179336,,,,
3/3/2022 8:30,2724.178556,,,,
3/3/2022 8:45,2724.178556,,,,
3/3/2022 9:00,2724.181472,,,,
3/3/2022 9:15,2724.180502,,,,
3/3/2022 9:30,2724.175054,,,,
3/3/2022 9:45,2724.175054,,,,
3/3/2022 10:00,2724.174471,,,,
3/3/2022 10:15,2724.174471,,,,
3/3/2022 10:30,2724.176803,,,,
3/3/2022 10:45,2724.175637,,,,
3/3/2022 11:00,2724.174471,,,,
3/3/2022 11:15,2724.175054,,,,
3/3/2022 11:30,2724.173887,,,,
3/3/2022 11:45,2724.172721,,,,
3/3/2022 12:00,2724.17486,,,,
3/3/2022 12:15,2724.175057,,,,
3/3/2022 12:30,2724.174481,,,,
3/3/2022 12:45,2724.176037,,,,
3/3/2022 13:00,2724.173901,,,,
3/3/2022 13:15,2724.177786,,,,
3/3/2022 13:30,2724.176227,,,,
3/3/2022 13:45,2724.17545,,,,
3/3/2022 14:00,2724.17506,,,,
3/3/2022 14:15,2724.178559,,,,
3/3/2022 14:30,2724.17506,,,,
3/3/2022 14:45,2724.176617,,,,
3/3/2022 15:00,2724.176813,,,,
3/3/2022 15:15,2724.177393,,,,
3/3/2022 15:30,2724.179146,,,,
3/3/2022 15:45,2724.178366,,,,
3/3/2022 16:00,2724.178553,,,,
3/3/2022 16:15,2724.182051,,,,
3/3/2022 16:30,2724.181468,,,,
3/3/2022 16:45,2724.179136,,,,
3/3/2022 17:00,2724.179136,,,,
3/3/2022 17:15,2724.178359,,,,
3/3/2022 17:30,2724.179146,,,,
3/3/2022 17:45,2724.179729,,,,
3/3/2022 18:00,2724.180895,,,,
3/3/2022 18:15,2724.179146,,,,
3/3/2022 18:30,2724.177396,,,,
3/3/2022 18:45,2724.178369,,,,
3/3/2022 19:00,2724.180315,,,,
3/3/2022 19:15,2724.181482,,,,
3/3/2022 19:30,2724.180898,,,,
3/3/2022 19:45,2724.182648,,,,
3/3/2022 20:00,2724.180315,,,,
3/3/2022 20:15,2724.180315,,,,
3/3/2022 20:30,2724.179925,,,,
3/3/2022 20:45,2724.179146,,,,
3/3/2022 21:00,2724.180119,,,,
3/3/2022 21:15,2724.180898,,,,
3/3/2022 21:30,2724.182451,,,,
3/3/2022 21:45,2724.179725,,,,
3/3/2022 22:00,2724.179725,,,,
3/3/2022 22:15,2724.179725,,,,
3/3/2022 22:30,2724.17759,,,,
3/3/2022 22:45,2724.178566,,,,
3/3/2022 23:00,2724.178566,,,,
3/3/2022 23:15,2724.177983,,,,
3/3/2022 23:30,2724.177786,,,,
3/3/2022 23:45,2724.176806,,,,
3/4/2022 0:00,2724.17739,,,,
3/4/2022 0:15,2724.17739,,,,
3/4/2022 0:30,2724.178363,,,,
3/4/2022 0:45,2724.181475,,,,
3/4/2022 1:00,2724.180115,,,,
3/4/2022 1:15,2724.179146,,,,
3/4/2022 1:30,2724.179146,,,,
3/4/2022 1:45,2724.178559,,,,
3/4/2022 2:00,2724.178559,,,,
3/4/2022 2:15,2724.178946,,,,
3/4/2022 2:30,2724.180885,,,,
3/4/2022 2:45,2724.178359,,,,
3/4/2022 3:00,2724.179915,,,,
3/4/2022 3:15,2724.179136,,,,
3/4/2022 3:30,2724.179532,,,,
3/4/2022 3:45,2724.180312,,,,
3/4/2022 4:00,2724.179729,,,,
3/4/2022 4:15,2724.179146,,,,
3/4/2022 4:30,2724.180119,,,,
3/4/2022 4:45,2724.179729,,,,
3/4/2022 5:00,2724.180895,,,,
3/4/2022 5:15,2724.179146,,,,
3/4/2022 5:30,2724.177783,,,,
3/4/2022 5:45,2724.179139,,,,
3/4/2022 6:00,2724.181085,,,,
3/4/2022 6:15,2724.181282,,,,
3/4/2022 6:30,2724.181668,,,,
3/4/2022 6:45,2724.177979,,,,
3/4/2022 7:00,2724.176813,,,,
3/4/2022 7:15,2724.177979,,,,
3/4/2022 7:30,2724.17623,,,,
3/4/2022 7:45,2724.179146,,,,
3/4/2022 8:00,2724.179146,,,,
3/4/2022 8:15,2724.178563,,,,
3/4/2022 8:30,2724.179149,,,,
3/4/2022 8:45,2724.178173,,,,
3/4/2022 9:00,2724.1772,,,,
3/4/2022 9:15,2724.179146,,,,
3/4/2022 9:30,2724.177006,,,,
3/4/2022 9:45,2724.174477,,,,
3/4/2022 10:00,2724.176617,,,,
3/4/2022 10:15,2724.175064,,,,
3/4/2022 10:30,2724.177396,,,,
3/4/2022 10:45,2724.176617,,,,
3/4/2022 11:00,2724.17622,,,,
3/4/2022 11:15,2724.180305,,,,
3/4/2022 11:30,2724.179136,,,,
3/4/2022 11:45,2724.178942,,,,
3/4/2022 12:00,2724.180305,,,,
3/4/2022 12:15,2724.179529,,,,
3/4/2022 12:30,2724.182058,,,,
3/4/2022 12:45,2724.181475,,,,
3/4/2022 13:00,2724.182445,,,,
3/4/2022 13:15,2724.182448,,,,
3/4/2022 13:30,2724.181282,,,,
3/4/2022 13:45,2724.184197,,,,
3/4/2022 14:00,2724.183221,,,,
3/4/2022 14:15,2724.183608,,,,
3/4/2022 14:30,2724.18536,,,,
3/4/2022 14:45,2724.185367,,,,
3/4/2022 15:00,2724.18653,,,,
3/4/2022 15:15,2724.18731,,,,
3/4/2022 15:30,2724.191975,,,,
3/4/2022 15:45,2724.187699,,,,
3/4/2022 16:00,2724.186726,,,,
3/4/2022 16:15,2724.18478,,,,
3/4/2022 16:30,2724.184967,,,,
3/4/2022 16:45,2724.1873,,,,
3/4/2022 17:00,2724.188079,,,,
3/4/2022 17:15,2724.182641,,,,
3/4/2022 17:30,2724.18536,,,,
3/4/2022 17:45,2724.187106,,,,
3/4/2022 18:00,2724.183414,,,,
3/4/2022 18:15,2724.183024,,,,
3/4/2022 18:30,2724.184387,,,,
3/4/2022 18:45,2724.183804,,,,
3/4/2022 19:00,2724.184581,,,,
3/4/2022 19:15,2724.182635,,,,
3/4/2022 19:30,2724.183024,,,,
3/4/2022 19:45,2724.184581,,,,
3/4/2022 20:00,2724.184384,,,,
3/4/2022 20:15,2724.184384,,,,
3/4/2022 20:30,2724.184967,,,,
3/4/2022 20:45,2724.182051,,,,
3/4/2022 21:00,2724.185164,,,,
3/4/2022 21:15,2724.183224,,,,
3/4/2022 21:30,2724.183811,,,,
3/4/2022 21:45,2724.179725,,,,
3/4/2022 22:00,2724.183421,,,,
3/4/2022 22:15,2724.184974,,,,
3/4/2022 22:30,2724.184977,,,,
3/4/2022 22:45,2724.184391,,,,
3/4/2022 23:00,2724.186143,,,,
3/4/2022 23:15,2724.182641,,,,
3/4/2022 23:30,2724.182448,,,,
3/4/2022 23:45,2724.182645,,,,
3/5/2022 0:00,2724.182061,,,,
3/5/2022 0:15,2724.184394,,,,
3/5/2022 0:30,2724.184194,,,,
3/5/2022 0:45,2724.18555,,,,
3/5/2022 1:00,2724.183608,,,,
3/5/2022 1:15,2724.183414,,,,
3/5/2022 1:30,2724.183024,,,,
3/5/2022 1:45,2724.185554,,,,
3/5/2022 2:00,2724.185164,,,,
3/5/2022 2:15,2724.18555,,,,
3/5/2022 2:30,2724.182441,,,,
3/5/2022 2:45,2724.185164,,,,
3/5/2022 3:00,2724.184774,,,,
3/5/2022 3:15,2724.185554,,,,
3/5/2022 3:30,2724.186527,,,,
3/5/2022 3:45,2724.184001,,,,
3/5/2022 4:00,2724.184777,,,,
3/5/2022 4:15,2724.183814,,,,
3/5/2022 4:30,2724.184001,,,,
3/5/2022 4:45,2724.180895,,,,
3/5/2022 5:00,2724.182638,,,,
3/5/2022 5:15,2724.187693,,,,
3/5/2022 5:30,2724.184584,,,,
3/5/2022 5:45,2724.18497,,,,
3/5/2022 6:00,2724.182055,,,,
3/5/2022 6:15,2724.185554,,,,
3/5/2022 6:30,2724.181472,,,,
3/5/2022 6:45,2724.180305,,,,
3/5/2022 7:00,2724.180305,,,,
3/5/2022 7:15,2724.182638,,,,
3/5/2022 7:30,2724.181472,,,,
3/5/2022 7:45,2724.181665,,,,
3/5/2022 8:00,2724.182051,,,,
3/5/2022 8:15,2724.182635,,,,
3/5/2022 8:30,2724.179915,,,,
3/5/2022 8:45,2724.180892,,,,
3/5/2022 9:00,2724.179922,,,,
3/5/2022 9:15,2724.177976,,,,
3/5/2022 9:30,2724.179336,,,,
3/5/2022 9:45,2724.175837,,,,
3/5/2022 10:00,2724.174867,,,,
3/5/2022 10:15,2724.178559,,,,
3/5/2022 10:30,2724.179922,,,,
3/5/2022 10:45,2724.179536,,,,
3/5/2022 11:00,2724.179339,,,,
3/5/2022 11:15,2724.179732,,,,
3/5/2022 11:30,2724.182641,,,,
3/5/2022 11:45,2724.178176,,,,
3/5/2022 12:00,2724.181472,,,,
3/5/2022 12:15,2724.179529,,,,
3/5/2022 12:30,2724.181085,,,,
3/5/2022 12:45,2724.182445,,,,
3/5/2022 13:00,2724.179925,,,,
3/5/2022 13:15,2724.180695,,,,
3/5/2022 13:30,2724.181475,,,,
3/5/2022 13:45,2724.181482,,,,
3/5/2022 14:00,2724.184974,,,,
3/5/2022 14:15,2724.182065,,,,
3/5/2022 14:30,2724.181482,,,,
3/5/2022 14:45,2724.179732,,,,
3/5/2022 15:00,2724.182641,,,,
3/5/2022 15:15,2724.184391,,,,
3/5/2022 15:30,2724.183618,,,,
3/5/2022 15:45,2724.184391,,,,
3/5/2022 16:00,2724.182058,,,,
3/5/2022 16:15,2724.184391,,,,
3/5/2022 16:30,2724.180309,,,,
3/5/2022 16:45,2724.181475,,,,
3/5/2022 17:00,2724.179725,,,,
3/5/2022 17:15,2724.176806,,,,
3/5/2022 17:30,2724.179139,,,,
3/5/2022 17:45,2724.181475,,,,
3/5/2022 18:00,2724.183224,,,,
3/5/2022 18:15,2724.183614,,,,
3/5/2022 18:30,2724.182645,,,,
3/5/2022 18:45,2724.180892,,,,
3/5/2022 19:00,2724.185364,,,,
3/5/2022 19:15,2724.183421,,,,
3/5/2022 19:30,2724.183224,,,,
3/5/2022 19:45,2724.183224,,,,
3/5/2022 20:00,2724.183224,,,,
3/5/2022 20:15,2724.183811,,,,
3/5/2022 20:30,2724.181475,,,,
3/5/2022 20:45,2724.183421,,,,
3/5/2022 21:00,2724.181475,,,,
3/5/2022 21:15,2724.181475,,,,
3/5/2022 21:30,2724.181475,,,,
3/5/2022 21:45,2724.180892,,,,
3/5/2022 22:00,2724.179725,,,,
3/5/2022 22:15,2724.181475,,,,
3/5/2022 22:30,2724.181475,,,,
3/5/2022 22:45,2724.181475,,,,
3/5/2022 23:00,2724.182058,,,,
3/5/2022 23:15,2724.183224,,,,
3/5/2022 23:30,2724.180888,,,,
3/5/2022 23:45,2724.182448,,,,
3/6/2022 0:00,2724.179142,,,,
3/6/2022 0:15,2724.179532,,,,
3/6/2022 0:30,2724.180895,,,,
3/6/2022 0:45,2724.180309,,,,
3/6/2022 1:00,2724.182445,,,,
3/6/2022 1:15,2724.184384,,,,
3/6/2022 1:30,2724.183608,,,,
3/6/2022 1:45,2724.186137,,,,
3/6/2022 2:00,2724.185554,,,,
3/6/2022 2:15,2724.182055,,,,
3/6/2022 2:30,2724.183028,,,,
3/6/2022 2:45,2724.183814,,,,
3/6/2022 3:00,2724.182648,,,,
3/6/2022 3:15,2724.180898,,,,
3/6/2022 3:30,2724.183034,,,,
3/6/2022 3:45,2724.183807,,,,
3/6/2022 4:00,2724.182445,,,,
3/6/2022 4:15,2724.182058,,,,
3/6/2022 4:30,2724.180305,,,,
3/6/2022 4:45,2724.180305,,,,
3/6/2022 5:00,2724.177779,,,,
3/6/2022 5:15,2724.180309,,,,
3/6/2022 5:30,2724.183224,,,,
3/6/2022 5:45,2724.180309,,,,
3/6/2022 6:00,2724.179149,,,,
3/6/2022 6:15,2724.180702,,,,
3/6/2022 6:30,2724.180892,,,,
3/6/2022 6:45,2724.176227,,,,
3/6/2022 7:00,2724.180309,,,,
3/6/2022 7:15,2724.181665,,,,
3/6/2022 7:30,2724.179725,,,,
3/6/2022 7:45,2724.180695,,,,
3/6/2022 8:00,2724.183414,,,,
3/6/2022 8:15,2724.181475,,,,
3/6/2022 8:30,2724.182641,,,,
3/6/2022 8:45,2724.183224,,,,
3/6/2022 9:00,2724.180892,,,,
3/6/2022 9:15,2724.18517,,,,
3/6/2022 9:30,2724.184974,,,,
3/6/2022 9:45,2724.183807,,,,
3/6/2022 10:00,2724.182641,,,,
3/6/2022 10:15,2724.181861,,,,
3/6/2022 10:30,2724.182251,,,,
3/6/2022 10:45,2724.180888,,,,
3/6/2022 11:00,2724.180309,,,,
3/6/2022 11:15,2724.184001,,,,
3/6/2022 11:30,2724.182445,,,,
3/6/2022 11:45,2724.184001,,,,
3/6/2022 12:00,2724.182638,,,,
3/6/2022 12:15,2724.180502,,,,
3/6/2022 12:30,2724.180115,,,,
3/6/2022 12:45,2724.182251,,,,
3/6/2022 13:00,2724.180312,,,,
3/6/2022 13:15,2724.179146,,,,
3/6/2022 13:30,2724.179532,,,,
3/6/2022 13:45,2724.181278,,,,
3/6/2022 14:00,2724.184001,,,,
3/6/2022 14:15,2724.181472,,,,
3/6/2022 14:30,2724.180888,,,,
3/6/2022 14:45,2724.181472,,,,
3/6/2022 15:00,2724.181475,,,,
3/6/2022 15:15,2724.182055,,,,
3/6/2022 15:30,2724.18517,,,,
3/6/2022 15:45,2724.178369,,,,
3/6/2022 16:00,2724.178366,,,,
3/6/2022 16:15,2724.181665,,,,
3/6/2022 16:30,2724.183414,,,,
3/6/2022 16:45,2724.182641,,,,
3/6/2022 17:00,2724.180892,,,,
3/6/2022 17:15,2724.179922,,,,
3/6/2022 17:30,2724.181475,,,,
3/6/2022 17:45,2724.183807,,,,
3/6/2022 18:00,2724.179922,,,,
3/6/2022 18:15,2724.182255,,,,
3/6/2022 18:30,2724.182641,,,,
3/6/2022 18:45,2724.184391,,,,
3/6/2022 19:00,2724.182251,,,,
3/6/2022 19:15,2724.183804,,,,
3/6/2022 19:30,2724.184584,,,,
3/6/2022 19:45,2724.183611,,,,
3/6/2022 20:00,2724.184974,,,,
3/6/2022 20:15,2724.184584,,,,
3/6/2022 20:30,2724.18497,,,,
3/6/2022 20:45,2724.18672,,,,
3/6/2022 21:00,2724.186337,,,,
3/6/2022 21:15,2724.187313,,,,
3/6/2022 21:30,2724.186147,,,,
3/6/2022 21:45,2724.185564,,,,
3/6/2022 22:00,2724.1875,,,,
3/6/2022 22:15,2724.183421,,,,
