Date_Time,P1_h_left,P1_h_right,P1_h_average,P2_h_left,P2_h_right,P2_h_average,P3_h_left,P3_h_right,P3_h_average,P123_h_average
2022-08-28 16:15:00,,,,-0.7646140000001651,-0.348468000000139,-0.556541000000152,-1.150904999999966,-0.2727719999998044,-0.7118384999998852,-0.6341897500000186
2022-08-28 16:30:00,,,,-0.7665620000002491,-0.34773600000016813,-0.5571490000002086,-1.1575009999996837,-0.2749399999997877,-0.7162204999997357,-0.6366847499999722
2022-08-28 16:45:00,,,,-0.7643450000000485,-0.34822699999995166,-0.5562860000000001,-1.1500459999997474,-0.2711629999998877,-0.7106044999998176,-0.6334452499999088
2022-08-28 17:00:00,,,,-0.7638780000002043,-0.34773500000028434,-0.5558065000002443,-1.1495919999997568,-0.2731899999998859,-0.7113909999998214,-0.6335987500000329
2022-08-28 17:15:00,,,,-0.7660920000002989,-0.34997400000020207,-0.5580330000002505,-1.151792000000114,-0.2729110000000219,-0.712351500000068,-0.6351922500001592
2022-08-28 18:15:00,,,,-0.7643430000002809,-0.3475459999999657,-0.5559445000001233,-1.1517929999999978,-0.27146300000003976,-0.7116280000000188,-0.633786250000071
2022-08-28 19:00:00,,,,-0.7668260000000373,-0.351046000000224,-0.5589360000001307,-1.1531009999998787,-0.27321299999994153,-0.7131569999999101,-0.6360465000000204
2022-08-28 19:15:00,,,,-0.7657800000001771,-0.34997599999996964,-0.5578780000000734,-1.15089799999987,-0.27349199999980556,-0.7121949999998378,-0.6350364999999556
2022-08-28 19:45:00,,,,-0.7641550000003008,-0.34880900000007387,-0.5564820000001873,-1.1475439999999253,-0.2723200000000361,-0.7099319999999807,-0.633207000000084
2022-08-28 20:00:00,,,,-0.7670740000003207,-0.35172899999997753,-0.5594015000001491,-1.1487139999999272,-0.27348899999969944,-0.7111014999998133,-0.6352514999999812
2022-08-28 20:15:00,,,,-0.7668369999996685,-0.34803599999986545,-0.557436499999767,-1.156619999999748,-0.2729340000000775,-0.7147769999999127,-0.6361067499998398
2022-08-28 20:30:00,,,,-0.7660590000000411,-0.3494879999998375,-0.5577734999999393,-1.1500240000000304,-0.27376700000013443,-0.7118955000000824,-0.6348345000000108
2022-08-28 20:45:00,,,,-0.7665259999998852,-0.3473079999998845,-0.5569169999998849,-1.1522279999999228,-0.2704429999998865,-0.7113354999999046,-0.6341262499998948
2022-08-28 21:15:00,,,,-0.7662040000000161,-0.35021899999992456,-0.5582114999999703,-1.1507440000000315,-0.27335400000038135,-0.7120490000002064,-0.6351302500000884
2022-08-28 21:30:00,,,,-0.7682660000000396,-0.34973200000013094,-0.5589990000000853,-1.1522169999998368,-0.27187999999978274,-0.7120484999998098,-0.6355237499999475
2022-08-28 22:00:00,,,,-0.7650429999998778,-0.3466289999996661,-0.555835999999772,-1.152491000000282,-0.2719040000001769,-0.7121975000002294,-0.6340167500000007
2022-08-28 22:45:00,,,,-0.7628270000000157,-0.34682199999997465,-0.5548244999999952,-1.1485380000003715,-0.2736290000002555,-0.7110835000003135,-0.6329540000001543
2022-08-28 23:15:00,,,,-0.7642989999999372,-0.3489990000002763,-0.5566490000001068,-1.1465129999996861,-0.27229699999998047,-0.7094049999998333,-0.63302699999997
2022-08-28 23:45:00,,,,-0.7647640000000138,-0.34798099999989063,-0.5563724999999522,-1.1522140000001855,-0.2736280000003717,-0.7129210000002786,-0.6346467500001154
2022-08-29 00:15:00,,,,-0.7676839999999174,-0.34899799999993775,-0.5583409999999276,-1.1551340000000891,-0.27579500000001644,-0.7154645000000528,-0.6369027499999902
2022-08-29 01:15:00,,,,-0.7675309999999627,-0.35001599999986865,-0.5587734999999157,-1.1526570000000902,-0.2762150000003203,-0.7144360000002052,-0.6366047500000604
2022-08-29 02:00:00,,,,-0.7726969999998801,-0.35132800000019415,-0.5620125000000371,-1.161293999999998,-0.275796000000355,-0.7185450000001765,-0.6402787500001068
2022-08-29 02:30:00,,,,-0.767797999999857,-0.3502560000001722,-0.5590270000000146,-1.151183000000401,-0.2754930000000968,-0.7133380000002489,-0.6361825000001318
2022-08-29 02:45:00,,,,-0.7714980000000651,-0.3512759999998707,-0.5613869999999679,-1.156612000000223,-0.2764930000003005,-0.7165525000002617,-0.6389697500001148
2022-08-29 03:00:00,,,,-0.7711859999999433,-0.3514279999999417,-0.5613069999999425,-1.155717999999979,-0.276075000000219,-0.715896500000099,-0.6386017500000207
2022-08-29 03:30:00,,,,-0.7700159999999414,-0.3512749999999869,-0.5606454999999642,-1.1539700000002995,-0.27649200000041674,-0.7152310000003581,-0.6379382500001611
2022-08-29 03:45:00,,,,-0.7716510000000198,-0.3500130000002173,-0.5608320000001186,-1.156173000000308,-0.2732930000001943,-0.7147330000002512,-0.6377825000001849
2022-08-29 04:00:00,,,,-0.7694360000000415,-0.3500140000001011,-0.5597250000000713,-1.1533900000003996,-0.2744630000001962,-0.7139265000002979,-0.6368257500001846
2022-08-29 04:30:00,,,,-0.7682669999999234,-0.3495259999999689,-0.5588964999999462,-1.153389000000061,-0.27591300000040064,-0.7146510000002309,-0.6367737500000885
2022-08-29 04:45:00,,,,-0.7716510000000198,-0.3524430000002212,-0.5620470000001205,-1.1573420000004262,-0.2776600000001963,-0.7175010000003113,-0.6397740000002159
2022-08-29 05:00:00,,,,-0.7701830000000882,-0.35176499999988664,-0.5609739999999874,-1.1529730000002019,-0.27446499999996377,-0.7137190000000828,-0.6373465000000351
2022-08-29 05:30:00,,,,-0.7723980000000665,-0.352006000000074,-0.5622020000000703,-1.156926999999996,-0.27432500000031723,-0.7156260000001566,-0.6389140000001134
2022-08-29 05:45:00,,,,-0.7713540000004286,-0.35171100000025035,-0.5615325000003395,-1.1547230000001036,-0.2769090000001597,-0.7158160000001317,-0.6386742500002356
2022-08-29 06:00:00,,,,-0.7703390000001491,-0.3514280000003964,-0.5608835000002728,-1.1542850000000726,-0.2743249999998625,-0.7143049999999675,-0.6375942500001202
2022-08-29 06:30:00,,,,-0.7735710000001745,-0.3509950000002391,-0.5622830000002068,-1.159849000000122,-0.2739050000000134,-0.7168770000000677,-0.6395800000001373
2022-08-29 06:45:00,,,,-0.7679650000000038,-0.34977100000014616,-0.558868000000075,-1.1542569999996886,-0.2780999999999949,-0.7161784999998417,-0.6375232499999584
2022-08-29 07:00:00,,,,-0.771342999999888,-0.3502579999999398,-0.5608004999999139,-1.1564629999998033,-0.2749149999999645,-0.7156889999998839,-0.6382447499998989
2022-08-29 07:15:00,,,,-0.7698610000002191,-0.34957799999983763,-0.5597195000000283,-1.153819999999996,-0.27346699999998236,-0.7136434999999892,-0.6366815000000088
2022-08-29 07:30:00,,,,-0.7725430000000415,-0.3502579999999398,-0.5614004999999906,-1.1599779999996827,-0.2749149999999645,-0.7174464999998236,-0.6394234999999071
2022-08-29 07:45:00,,,,-0.773826999999983,-0.35156999999981053,-0.5626984999998967,-1.1577760000000126,-0.27332899999964866,-0.7155524999998306,-0.6391254999998637
2022-08-29 08:00:00,,,,-0.7716120000000046,-0.3508369999999559,-0.5612244999999803,-1.1549820000000182,-0.2749060000001009,-0.7149440000000595,-0.6380842500000199
2022-08-29 08:15:00,,,,-0.7732470000000831,-0.3537570000003143,-0.5635020000001987,-1.158936000000267,-0.27840500000002066,-0.7186705000001439,-0.6410862500001713
2022-08-29 08:45:00,,,,-0.7685920000003534,-0.34997599999996964,-0.5592840000001615,-1.1560389999999643,-0.27407199999970544,-0.7150554999998349,-0.6371697499999982
2022-08-29 09:00:00,,,,-0.7698750000004111,-0.35206200000038734,-0.5609685000003992,-1.1520859999995992,-0.27304099999992104,-0.7125634999997601,-0.6367660000000797
2022-08-29 09:30:00,,,,-0.7717800000000352,-0.35274500000014086,-0.562262500000088,-1.1516480000000229,-0.2715669999997772,-0.7116074999999,-0.636934999999994
2022-08-29 09:45:00,,,,-0.7710770000003322,-0.35157600000002276,-0.5613265000001775,-1.155601999999817,-0.27331699999967896,-0.714459499999748,-0.6378929999999627
2022-08-29 11:00:00,,,,-0.7706120000002556,-0.35129200000028504,-0.5609520000002703,-1.1545699999996941,-0.27190299999983836,-0.7132364999997662,-0.6370942500000183
2022-08-29 11:15:00,,,,-0.7700329999997848,-0.35099700000000666,-0.5605149999998957,-1.1545689999998103,-0.2744870000001356,-0.714527999999973,-0.6375214999999343
2022-08-29 11:30:00,,,,-0.7706120000002556,-0.3500690000000759,-0.5603405000001658,-1.1563200000000506,-0.2743479999999181,-0.7153339999999844,-0.6378372500000751
2022-08-29 11:45:00,,,,-0.771078000000216,-0.35129300000016883,-0.5611855000001924,-1.1585230000000593,-0.27365299999974013,-0.7160879999998997,-0.638636750000046
2022-08-29 12:00:00,,,,-0.7710790000000998,-0.34988700000030803,-0.5604830000002039,-1.158523999999943,-0.27263399999992544,-0.7155789999999342,-0.6380310000000691
2022-08-29 12:15:00,,,,-0.7710799999999836,-0.35056100000019796,-0.5608205000000908,-1.1573539999999412,-0.27290199999970355,-0.7151279999998224,-0.6379742499999566
2022-08-29 12:30:00,,,,-0.7725620000001072,-0.35177999999996246,-0.5621710000000348,-1.1582499999999527,-0.27045899999984613,-0.7143544999998994,-0.6382627499999671
2022-08-29 15:00:00,,,,-0.765943000000334,-0.34892100000024584,-0.5574320000002899,-1.1533979999999247,-0.2703559999999925,-0.7118769999999586,-0.6346545000001242
2022-08-29 15:15:00,,,,-0.7674240000001191,-0.3503680000003442,-0.5588960000002317,-1.1560409999997319,-0.2740969999999834,-0.7150689999998576,-0.6369825000000446
2022-08-29 15:45:00,,,,-0.7688630000002377,-0.3522720000000845,-0.5605675000001611,-1.1545670000000428,-0.27309999999988577,-0.7138334999999643,-0.6372005000000627
2022-08-29 16:00:00,,,,-0.7648959999996805,-0.3512550000000374,-0.558075499999859,-1.149452999999994,-0.2715240000002268,-0.7104885000001104,-0.6342819999999847
2022-08-29 16:15:00,,,,-0.768579999999929,-0.35275799999999435,-0.5606689999999617,-1.157187000000249,-0.2745740000000296,-0.7158805000001394,-0.6382747500000505
2022-08-29 16:30:00,,,,-0.7647390000001906,-0.35058200000003126,-0.5576605000001109,-1.1510290000001078,-0.27240600000004633,-0.711717500000077,-0.634689000000094
2022-08-29 16:45:00,,,,-0.7688610000000153,-0.35232500000029177,-0.5605930000001536,-1.154566000000159,-0.27123500000016065,-0.7129005000001598,-0.6367467500001567
2022-08-29 17:00:00,,,,-0.7652049999996962,-0.34941699999990306,-0.5573109999997996,-1.1549820000000182,-0.2729849999996077,-0.7139834999998129,-0.6356472499998063
2022-08-29 17:30:00,,,,-0.7688600000001315,-0.35306500000024243,-0.560962500000187,-1.1551429999999527,-0.2714109999997163,-0.7132769999998345,-0.6371197500000108
2022-08-29 18:00:00,,,,-0.7683940000001712,-0.3523320000003878,-0.5603630000002795,-1.1511899999995876,-0.27007800000001225,-0.7106339999997999,-0.6354985000000397
2022-08-29 18:15:00,,,,-0.7659390000003441,-0.35130900000012844,-0.5586240000002363,-1.1516429999996944,-0.26906899999994494,-0.7103559999998197,-0.634490000000028
2022-08-29 18:30:00,,,,-0.7652060000000347,-0.35057700000015757,-0.5578915000000961,-1.1503309999998237,-0.2694859999996879,-0.7099084999997558,-0.633899999999926
2022-08-29 19:15:00,,,,-0.7671080000000075,-0.3518410000001495,-0.5594745000000785,-1.1528089999997064,-0.27152699999987817,-0.7121679999997923,-0.6358212499999354
2022-08-29 19:45:00,,,,-0.7656260000003385,-0.35110800000029485,-0.5583670000003167,-1.1519149999999172,-0.27369199999975535,-0.7128034999998363,-0.6355852500000765
2022-08-29 20:00:00,,,,-0.7675739999999678,-0.3519349999996848,-0.5597544999998263,-1.1555939999998373,-0.2729629999998906,-0.7142784999998639,-0.6370164999998451
2022-08-29 20:15:00,,,,-0.7656369999999697,-0.35455699999965873,-0.5600969999998142,-1.1490169999997306,-0.2761359999999513,-0.712576499999841,-0.6363367499998276
2022-08-29 20:30:00,,,,-0.7638879999999517,-0.3513020000000324,-0.5575949999999921,-1.1501870000001873,-0.27541699999983393,-0.7128020000000106,-0.6351985000000013
2022-08-29 21:30:00,,,,-0.7651580000001559,-0.35275700000011057,-0.5589575000001332,-1.1485499999998865,-0.2734139999997751,-0.7109819999998308,-0.634969749999982
2022-08-29 21:45:00,,,,-0.7653129999998782,-0.3530439999999544,-0.5591784999999163,-1.1492700000003424,-0.2759840000003351,-0.7126270000003387,-0.6359027500001275
2022-08-29 22:00:00,,,,-0.7653119999999944,-0.35153700000000754,-0.558424500000001,-1.1492700000003424,-0.2740969999999834,-0.7116835000001629,-0.6350540000000819
2022-08-29 22:15:00,,,,-0.7660599999999249,-0.35255400000005466,-0.5593069999999898,-1.1488540000000285,-0.2745140000001811,-0.7116840000001048,-0.6354955000000473
2022-08-29 22:30:00,,,,-0.7672299999999268,-0.35255999999981213,-0.5598949999998695,-1.1488540000000285,-0.2733560000001489,-0.7111050000000887,-0.6354999999999791
2022-08-30 00:45:00,,,,-0.7729440000002796,-0.3536290000001827,-0.5632865000002312,-1.1557259999999587,-0.27307699999983015,-0.7144014999998944,-0.6388440000000628
2022-08-30 01:00:00,,,,-0.7726649999999609,-0.352411000000302,-0.5625380000001314,-1.1583489999998164,-0.2755219999999099,-0.7169354999998632,-0.6397367499999973
2022-08-30 01:15:00,,,,-0.7734120000000075,-0.35212600000022576,-0.5627690000001166,-1.1596819999999752,-0.2729359999998451,-0.7163089999999102,-0.6395390000000134
2022-08-30 01:45:00,,,,-0.7729470000003857,-0.35363100000040504,-0.5632890000003954,-1.1557279999997263,-0.2730790000000525,-0.7144034999998894,-0.6388462500001424
2022-08-30 02:15:00,,,,-0.7707310000000689,-0.35212700000010955,-0.5614290000000892,-1.1535249999997177,-0.27293699999972887,-0.7132309999997233,-0.6373299999999062
2022-08-30 03:00:00,,,,-0.7734140000002299,-0.35314500000004045,-0.5632795000001352,-1.157933999999841,-0.2733549999998104,-0.7156444999998257,-0.6394619999999804
2022-08-30 03:45:00,,,,-0.7729370000001836,-0.3540200000002187,-0.5634785000002012,-1.1563099999998485,-0.2725199999999859,-0.7144149999999172,-0.6389467500000592
2022-08-30 04:30:00,,,,-0.7724710000002233,-0.3543570000001637,-0.5634140000001935,-1.1541059999999561,-0.27323699999988094,-0.7136714999999185,-0.638542750000056
2022-08-30 05:15:00,,,,-0.7721599999999853,-0.3562600000000202,-0.5642100000000028,-1.152632999999696,-0.27399100000002363,-0.7133119999998598,-0.6387609999999313
2022-08-30 05:30:00,,,,-0.7736410000002252,-0.35475300000007337,-0.5641970000001493,-1.15352699999994,-0.27035399999977017,-0.7119404999998551,-0.6380687500000022
2022-08-30 05:45:00,,,,-0.7721610000003238,-0.3545470000003661,-0.563354000000345,-1.1508859999999004,-0.27321699999993143,-0.7120514999999159,-0.6377027500001304
2022-08-30 06:00:00,,,,-0.7733300000004419,-0.35869000000002416,-0.566010000000233,-1.1491359999999986,-0.2725209999998697,-0.7108284999999341,-0.6384192500000836
2022-08-30 06:15:00,,,,-0.7726270000002842,-0.35352899999998044,-0.5630780000001323,-1.1565890000001673,-0.2745479999998679,-0.7155685000000176,-0.639323250000075
2022-08-30 06:30:00,,,,-0.7726260000004004,-0.35509500000034677,-0.5638605000003736,-1.1530899999997928,-0.27108399999997346,-0.7120869999998831,-0.6379737500001283
2022-08-30 07:00:00,,,,-0.7727939999999762,-0.3564499999997679,-0.5646219999998721,-1.1561719999999696,-0.276299999999992,-0.7162359999999808,-0.6404289999999264
2022-08-30 07:30:00,,,,-0.7720490000001519,-0.35396800000035,-0.5630085000002509,-1.1548419999999169,-0.2749669999998332,-0.714904499999875,-0.638956500000063
2022-08-30 07:45:00,,,,-0.7748559999999998,-0.3552900000004229,-0.5650730000002113,-1.1588080000001355,-0.2745500000000902,-0.7166790000001129,-0.6408760000001621
2022-08-30 08:15:00,,,,-0.7726410000000214,-0.3560240000001613,-0.5643325000000914,-1.1548540000003413,-0.27413300000034724,-0.7144935000003443,-0.6394130000002178
2022-08-30 09:15:00,,,,-0.7729100000001381,-0.35704000000032465,-0.5649750000002314,-1.1522130000003017,-0.274550999999974,-0.7133820000001379,-0.6391785000001846
2022-08-30 09:30:00,,,,-0.7716270000000804,-0.3535950000000412,-0.5626110000000608,-1.1579160000001139,-0.2744340000003831,-0.7161750000002485,-0.6393930000001546
2022-08-30 10:00:00,,,,-0.7745359999998982,-0.3571839999999611,-0.5658599999999296,-1.1579160000001139,-0.2758820000003652,-0.7168990000002395,-0.6413795000000846
2022-08-30 10:45:00,,,,-0.7716269999996257,-0.3528619999997318,-0.5622444999996787,-1.1579169999999976,-0.2748510000001261,-0.7163840000000619,-0.6393142499998703
2022-08-30 11:00:00,,,,-0.7720940000003793,-0.3528630000000703,-0.5624785000002248,-1.1601200000000063,-0.2748510000001261,-0.7174855000000662,-0.6399820000001455
2022-08-30 11:15:00,,,,-0.7729130000002442,-0.35433000000011816,-0.5636215000001812,-1.1557160000002114,-0.27226900000005116,-0.7139925000001313,-0.6388070000001562
2022-08-30 12:15:00,,,,-0.7738450000001649,-0.3550100000002203,-0.5644275000001926,-1.1618710000002466,-0.2754660000000513,-0.7186685000001489,-0.6415480000001708
2022-08-30 12:30:00,,,,-0.7735760000000482,-0.3547610000000532,-0.5641685000000507,-1.1610149999996793,-0.27385699999967983,-0.7174359999996796,-0.6408022499998651
2022-08-30 12:45:00,,,,-0.7731109999999717,-0.3544789999996283,-0.5637949999998,-1.1588119999996707,-0.2712739999997211,-0.7150429999996959,-0.6394189999997479
2022-08-30 13:00:00,,,,-0.7731099999996331,-0.35496799999964423,-0.5640389999996387,-1.1588119999996707,-0.2709949999998571,-0.7149034999997639,-0.6394712499997013
2022-08-30 13:15:00,,,,-0.7733790000002045,-0.3565660000003845,-0.5649725000002945,-1.1579289999999673,-0.2737529999999424,-0.7158409999999549,-0.6404067500001247
2022-08-30 13:30:00,,,,-0.7738439999998263,-0.3560389999997824,-0.5649414999998044,-1.1612919999997757,-0.27246599999989485,-0.7168789999998353,-0.6409102499998198
2022-08-30 13:45:00,,,,-0.7748469999996814,-0.3570549999999457,-0.5659509999998136,-1.1587989999998172,-0.2717240000001766,-0.7152614999999969,-0.6406062499999052
2022-08-30 14:00:00,,,,-0.7730980000001182,-0.35496299999977055,-0.5640304999999444,-1.1605490000001737,-0.2727439999998751,-0.7166465000000244,-0.6403384999999844
2022-08-30 14:30:00,,,,-0.7718979999999647,-0.3554500000000189,-0.5636739999999918,-1.1552850000002763,-0.2707170000003316,-0.713001000000304,-0.6383375000001479
2022-08-30 15:00:00,,,,-0.7697109999999157,-0.354280000000017,-0.5619954999999663,-1.1536740000001373,-0.26954699999987497,-0.7116105000000061,-0.6368029999999862
2022-08-30 15:15:00,,,,-0.770727000000079,-0.3544329999999718,-0.5625800000000254,-1.154113999999936,-0.26854999999977736,-0.7113319999998566,-0.636955999999941
2022-08-30 15:30:00,,,,-0.770727000000079,-0.3554500000000189,-0.563088500000049,-1.154113999999936,-0.27071699999987686,-0.7124154999999064,-0.6377519999999777
2022-08-30 15:45:00,,,,-0.7689749999999549,-0.35273600000027727,-0.5608555000001161,-1.154109999999946,-0.2666839999997137,-0.7103969999998299,-0.635626249999973
2022-08-30 16:00:00,,,,-0.7689859999995861,-0.3541019999997843,-0.5615439999996852,-1.151781999999912,-0.2672419999998965,-0.7095119999999042,-0.6355279999997947
2022-08-30 16:15:00,,,,-0.7675049999998009,-0.3547810000000027,-0.5611429999999018,-1.1497190000000046,-0.2692699999997785,-0.7094944999998916,-0.6353187499998967
2022-08-30 16:30:00,,,,-0.7672359999996843,-0.3520149999999376,-0.5596254999998109,-1.15061199999991,-0.26535299999977724,-0.7079824999998436,-0.6338039999998273
2022-08-30 16:45:00,,,,-0.7707329999998365,-0.3570150000000467,-0.5638739999999416,-1.1535289999997076,-0.2701619999998002,-0.7118454999997539,-0.6378597499998477
2022-08-30 17:15:00,,,,-0.766301999999996,-0.3542499999998654,-0.5602759999999307,-1.1473729999997886,-0.2679960000000392,-0.7076844999999139,-0.6339802499999223
2022-08-30 18:00:00,,,,-0.7696760000003451,-0.3576900000002752,-0.5636830000003101,-1.1495740000000296,-0.2704399999997804,-0.710006999999905,-0.6368450000001076
2022-08-30 18:15:00,,,,-0.767500999999811,-0.356246999999712,-0.5618739999997615,-1.150883999999678,-0.2696059999998397,-0.7102449999997589,-0.6360594999997602
2022-08-30 18:30:00,,,,-0.7673479999998563,-0.35434499999973923,-0.5608464999997977,-1.1501539999999295,-0.26885300000003554,-0.7095034999999825,-0.6351749999998901
2022-08-30 19:15:00,,,,-0.7699429999997847,-0.35793299999977535,-0.56393799999978,-1.148678000000018,-0.27030199999990145,-0.7094899999999598,-0.6367139999998699
2022-08-30 19:30:00,,,,-0.7692400000000816,-0.3550129999998717,-0.5621264999999767,-1.1514619999998104,-0.2691310000000158,-0.7102964999999131,-0.6362114999999449
2022-08-30 19:45:00,,,,-0.7708759999995891,-0.3554500000000189,-0.563162999999804,-1.1565839999998389,-0.27246800000011717,-0.714525999999978,-0.638844499999891
2022-08-30 20:00:00,,,,-0.7686589999998432,-0.3540069999999105,-0.5613329999998768,-1.1537879999996221,-0.26988299999993615,-0.7118354999997791,-0.636584249999828
2022-08-30 20:15:00,,,,-0.7684739999999692,-0.3560400000001209,-0.5622570000000451,-1.1478039999997236,-0.27130899999974645,-0.709556499999735,-0.63590674999989
2022-08-30 20:30:00,,,,-0.7706880000000638,-0.35603800000035335,-0.5633630000002086,-1.1500080000000708,-0.26955599999973856,-0.7097819999999047,-0.6365725000000566
2022-08-30 20:45:00,,,,-0.7701090000000477,-0.3579429999999775,-0.5640260000000126,-1.1511679999998705,-0.27205099999991944,-0.711609499999895,-0.6378177499999538
2022-08-30 21:00:00,,,,-0.7718589999999494,-0.3557019999998374,-0.5637804999998934,-1.1511679999998705,-0.2688299999999799,-0.7099989999999252,-0.6368897499999093
2022-08-30 21:15:00,,,,-0.7723250000003645,-0.35603900000023714,-0.5641820000003008,-1.1551210000002357,-0.2712960000003477,-0.7132085000002917,-0.6386952500002963
2022-08-30 21:30:00,,,,-0.773019000000204,-0.35670900000013717,-0.5648640000001706,-1.152918000000227,-0.2715769999999793,-0.7122475000001032,-0.6385557500001369
2022-08-30 21:45:00,,,,-0.7706880000000638,-0.356565000000046,-0.5636265000000549,-1.1499969999999848,-0.27199400000017704,-0.7109955000000809,-0.6373110000000679
2022-08-30 22:00:00,,,,-0.7740640000001804,-0.3572389999999359,-0.5656515000000581,-1.155699000000368,-0.27401899999995294,-0.7148590000001604,-0.6402552500001093
2022-08-30 22:15:00,,,,-0.7718469999999797,-0.3572380000000521,-0.5645425000000159,-1.149996000000101,-0.27226900000005116,-0.7111325000000761,-0.637837500000046
2022-08-30 22:30:00,,,,-0.7700990000003003,-0.35447400000020934,-0.5622865000002548,-1.1511669999999867,-0.27127299999983734,-0.711219999999912,-0.6367532500000834
2022-08-30 22:45:00,,,,-0.7711540000000241,-0.35607900000013615,-0.5636165000000801,-1.1539490000000114,-0.27401899999995294,-0.7139839999999822,-0.6388002500000312
2022-08-31 00:00:00,,,,-0.7703650000003108,-0.356221000000005,-0.5632930000001579,-1.148522999999841,-0.27127299999983734,-0.7098979999998392,-0.6365954999999985
2022-08-31 00:15:00,,,,-0.7718469999999797,-0.3567480000001524,-0.5642975000000661,-1.149996000000101,-0.2725479999999152,-0.7112720000000081,-0.6377847500000371
2022-08-31 01:00:00,,,,-0.7740629999998418,-0.35776399999986097,-0.5659134999998514,-1.1539490000000114,-0.2747140000001309,-0.7143315000000712,-0.6401224999999613
2022-08-31 01:15:00,,,,-0.7731309999999212,-0.35893399999986286,-0.566032499999892,-1.1495410000002266,-0.2758840000001328,-0.7127125000001797,-0.6393725000000359
2022-08-31 01:30:00,,,,-0.7691650000001573,-0.35650500000019747,-0.5628350000001774,-1.1438390000002983,-0.2726860000002489,-0.7082625000002736,-0.6355487500002255
2022-08-31 02:00:00,,,,-0.7718570000001819,-0.355007999999998,-0.5634325000000899,-1.149417000000085,-0.2702189999999973,-0.7098180000000411,-0.6366252500000655
2022-08-31 02:15:00,,,,-0.7755449999999655,-0.357857999999851,-0.5667014999999083,-1.156594000000041,-0.27557100000012724,-0.7160825000000841,-0.6413919999999962
2022-08-31 02:30:00,,,,-0.7703750000000582,-0.3560240000001613,-0.5631995000001098,-1.1502720000003137,-0.275883000000249,-0.7130775000002814,-0.6381385000001956
2022-08-31 04:30:00,,,,-0.7746110000002773,-0.3561680000002525,-0.5653895000002649,-1.1521739999998317,-0.2719680000000153,-0.7120709999999235,-0.6387302500000942
2022-08-31 05:45:00,,,,-0.7760929999999462,-0.35835499999984677,-0.5672239999998965,-1.1548189999998613,-0.2753060000000005,-0.7150624999999309,-0.6411432499999137
2022-08-31 07:00:00,,,,-0.776361000000179,-0.35921700000017154,-0.5677890000001753,-1.152176000000054,-0.2767189999999573,-0.7144475000000057,-0.6411182500000905
2022-08-31 08:45:00,,,,-0.7736110000000735,-0.35888199999999415,-0.5662465000000338,-1.1500120000000607,-0.27600200000006225,-0.7130070000000615,-0.6396267500000477
2022-08-31 09:00:00,,,,-0.7734440000003815,-0.35771100000010847,-0.565577500000245,-1.152180000000044,-0.27775100000008024,-0.7149655000000621,-0.6402715000001535
2022-08-31 10:30:00,,,,-0.7750800000003437,-0.35869300000013027,-0.566886500000237,-1.1572930000002088,-0.27893400000039037,-0.7181135000002996,-0.6425000000002683
2022-08-31 10:45:00,,,,-0.7739099999998871,-0.3570329999997739,-0.5654714999998305,-1.1555419999999685,-0.2774620000000141,-0.7165019999999913,-0.6409867499999109
2022-08-31 11:00:00,,,,-0.7743759999998474,-0.3552829999998721,-0.5648294999998598,-1.158335999999963,-0.2763020000002143,-0.7173190000000886,-0.6410742499999742
2022-08-31 11:15:00,,,,-0.7753929999998945,-0.3582029999997758,-0.5667979999998352,-1.1587770000001,-0.279222000000118,-0.718999500000109,-0.6428987499999721
2022-08-31 11:30:00,,,,-0.7727100000001883,-0.356452999999874,-0.5645815000000312,-1.1543669999996382,-0.27922099999977945,-0.7167939999997088,-0.64068774999987
2022-08-31 11:45:00,,,,-0.7729400000002897,-0.3540240000002086,-0.5634820000002492,-1.1609809999999925,-0.2771939999997812,-0.7190874999998869,-0.641284750000068
2022-08-31 12:15:00,,,,-0.7742240000002312,-0.3557740000001104,-0.5649990000001708,-1.157028000000082,-0.27544499999976324,-0.7162364999999227,-0.6406177500000467
2022-08-31 12:30:00,,,,-0.7764390000002095,-0.35767200000009325,-0.5670555000001514,-1.1609809999999925,-0.27619899999990594,-0.7185899999999492,-0.6428227500000503
2022-08-31 12:45:00,,,,-0.7732619999997041,-0.35476399999970454,-0.5640129999997043,-1.1607049999997798,-0.27502999999978783,-0.7178674999997838,-0.6409402499997441
2022-08-31 13:00:00,,,,-0.774576000000252,-0.35641400000031354,-0.5654950000002827,-1.1631859999997687,-0.27650199999970937,-0.719843999999739,-0.6426695000000109
2022-08-31 13:15:00,,,,-0.7763250000002699,-0.35787900000013906,-0.5671020000002045,-1.163184999999885,-0.2739169999999831,-0.718550999999934,-0.6428265000000692
2022-08-31 13:30:00,,,,-0.7744189999998525,-0.35773699999981545,-0.566077999999834,-1.1618530000000646,-0.2760849999999664,-0.7189690000000155,-0.6425234999999248
2022-08-31 13:45:00,,,,-0.7744189999998525,-0.35890199999994365,-0.5666604999998981,-1.1601029999997081,-0.27549199999975826,-0.7177974999997332,-0.6422289999998156
2022-08-31 14:00:00,,,,-0.7722029999999904,-0.35613499999999476,-0.5641689999999926,-1.1578999999996995,-0.2733259999999973,-0.7156129999998484,-0.6398909999999205
2022-08-31 14:15:00,,,,-0.7727829999998903,-0.3564669999996113,-0.5646249999997508,-1.1584789999997156,-0.27404500000011467,-0.7162619999999151,-0.640443499999833
