"Location Properties"
"Location Name = La Jara Creek"
"Location ID = aad230a9-83bb-465f-b341-720a18ea2b48"
"Latitude = 35.8690556701322 °"
"Longitude = -106.526314504445 °"
""
"Report Properties"
"Start Time = 2023-04-17 12:18:07"
"Duration = 19.06:45:25"
"Readings = 1852"
"Time Offset = -06:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600 Vented"
"Device SN = 927764"
"Device Firmware = 2.29"
""
"Log Properties"
"Log Name = LaJara_DOWN64"
"Log Type = Linear"
"Log File Number = 3"
"Log ID = 6e46949a-6362-409b-af0d-bd9f4c9f05f3"
"Interval = 00:15:00"
""
""
"Date Time","Actual Conductivity (µS/cm) (923301)","Specific Conductivity (µS/cm) (923301)","Salinity (PSU) (923301)","Resistivity (Ω⋅cm) (923301)","Density (g/cm³) (923301)","Total Dissolved Solids (ppt) (923301)","Turbidity (NTU) (922381)","FDOM Fluorescence (RFU) (910042)","Temperature (°C) (927764)","External Voltage (V) (927764)","Battery Capacity (%) (927764)","Barometric Pressure (mm Hg) (927764)","Pressure (kPa) (925780)","Depth (m) (925780)"
"2023-04-26 15:33:20","34.59563","53.84054","0.02393516","28905.38","0.9999526","0.03499635","8.857305","0.5631325","6.285727","0","89","549.2174","1.313972","0.1153617"
"2023-04-26 15:48:20","34.50443","53.84058","0.02392844","28981.79","0.9999558","0.03499638","8.216434","0.5648705","6.197004","0","89","549.1574","1.131263","0.09879236"
"2023-04-26 16:03:20","34.43296","53.84456","0.02392482","29041.94","0.9999582","0.03499896","7.321169","0.5708776","6.125034","0","89","549.1724","1.216591","0.1080232"
"2023-04-26 16:18:20","34.31375","53.84766","0.02391716","29142.84","0.999962","0.03500098","7.180482","0.5707446","6.007198","0","89","549.1799","1.311106","0.1274385"
"2023-04-26 16:33:20","34.14379","53.83899","0.02390042","29287.9","0.9999668","0.03499535","6.796961","0.5757154","5.847289","0","89","549.3149","1.193795","0.09974563"
"2023-04-26 16:48:20","34.11443","53.90871","0.02392793","29313.11","0.9999689","0.03504066","8.837749","0.5776353","5.775842","0","89","549.3299","1.258989","0.1174462"
"2023-04-26 17:03:20","34.08119","53.87685","0.02391173","29341.7","0.9999692","0.03501996","7.586939","0.5797757","5.763124","0","89","549.3299","1.241045","0.1050019"
"2023-04-26 17:18:20","33.99724","53.86923","0.02390188","29414.15","0.9999713","0.035015","7.44161","0.5828705","5.686224","0","89","549.3299","1.171307","0.09628611"
"2023-04-26 17:33:20","33.95448","53.97816","0.02394489","29451.2","0.9999741","0.0350858","9.475011","0.5869179","5.578065","0","89","549.3299","1.089641","0.09464064"
"2023-04-26 17:48:20","33.87617","54.05304","0.02397044","29519.28","0.9999771","0.03513447","27.47769","0.5903342","5.456591","0","89","549.4049","1.098722","0.09744328"
"2023-04-26 18:03:20","33.80406","54.12204","0.02399385","29582.24","0.9999796","0.03517932","8.575933","0.586293","5.345005","0","89","549.4274","1.193913","0.1026517"
"2023-04-26 18:18:20","33.72919","54.10945","0.02398234","29647.91","0.999981","0.03517114","8.089005","0.588684","5.280166","0","89","549.4124","1.266498","0.1062716"
"2023-04-26 18:33:20","33.70577","54.05747","0.02395836","29668.51","0.9999807","0.03513736","11.05099","0.593018","5.288864","0","89","549.4949","1.189764","0.1112574"
"2023-04-26 18:48:20","33.68874","54.04222","0.02395049","29683.51","0.9999809","0.03512744","6.516836","0.5916164","5.281573","0","89","549.5924","1.107368","0.1028552"
"2023-04-26 19:03:20","33.6746","54.06397","0.02395853","29695.97","0.9999815","0.03514158","6.567188","0.5913033","5.254752","0","89","549.6224","1.164935","0.1010457"
"2023-04-26 19:18:20","33.66774","54.12778","0.02398499","29702.03","0.9999824","0.03518306","6.790287","0.5898887","5.209671","0.009","89","549.6674","1.168131","0.1044732"
"2023-04-26 19:33:20","33.68315","54.2368","0.02403243","29688.44","0.9999833","0.03525392","7.046667","0.5852215","5.159088","0","89","549.8024","1.164278","0.0956355"
"2023-04-26 19:48:20","33.59062","54.26125","0.02403495","29770.22","0.9999852","0.03526981","6.78456","0.5766578","5.055159","0","89","549.9075","1.177797","0.09644929"
"2023-04-26 20:03:20","33.49247","54.29675","0.02404152","29857.46","0.9999871","0.03529289","18.33464","0.5827236","4.939327","0","89","550.0424","1.194071","0.1047676"
"2023-04-26 20:18:20","33.42855","54.38042","0.02407124","29914.55","0.9999887","0.03534727","15.77657","0.5866603","4.828098","0","89","550.0049","1.25843","0.1065407"
"2023-04-26 20:33:20","33.33706","54.38995","0.02406721","29996.64","0.9999899","0.03535347","6.634775","0.587977","4.73439","0","89","550.1249","1.242222","0.1156223"
"2023-04-26 20:48:20","33.25258","54.39323","0.02406109","30072.86","0.9999908","0.0353556","6.422428","0.582314","4.651136","0","89","550.215","1.080784","0.09691546"
"2023-04-26 21:03:20","33.19655","54.42664","0.02407009","30123.61","0.9999915","0.03537732","6.481279","0.5857008","4.57759","0","89","550.29","1.176475","0.1003852"
"2023-04-26 21:18:20","33.12635","54.41932","0.02406068","30187.45","0.9999921","0.03537256","8.219635","0.5868698","4.514347","0","89","550.3199","1.156177","0.0979709"
"2023-04-26 21:33:20","33.09409","54.46629","0.02407742","30216.88","0.9999926","0.03540309","5.890105","0.5872836","4.455848","0","89","550.3875","1.091883","0.09773302"
"2023-04-26 21:48:20","33.06157","54.50573","0.02409095","30246.6","0.999993","0.03542873","5.937258","0.5857054","4.401596","0","89","550.455","1.181407","0.09971432"
"2023-04-26 22:03:20","33.0197","54.51836","0.02409238","30284.95","0.9999933","0.03543693","7.901415","0.5854433","4.354034","0","89","550.4775","1.189639","0.09957809"
"2023-04-26 22:18:20","32.9869","54.54317","0.02409971","30315.07","0.9999936","0.03545306","8.218843","0.5821982","4.308119","0","89","550.5525","1.205433","0.1014544"
"2023-04-26 22:33:20","32.96289","54.5845","0.02411472","30337.15","0.9999938","0.03547993","5.807207","0.5833431","4.261117","0","89","550.6125","1.220984","0.1215052"
"2023-04-26 22:48:20","32.93459","54.60728","0.02412159","30363.22","0.999994","0.03549473","6.983595","0.5746512","4.220792","0","89","550.5825","1.153639","0.1033257"
"2023-04-26 23:03:20","32.88242","54.60342","0.02411507","30411.38","0.9999942","0.03549222","7.401202","0.5826546","4.17301","0","89","550.425","1.054404","0.08857243"
"2023-04-26 23:18:20","32.85653","54.6412","0.02412836","30435.36","0.9999943","0.03551678","6.768325","0.5771102","4.126393","0","89","550.365","1.14661","0.1013122"
"2023-04-26 23:33:20","32.80106","54.63604","0.02412095","30486.82","0.9999945","0.03551343","5.176655","0.5781917","4.076223","0","89","550.4025","1.125674","0.1086063"
"2023-04-26 23:48:20","32.76509","54.65477","0.0241253","30520.28","0.9999945","0.0355256","6.973573","0.5791517","4.030993","0","89","550.365","1.082908","0.08954557"
"2023-04-27 00:03:20","32.72103","54.65799","0.02412241","30561.39","0.9999945","0.03552769","6.343837","0.5782592","3.98693","0","89","550.365","1.062281","0.08859566"
"2023-04-27 00:18:20","32.69703","54.68712","0.02413219","30583.82","0.9999945","0.03554663","7.335788","0.5772991","3.947255","0","89","550.365","1.098058","0.09678365"
"2023-04-27 00:33:20","32.66425","54.68832","0.02412952","30614.51","0.9999945","0.03554741","7.792836","0.5742438","3.915192","0","89","550.3875","1.169367","0.1050776"
"2023-04-27 00:48:20","32.5616","54.57038","0.0240706","30711.02","0.9999943","0.03547075","6.225392","0.5739571","3.884288","0","89","550.3199","1.246016","0.1140753"
"2023-04-27 01:03:20","32.61455","54.70958","0.02413349","30661.16","0.9999944","0.03556123","6.879503","0.5741143","3.855481","0","89","550.2825","1.098873","0.09225772"
"2023-04-27 01:18:20","32.5481","54.646","0.02410063","30723.76","0.9999943","0.0355199","6.003308","0.5696914","3.828124","0","89","550.2599","1.081008","0.08883273"
"2023-04-27 01:33:20","32.57","54.71898","0.02413302","30703.1","0.9999943","0.03556734","10.97279","0.5724826","3.807496","0","89","550.2299","1.196793","0.1025961"
"2023-04-27 01:48:20","32.55509","54.73267","0.02413723","30717.16","0.9999942","0.03557624","7.625711","0.5646473","3.785432","0","89","550.1324","1.121098","0.1088589"
"2023-04-27 02:03:20","32.51704","54.70745","0.02412303","30753.11","0.9999941","0.03555984","7.58614","0.5645542","3.763379","0","89","550.0275","1.107414","0.1108072"
"2023-04-27 02:18:20","32.5057","54.73125","0.02413176","30763.84","0.999994","0.03557531","5.691362","0.5679654","3.738993","0","89","549.9224","1.03976","0.09875959"
"2023-04-27 02:33:20","32.47906","54.73879","0.02413224","30789.07","0.9999939","0.03558022","9.337409","0.5652832","3.709225","0","89","549.8174","1.058073","0.09896509"
"2023-04-27 02:48:20","32.45473","54.74767","0.02413349","30812.15","0.9999938","0.03558598","7.585326","0.568314","3.680922","0","89","549.7424","1.180203","0.09861585"
"2023-04-27 03:03:20","32.43078","54.75186","0.02413283","30834.91","0.9999937","0.03558871","7.658198","0.5672736","3.655643","0","89","549.6749","1.137529","0.1056805"
"2023-04-27 03:18:20","32.40954","54.76548","0.02413633","30855.11","0.9999935","0.03559756","6.328462","0.5669736","3.627629","0","89","549.5699","1.227125","0.1066151"
"2023-04-27 03:33:20","32.39196","54.76981","0.02413635","30871.86","0.9999934","0.03560038","5.5822","0.5651495","3.608381","0","89","549.5324","1.139975","0.1052698"
"2023-04-27 03:48:20","32.38294","54.80845","0.0241514","30880.46","0.9999932","0.0356255","5.160576","0.5652649","3.577927","0","89","549.5549","1.130869","0.09405002"
"2023-04-27 04:03:21","32.36031","54.80072","0.02414592","30902.05","0.9999931","0.03562047","6.710777","0.5638563","3.560676","0","88","549.4649","1.105192","0.09441213"
"2023-04-27 04:18:21","32.34253","54.80125","0.02414434","30919.04","0.999993","0.03562081","11.52641","0.565689","3.543389","0","88","549.5174","1.104396","0.09233516"
"2023-04-27 04:33:21","32.32765","54.79913","0.02414196","30933.27","0.9999929","0.03561943","5.207599","0.5635762","3.530367","0","88","549.3899","1.17372","0.102404"
"2023-04-27 04:48:21","32.3166","54.79198","0.02413789","30943.85","0.9999928","0.03561479","5.480137","0.5586486","3.523835","0","88","549.3674","1.009093","0.08163187"
"2023-04-27 05:03:21","32.31496","54.81518","0.02414729","30945.42","0.9999927","0.03562986","6.766933","0.5631803","3.509199","0","88","549.2999","1.263572","0.1131266"
"2023-04-27 05:18:21","32.30912","54.83721","0.02415578","30951.01","0.9999926","0.03564418","5.210908","0.5610873","3.491225","0","88","549.2849","1.146524","0.1122161"
"2023-04-27 05:33:21","32.3054","54.84398","0.02415819","30954.57","0.9999925","0.03564859","6.509232","0.5541764","3.48387","0","88","549.2174","1.10723","0.09438039"
"2023-04-27 05:48:21","32.30093","54.8343","0.02415375","30958.86","0.9999925","0.0356423","5.775265","0.5581551","3.485043","0","88","549.0974","1.16602","0.1103237"
"2023-04-27 06:03:21","32.28466","54.82703","0.0241491","30974.46","0.9999925","0.03563757","9.1116","0.5561776","3.473594","0","88","549.0449","1.096789","0.0925487"
"2023-04-27 06:18:21","32.27449","54.84763","0.02415654","30984.22","0.9999923","0.03565096","4.559973","0.557726","3.452312","0","88","549.2249","1.151844","0.1098074"
"2023-04-27 06:33:21","32.23318","54.81133","0.02413736","31023.93","0.9999921","0.03562736","6.608739","0.5583645","3.433256","0","88","549.1874","1.078299","0.08875577"
"2023-04-27 06:48:21","32.21716","54.78573","0.02412518","31039.36","0.9999921","0.03561072","5.564283","0.5580782","3.432329","0","88","549.1423","1.073176","0.1018858"
"2023-04-27 07:03:21","32.23762","54.7565","0.02411523","31019.66","0.9999924","0.03559173","6.405969","0.5569174","3.468323","0","88","549.0898","1.204815","0.1016947"
"2023-04-27 07:18:21","32.26976","54.70745","0.02409828","30988.76","0.9999928","0.03555984","6.972318","0.5584414","3.526725","0","88","549.1498","1.156986","0.1031722"
"2023-04-27 07:33:21","32.29526","54.68963","0.02409351","30964.29","0.999993","0.03554826","6.629848","0.553635","3.561201","0","88","549.2549","1.013913","0.0886986"
"2023-04-27 07:48:21","32.30991","54.65044","0.02407882","30950.26","0.9999933","0.03552279","","0.554686","3.597401","0","88","549.3824","1.193387","0.1151547"
"2023-04-27 08:03:21","32.33701","54.61985","0.0240689","30924.32","0.9999935","0.0355029","6.080917","0.5592297","3.640717","0","88","549.4274","1.027471","0.08742961"
"2023-04-27 08:18:21","32.38732","54.53416","0.02403847","30876.28","0.999994","0.03544721","7.110964","0.5549406","3.737723","0","88","549.3899","1.193597","0.1045018"
"2023-04-27 08:33:21","32.46641","54.48477","0.02402579","30801.07","0.9999943","0.0354151","7.158064","0.552213","3.841908","0","88","549.4724","1.187101","0.09831485"
"2023-04-27 08:48:21","32.59106","54.47765","0.02403495","30683.26","0.9999945","0.03541047","8.208164","0.5441395","3.965787","0","88","549.5024","1.110518","0.09967791"
"2023-04-27 09:03:21","32.75861","54.31356","0.02398258","30526.33","0.9999939","0.03530382","5.398675","0.5526001","4.221913","0","88","549.5099","1.089503","0.09618591"
"2023-04-27 09:18:21","32.97965","54.26954","0.02398461","30321.73","0.9999925","0.0352752","6.375971","0.5474849","4.460783","0","88","549.4799","1.078325","0.08855937"
"2023-04-27 09:33:21","33.13201","54.17522","0.02395879","30182.29","0.9999906","0.0352139","12.00183","0.5448366","4.663415","0","88","549.3373","1.184063","0.1092774"
"2023-04-27 09:48:21","33.25526","54.12737","0.02394955","30070.43","0.9999888","0.03518279","6.37153","0.5447289","4.810948","0","88","549.3749","1.124576","0.0960428"
"2023-04-27 10:03:21","33.46609","54.1121","0.02396133","29880.99","0.9999856","0.03517286","5.790544","0.5420637","5.02401","0","88","549.3824","1.103515","0.09650943"
"2023-04-27 10:18:21","33.79277","54.01927","0.02394931","29592.13","0.9999785","0.03511252","5.564432","0.5410321","5.396266","0","88","549.4124","1.133131","0.09620681"
"2023-04-27 10:33:21","33.85535","53.99734","0.02394507","29537.43","0.9999768","0.03509827","6.777623","0.5399452","5.470249","0","88","549.4274","1.149963","0.1149851"
"2023-04-27 10:48:21","33.95956","53.97256","0.02394292","29446.79","0.999974","0.03508217","6.399072","0.536005","5.586408","0","88","549.5324","1.049328","0.08395673"
"2023-04-27 11:03:21","34.40055","53.92511","0.02395693","29069.3","0.9999609","0.03505132","12.08566","0.5369695","6.043558","0","88","549.3599","1.053036","0.09146912"
"2023-04-27 11:18:21","34.75255","53.86593","0.02395752","28774.87","0.9999476","0.03501285","6.050694","0.5690342","6.422381","0","88","549.3074","1.122774","0.09112474"
"2023-04-27 11:33:21","35.01831","53.77701","0.02393795","28556.49","0.999935","0.03495506","3.958743","0.5463787","6.736974","0","88","549.3373","1.072591","0.1078147"
"2023-04-27 11:48:21","35.32372","53.72722","0.02393714","28309.59","0.9999203","0.0349227","4.487977","0.5461516","7.066178","0","88","549.0223","1.135274","0.09451119"
"2023-04-27 12:03:21","35.58356","53.66185","0.02392568","28102.87","0.9999058","0.0348802","4.877031","0.4921301","7.361633","0","88","549.0974","1.138687","0.1071594"
"2023-04-27 12:18:21","35.81408","53.66893","0.02394338","27921.98","0.9998941","0.03488481","8.29193","0.5265046","7.581929","0","88","548.8723","1.131276","0.09367128"
"2023-04-27 12:33:21","35.97546","53.65553","0.02394747","27796.73","0.9998848","0.03487609","7.089345","0.5274906","7.748135","0","88","548.8948","1.138325","0.09482644"
"2023-04-27 12:48:21","36.10632","53.60818","0.02393462","27695.98","0.9998755","0.03484531","6.999629","0.5345235","7.906942","0","88","548.7224","1.128534","0.09375684"
"2023-04-27 13:03:21","36.18933","53.5478","0.02391301","27632.45","0.9998683","0.03480607","9.088688","0.5273194","8.027866","0","88","548.5723","1.095316","0.09915686"
"2023-04-27 13:18:21","36.24747","53.52505","0.02390642","27588.13","0.9998638","0.03479128","6.346097","0.5300109","8.099771","0","88","548.4073","1.163897","0.09632289"
"2023-04-27 13:33:21","36.26515","53.43704","0.02386868","27574.68","0.9998591","0.03473407","6.556706","0.5177661","8.175495","0","88","548.4749","1.208859","0.1033557"
"2023-04-27 13:48:21","36.24108","53.36729","0.02383655","27593","0.9998576","0.03468874","8.085952","0.5515894","8.198319","0","88","548.3998","1.140429","0.09316923"
"2023-04-27 14:03:21","36.12756","53.25626","0.02378108","27679.7","0.9998599","0.03461657","6.440956","0.5471689","8.160841","0","88","548.2948","1.179888","0.1037203"
"2023-04-27 14:18:21","36.07552","53.13689","0.02372548","27719.63","0.9998581","0.03453898","9.802","0.5462967","8.189353","0","88","548.1973","1.083066","0.08955874"
"2023-04-27 14:33:21","35.93293","53.0354","0.02367251","27829.63","0.9998626","0.03447301","9.04114","0.5965977","8.116611","0","88","548.0848","1.140015","0.09905745"
"2023-04-27 14:48:21","35.80503","52.91054","0.02361009","27929.04","0.9998652","0.03439185","8.905029","0.5646796","8.073756","0","88","547.9723","1.170531","0.09813187"
"2023-04-27 15:03:21","35.65368","52.79562","0.02355063","28047.6","0.9998696","0.03431715","8.62032","0.5707256","8.000789","0","88","547.8597","1.150351","0.1027414"
"2023-04-27 15:18:21","35.50891","52.68248","0.02349232","28161.95","0.9998737","0.03424361","7.647768","0.5780118","7.932849","0","88","547.8073","1.264591","0.1146034"
"2023-04-27 15:33:21","35.35914","52.56981","0.02343388","28281.23","0.999878","0.03417038","8.937279","0.5823068","7.859318","0","88","547.5972","1.340366","0.1165633"
"2023-04-27 15:48:21","35.16041","52.44248","0.02336599","28441.08","0.9998844","0.03408761","10.15469","0.5884975","7.746421","0","88","547.6573","1.214251","0.1001791"
"2023-04-27 16:03:21","34.99045","52.33388","0.02330799","28579.23","0.9998899","0.03401702","9.820118","0.5963814","7.649226","0","88","547.4172","1.213692","0.1005096"
"2023-04-27 16:18:21","34.72673","52.22088","0.02324209","28796.26","0.9999","0.03394357","13.04557","0.6011229","7.460576","0","88","547.3798","1.225074","0.1226917"
"2023-04-27 16:33:21","34.54705","52.18842","0.02321645","28946.03","0.9999083","0.03392247","20.65671","0.6108584","7.301975","0","88","547.4697","1.218774","0.1058349"
"2023-04-27 16:48:21","34.35784","52.11253","0.02317108","29105.44","0.9999151","0.03387315","9.906255","0.6187211","7.16235","0","88","547.3723","1.256714","0.1061967"
"2023-04-27 17:03:21","34.126","52.03048","0.02312002","29303.17","0.9999235","0.03381981","53.66985","0.6171339","6.983494","0","88","547.2972","1.295035","0.1120023"
"2023-04-27 17:18:21","33.92701","52.02162","0.02310266","29475.04","0.9999322","0.03381405","12.4215","0.6330398","6.789075","0","88","547.3047","1.26592","0.1159557"
"2023-04-27 17:33:21","33.67037","51.99501","0.02307324","29699.7","0.9999421","0.03379676","9.449424","0.6409609","6.54813","0","88","547.3272","1.344923","0.1158159"
"2023-04-27 17:48:21","33.45617","51.98048","0.0230516","29889.85","0.9999499","0.03378731","8.646049","0.645868","6.341864","0","88","547.3872","1.20158","0.1005416"
"2023-04-27 18:03:21","33.27438","51.93224","0.02301753","30053.15","0.9999552","0.03375596","9.669939","0.6532767","6.189883","0","88","547.2597","1.223634","0.106302"
"2023-04-27 18:18:21","33.12656","51.90706","0.02299569","30187.26","0.9999596","0.03373959","9.911611","0.6655953","6.057061","0","88","547.2822","1.207511","0.1059702"
"2023-04-27 18:33:21","33.02082","51.91423","0.02299076","30283.92","0.9999632","0.03374425","11.50831","0.6783309","5.945805","0","88","547.3497","1.223667","0.1186027"
"2023-04-27 18:48:21","32.9244","51.87541","0.02296675","30372.62","0.9999653","0.03371901","8.750965","0.6505798","5.873413","0","88","547.4247","1.208195","0.1055124"
"2023-04-27 19:03:21","32.86432","51.89859","0.02297203","30428.14","0.9999675","0.03373408","8.050692","0.6903418","5.797956","0","88","547.2897","1.24672","0.1102233"
"2023-04-27 19:18:21","32.79981","51.94301","0.02298596","30487.98","0.9999701","0.03376296","9.897425","0.6784166","5.704588","0","88","547.3497","1.253591","0.1116536"
"2023-04-27 19:33:21","32.7308","51.99326","0.02300194","30552.26","0.9999728","0.03379562","11.35005","0.6931089","5.603149","0","88","547.3123","1.177218","0.1062575"
"2023-04-27 19:48:21","32.53547","51.85292","0.02292658","30735.69","0.9999753","0.0337044","13.50224","0.6992321","5.495119","0","88","547.3872","1.178093","0.1098476"
"2023-04-27 20:03:21","32.59964","52.1392","0.02305346","30675.18","0.9999781","0.03389048","8.537482","0.6956285","5.379189","0","88","547.5673","1.151154","0.1042136"
"2023-04-27 20:18:21","32.53107","52.17045","0.0230611","30739.84","0.99998","0.0339108","7.023707","0.696604","5.290765","0","88","547.5147","1.216447","0.1077665"
"2023-04-27 20:33:21","32.46078","52.2093","0.02307173","30806.41","0.9999819","0.03393605","9.989766","0.7048703","5.195982","0","88","547.5747","1.201948","0.1152997"
"2023-04-27 20:48:21","32.39366","52.2356","0.02307724","30870.24","0.9999834","0.03395314","16.54672","0.7019706","5.112312","0","88","547.7247","1.239316","0.106077"
"2023-04-27 21:03:21","32.32272","52.26448","0.02308345","30937.99","0.999985","0.03397191","46.56216","0.6972753","5.023303","0","88","547.7397","1.188567","0.1041375"
"2023-04-27 21:18:21","32.26475","52.28215","0.02308596","30993.58","0.9999861","0.0339834","","0.6939335","4.954313","0","88","547.7247","1.161891","0.1132693"
"2023-04-27 21:33:21","32.19827","52.31507","0.02309411","31057.57","0.9999874","0.0340048","8.17965","0.685145","4.867455","0","88","547.7023","1.198358","0.10529"
"2023-04-27 21:48:21","32.17773","52.36231","0.02311222","31077.39","0.999988","0.0340355","7.833995","0.69082","4.817843","0","88","547.6797","1.176837","0.1121809"
"2023-04-27 22:03:22","32.11563","52.38021","0.02311432","31137.48","0.999989","0.03404713","8.912271","0.6846797","4.744779","0","88","547.5823","1.183485","0.1001306"
"2023-04-27 22:18:22","32.08241","52.40743","0.02312283","31169.72","0.9999896","0.03406483","8.082822","0.6870817","4.694921","0","88","547.5598","1.150371","0.1056426"
"2023-04-27 22:33:22","32.0391","52.43883","0.02313218","31211.86","0.9999903","0.03408524","9.697862","0.6878251","4.632489","0","88","547.5522","1.203796","0.1114992"
"2023-04-27 22:48:22","31.9929","52.4716","0.02314181","31256.94","0.9999909","0.03410654","7.578432","0.6885102","4.566402","0","88","547.3572","1.213633","0.1096197"
"2023-04-27 23:03:22","31.93131","52.47543","0.02313786","31317.22","0.9999915","0.03410903","7.860594","0.674629","4.502629","0","88","547.2297","1.147037","0.1054126"
"2023-04-27 23:18:22","31.8987","52.50189","0.02314599","31349.24","0.9999919","0.03412623","9.390615","0.6689489","4.454055","0","88","547.1172","1.244478","0.1188321"
"2023-04-27 23:33:22","31.84309","52.5044","0.02314196","31403.99","0.9999923","0.03412786","7.644115","0.6714664","4.397077","0","88","547.2222","1.129836","0.09542786"
"2023-04-27 23:48:22","31.80663","52.52638","0.0231478","31439.99","0.9999925","0.03414214","6.25528","0.6621224","4.347445","0","88","547.2222","1.21888","0.105571"
"2023-04-28 00:03:22","31.76955","52.54425","0.02315186","31476.68","0.9999928","0.03415376","7.696158","0.6404871","4.299717","0","88","547.1247","1.227342","0.1075327"
"2023-04-28 00:18:22","31.74501","52.55496","0.02315404","31501.01","0.999993","0.03416072","7.557892","0.6475874","4.268825","0","88","547.1397","1.190198","0.1075139"
"2023-04-28 00:33:22","31.72072","52.57609","0.02316061","31525.14","0.9999932","0.03417446","7.358756","0.6531832","4.231923","0","88","547.1022","1.223213","0.1115829"
"2023-04-28 00:48:22","31.68908","52.60203","0.02316847","31556.61","0.9999933","0.03419132","6.890399","0.6520673","4.184854","0","88","547.1322","1.250783","0.1151218"
"2023-04-28 01:03:22","31.66768","52.62069","0.02317424","31577.93","0.9999934","0.03420345","8.135165","0.648923","4.152379","0","88","547.1022","1.167322","0.1029172"
"2023-04-28 01:18:22","31.61455","52.59458","0.02315835","31631.01","0.9999935","0.03418648","29.2028","0.6466464","4.115128","0","88","547.0047","1.133847","0.09771434"
"2023-04-28 01:33:22","31.60474","52.64265","0.02317743","31640.82","0.9999937","0.03421773","30.86756","0.6436832","4.076638","0","88","547.0121","1.163068","0.1053789"
"2023-04-28 01:48:22","31.57789","52.64543","0.02317603","31667.72","0.9999937","0.03421953","7.242896","0.6427761","4.048276","0","88","546.9747","1.154855","0.1147482"
"2023-04-28 02:03:22","31.56179","52.67622","0.0231873","31683.88","0.9999937","0.03423954","5.688452","0.6447827","4.013915","0","88","547.0347","1.151186","0.1071511"
"2023-04-28 02:18:22","31.55483","52.72807","0.02320819","31690.87","0.9999938","0.03427324","6.101491","0.6430578","3.976162","0","88","546.9897","1.123011","0.1137356"
"2023-04-28 02:33:22","31.53067","52.73249","0.0232077","31715.15","0.9999938","0.03427612","7.792324","0.634","3.94955","0","88","546.9897","1.158123","0.1135077"
"2023-04-28 02:48:22","31.5039","52.74139","0.02320882","31742.1","0.9999937","0.03428191","7.046754","0.6376404","3.917687","0","88","547.0121","1.076977","0.1082874"
"2023-04-28 03:03:22","31.48446","52.7585","0.02321403","31761.7","0.9999937","0.03429302","10.84748","0.6314806","3.888254","0","88","547.0121","1.169065","0.1089189"
"2023-04-28 03:18:22","31.47035","52.8059","0.02323233","31775.94","0.9999936","0.03432383","6.733422","0.6343866","3.84622","0","88","546.9372","1.273442","0.1191932"
"2023-04-28 03:33:22","31.41929","52.7834","0.023218","31827.58","0.9999935","0.03430921","5.766094","0.6340528","3.808871","0","88","547.0121","1.186102","0.1124939"
"2023-04-28 03:48:22","31.43236","52.83939","0.02324249","31814.35","0.9999934","0.0343456","122.0345","0.6309478","3.788795","0","88","547.0047","1.16364","0.1019898"
"2023-04-28 04:03:22","31.4133","52.83871","0.02324034","31833.65","0.9999934","0.03434516","9.185798","0.6193975","3.770309","0","88","547.0422","1.134603","0.0978188"
"2023-04-28 04:18:22","31.40572","52.83941","0.02323988","31841.33","0.9999933","0.03434562","8.952744","0.6268004","3.762388","0","88","546.9897","1.010066","0.09641169"
"2023-04-28 04:33:22","31.39566","52.85023","0.02324337","31851.53","0.9999933","0.03435265","7.510352","0.6217109","3.74606","0","88","547.0121","1.202869","0.1052512"
"2023-04-28 04:48:22","31.39873","52.87797","0.02325515","31848.42","0.9999933","0.03437068","6.395338","0.6233183","3.732776","0","88","547.0722","1.208905","0.1187127"
"2023-04-28 05:03:22","31.38293","52.88985","0.02325851","31864.45","0.9999932","0.03437841","5.664343","0.6250631","3.710157","0","88","547.2072","1.163377","0.09469715"
"2023-04-28 05:18:22","31.38492","52.92718","0.02327415","31862.43","0.9999931","0.03440266","5.905417","0.6241794","3.690216","0","88","547.1697","1.185319","0.110852"
"2023-04-28 05:33:22","31.33307","52.87523","0.02324751","31915.16","0.999993","0.0343689","8.627861","0.617183","3.669374","0","88","547.2448","1.074853","0.09342432"
"2023-04-28 05:48:22","31.35352","52.93571","0.02327456","31894.35","0.999993","0.03440821","10.59973","0.6143423","3.654144","0","88","547.3497","1.135031","0.09897582"
"2023-04-28 06:03:22","31.35053","52.9803","0.02329269","31897.39","0.9999928","0.0344372","6.725648","0.6220325","3.625092","0","88","547.3497","1.186069","0.09812398"
"2023-04-28 06:18:22","31.33165","52.99989","0.02329888","31916.61","0.9999926","0.03444993","8.115392","0.6193964","3.594999","0","88","547.3947","1.234424","0.105109"
"2023-04-28 06:33:22","31.29895","52.98297","0.02328862","31949.95","0.9999925","0.03443893","6.846343","0.6192481","3.572571","0","88","547.5673","1.157446","0.1157261"
"2023-04-28 06:48:22","31.28555","52.98354","0.0232875","31963.63","0.9999924","0.0344393","5.966942","0.6143931","3.558998","0","88","547.6498","1.144","0.1005584"
"2023-04-28 07:03:22","31.28714","52.98267","0.0232873","31962.01","0.9999924","0.03443873","6.566886","0.617769","3.561073","0","88","547.8823","1.149707","0.1011404"
"2023-04-28 07:18:22","31.37354","53.01337","0.02330865","31873.99","0.9999928","0.03445869","5.787589","0.6157419","3.628501","0","88","548.0398","1.236041","0.1092761"
