"Location Properties"
"Location Name = La Jara Creek"
"Location ID = aad230a9-83bb-465f-b341-720a18ea2b48"
"Latitude = 35.8690556701322 °"
"Longitude = -106.526314504445 °"
""
"Report Properties"
"Start Time = 2023-04-17 12:14:13"
"Duration = 19.06:45:27"
"Readings = 1852"
"Time Offset = -06:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600 Vented"
"Device SN = 927765"
"Device Firmware = 2.29"
""
"Log Properties"
"Log Name = LaJara_UP65"
"Log Type = Linear"
"Log File Number = 4"
"Log ID = 3c023dcf-4e40-42ef-9493-7a941accf20a"
"Interval = 00:15:00"
""
""
"Date Time","Actual Conductivity (µS/cm) (923756)","Specific Conductivity (µS/cm) (923756)","Salinity (PSU) (923756)","Resistivity (Ω⋅cm) (923756)","Density (g/cm³) (923756)","Total Dissolved Solids (ppt) (923756)","Turbidity (NTU) (922396)","FDOM Fluorescence (RFU) (907554)","Temperature (°C) (927765)","External Voltage (V) (927765)","Battery Capacity (%) (927765)","Barometric Pressure (kPa) (927765)","Pressure (kPa) (925778)","Depth (m) (925778)"
"2023-04-26 17:14:27","34.26257","54.24746","0.02408411","29186.37","0.9999708","0.03526085","14.40491","0.5657568","5.711924","0","97","73.12148","1.724544","0.1765641"
"2023-04-26 17:29:27","34.20744","54.32011","0.02411071","29233.4","0.9999734","0.03530807","6.722628","0.5560442","5.614559","0","97","73.11648","1.566387","0.153107"
"2023-04-26 17:44:27","34.1225","54.39432","0.02413548","29306.18","0.9999765","0.03535631","7.976734","0.566761","5.487815","0","97","73.12547","1.5933","0.1602663"
"2023-04-26 17:59:27","34.07744","54.53765","0.02419269","29344.93","0.9999795","0.03544948","7.470594","0.8246796","5.358241","0","97","73.13248","1.561074","0.1569793"
"2023-04-26 18:14:27","33.98215","54.48616","0.02416299","29427.21","0.9999807","0.035416","8.754182","0.6029495","5.297596","0","97","73.12647","1.664241","0.1647692"
"2023-04-26 18:29:27","33.95479","54.41987","0.02413262","29450.92","0.9999804","0.03537292","7.499014","0.5965111","5.311049","0","97","73.13548","1.609982","0.1627041"
"2023-04-26 18:44:27","33.95554","54.42479","0.02413476","29450.28","0.9999804","0.03537611","7.569584","0.585464","5.308814","0","97","73.15247","1.614085","0.1572408"
"2023-04-26 18:59:27","33.93658","54.44166","0.02414035","29466.72","0.9999811","0.03538708","6.407","0.8137641","5.280465","0","97","73.14948","1.537166","0.1545411"
"2023-04-26 19:14:27","33.97794","54.57123","0.02419869","29430.86","0.9999819","0.0354713","9.744042","0.570351","5.242655","0","97","73.15547","1.601447","0.1682423"
"2023-04-26 19:29:27","33.99169","54.68439","0.02424776","29418.96","0.999983","0.03554485","7.045882","0.6069095","5.188358","0","97","73.16948","1.518525","0.1489602"
"2023-04-26 19:44:27","33.93567","54.74944","0.02427056","29467.52","0.9999847","0.03558713","6.775056","0.5694676","5.096123","0","97","73.18448","1.594839","0.1585677"
"2023-04-26 19:59:27","33.83657","54.77662","0.02427359","29553.82","0.9999866","0.03560481","5.684076","0.5502076","4.985294","0","97","73.19747","1.565618","0.1552331"
"2023-04-26 20:14:27","33.75824","54.83406","0.02429104","29622.4","0.9999882","0.03564214","6.422663","0.6037413","4.876621","0","97","73.20547","1.569865","0.1527287"
"2023-04-26 20:29:27","33.65097","54.81704","0.02427449","29716.83","0.9999894","0.03563108","5.898256","0.5679058","4.784184","0","97","73.21548","1.650387","0.1646143"
"2023-04-26 20:44:27","33.59846","54.87197","0.02429296","29763.27","0.9999904","0.03566678","6.987037","0.5637692","4.701907","0","97","73.22748","1.645153","0.1670241"
"2023-04-26 20:59:27","33.47843","54.80048","0.02425224","29869.98","0.9999912","0.03562031","6.977785","0.6096185","4.62905","0","97","73.24448","1.556866","0.1536038"
"2023-04-26 21:14:27","33.46961","54.89591","0.02429148","29877.85","0.9999918","0.03568234","6.244116","0.6073876","4.565037","0","97","73.24248","1.591551","0.1545412"
"2023-04-26 21:29:27","33.44527","54.95414","0.02431368","29899.6","0.9999924","0.03572019","6.773035","0.6073976","4.508022","0","97","73.25248","1.634212","0.1622287"
"2023-04-26 21:44:27","33.38218","54.94272","0.02430316","29956.1","0.9999928","0.03571277","6.608382","0.6172175","4.454529","0","97","73.26548","1.594825","0.1618917"
"2023-04-26 21:59:27","33.34432","54.96401","0.0243086","29990.11","0.9999931","0.03572661","6.013891","0.5911427","4.406144","0","97","73.26848","1.583674","0.1622269"
"2023-04-26 22:14:27","33.25946","54.90448","0.0242759","30066.64","0.9999934","0.03568791","7.067877","0.5785641","4.359656","0","97","73.27847","1.613125","0.1755186"
"2023-04-26 22:29:27","33.22509","54.92224","0.02428014","30097.74","0.9999937","0.03569945","5.549395","0.8635542","4.316637","0","97","73.28448","1.562225","0.1644551"
"2023-04-26 22:44:27","33.2474","55.03258","0.02432828","30077.54","0.999994","0.03577118","5.626217","0.8894022","4.274359","0","97","73.27448","1.541223","0.1520106"
"2023-04-26 22:59:27","33.17145","54.98828","0.02430271","30146.4","0.9999942","0.03574238","6.497716","1.570454","4.227532","0","97","73.27148","1.564954","0.1581091"
"2023-04-26 23:14:27","33.13349","55.00418","0.02430576","30180.94","0.9999943","0.03575271","5.833551","0.6155854","4.182271","0","97","73.25848","1.582201","0.1591316"
"2023-04-26 23:29:27","33.06218","54.96988","0.02428473","30246.04","0.9999945","0.03573042","5.499085","0.5348784","4.134032","0","97","73.25548","1.588973","0.1612948"
"2023-04-26 23:44:27","33.01904","54.98068","0.02428513","30285.56","0.9999945","0.03573744","6.155624","0.5592386","4.086758","0","97","73.25047","1.50569","0.1436854"
"2023-04-26 23:59:27","32.98981","55.01303","0.02429581","30312.39","0.9999946","0.03575847","5.485242","0.5564132","4.040448","0","97","73.25047","1.611553","0.1551697"
"2023-04-27 00:14:27","32.95231","55.02104","0.02429553","30346.89","0.9999946","0.03576368","6.223054","0.5522104","4.000199","0","97","73.25047","1.539362","0.1562359"
"2023-04-27 00:29:27","32.93155","55.0399","0.02430137","30366.01","0.9999946","0.03577594","7.354532","0.5709181","3.969709","0","97","73.24648","1.577348","0.1674701"
"2023-04-27 00:44:27","32.91297","55.06236","0.0243089","30383.16","0.9999946","0.03579053","7.12068","1.395534","3.939261","0","97","73.24548","1.566302","0.1547821"
"2023-04-27 00:59:27","32.8818","55.06268","0.02430601","30411.96","0.9999946","0.03579074","5.708018","1.413069","3.909445","0","97","73.24947","1.497339","0.142819"
"2023-04-27 01:14:27","32.85371","55.06225","0.0243031","30437.96","0.9999945","0.03579046","6.174216","0.8899094","3.882976","0","97","73.24148","1.588585","0.1575739"
"2023-04-27 01:29:27","32.83089","55.05942","0.0242997","30459.12","0.9999945","0.03578862","6.488084","0.5815006","3.862886","0","97","73.23047","1.554071","0.1547902"
"2023-04-27 01:44:27","32.86167","55.147","0.02433902","30430.59","0.9999945","0.03584555","6.181558","1.81874","3.842526","0","97","73.22047","1.643417","0.1646386"
"2023-04-27 01:59:28","32.81573","55.10653","0.02431775","30473.19","0.9999945","0.03581925","7.221157","2.385643","3.821792","0","97","73.20248","1.480566","0.1411078"
"2023-04-27 02:14:28","32.79129","55.10374","0.02431418","30495.9","0.9999944","0.03581743","5.613323","1.954515","3.800153","0","97","73.19048","1.590992","0.1592927"
"2023-04-27 02:29:28","32.78215","55.1414","0.02432888","30504.41","0.9999943","0.03584191","5.591058","0.6548639","3.770193","0","97","73.17948","1.609876","0.157814"
"2023-04-27 02:44:28","32.73635","55.11523","0.02431351","30547.09","0.9999942","0.0358249","5.600718","0.5132906","3.741465","0","97","73.16847","1.513916","0.1477538"
"2023-04-27 02:59:28","32.72166","55.13948","0.02432209","30560.8","0.9999941","0.03584066","8.776021","1.014424","3.713841","0","97","73.16048","1.528664","0.1474209"
"2023-04-27 03:14:28","32.68185","55.1122","0.02430685","30598.02","0.999994","0.03582293","5.390158","0.6894087","3.691405","0","97","73.14748","1.571963","0.1529416"
"2023-04-27 03:29:28","32.70978","55.19266","0.0243429","30571.89","0.9999939","0.03587523","8.955453","0.8142852","3.672634","0","97","73.13947","1.539895","0.1673232"
"2023-04-27 03:44:28","32.66585","55.1711","0.0243296","30613.01","0.9999938","0.03586122","4.700153","0.5655828","3.643064","0","97","73.14748","1.570529","0.1502813"
"2023-04-27 03:59:28","32.64261","55.16167","0.02432337","30634.81","0.9999937","0.03585508","8.030267","0.7278028","3.626309","0","97","73.13747","1.561396","0.1528711"
"2023-04-27 04:14:28","32.61684","55.14734","0.02431487","30659.01","0.9999936","0.03584577","9.522786","0.670471","3.609897","0","97","73.13047","1.556195","0.1579526"
"2023-04-27 04:29:28","32.60565","55.15612","0.02431736","30669.53","0.9999934","0.03585148","5.269174","0.6169041","3.594343","0","97","73.12347","1.551264","0.1559767"
"2023-04-27 04:44:28","32.59177","55.15014","0.02431349","30682.59","0.9999934","0.03584759","4.802356","1.298456","3.584524","0","97","73.11147","1.571128","0.1587396"
"2023-04-27 04:59:28","32.35392","54.76688","0.02413132","30908.15","0.9999932","0.03559847","5.839541","0.6329442","3.573669","0","97","73.10847","1.56909","0.1519092"
"2023-04-27 05:14:28","32.57748","55.18055","0.0243246","30696.05","0.9999932","0.03586736","5.162479","0.522208","3.553912","0","97","73.09947","1.511489","0.1526576"
"2023-04-27 05:29:28","32.55628","55.16084","0.02431433","30716.04","0.9999931","0.03585455","6.016594","0.6390321","3.544839","0","97","73.09847","1.530887","0.1546358"
"2023-04-27 05:44:28","32.56027","55.1692","0.02431818","30712.28","0.9999931","0.03585998","5.593746","0.6232214","3.543938","0","97","73.07948","1.562817","0.1481047"
"2023-04-27 05:59:28","32.55025","55.16926","0.02431719","30721.73","0.999993","0.03586002","6.579483","0.6531414","3.534396","0","97","73.08748","1.489725","0.1497014"
"2023-04-27 06:14:28","32.62132","55.31795","0.02438571","30654.8","0.999993","0.03595667","5.921728","1.519401","3.518632","0","97","73.09048","1.529624","0.1522978"
"2023-04-27 06:29:28","32.49503","55.14792","0.02430278","30773.94","0.9999927","0.03584615","5.260899","0.6455358","3.493927","0","97","73.09547","1.527073","0.1520374"
"2023-04-27 06:44:28","32.49875","55.16159","0.02430879","30770.42","0.9999927","0.03585503","4.885731","1.035562","3.489813","0","97","73.08647","1.49008","0.1424758"
"2023-04-27 06:59:28","32.55047","55.19828","0.02432918","30721.52","0.9999929","0.03587888","5.806655","0.7551455","3.518363","0","97","73.08448","1.511062","0.1449226"
"2023-04-27 07:14:28","32.51911","55.05454","0.02426671","30751.15","0.9999932","0.03578545","5.724042","0.6011845","3.569149","0","97","73.07948","1.476029","0.139949"
"2023-04-27 07:29:28","32.61431","55.16171","0.02432054","30661.39","0.9999934","0.03585511","5.257911","2.101775","3.599426","0","97","73.09647","1.561245","0.1555225"
"2023-04-27 07:44:28","32.55205","55.01229","0.02425258","30720.03","0.9999936","0.03575799","11.30898","0.6402149","3.624248","0","97","73.10547","1.558345","0.1581717"
"2023-04-27 07:59:28","32.57484","54.97902","0.02424112","30698.54","0.9999938","0.03573636","5.147526","1.349545","3.664701","0","97","73.12347","1.513067","0.1535852"
"2023-04-27 08:14:28","32.62378","54.87831","0.02420431","30652.49","0.9999942","0.0356709","7.580595","0.5781266","3.768317","0","97","73.12848","1.518637","0.1463975"
"2023-04-27 08:29:28","32.71935","54.86905","0.02420986","30562.96","0.9999945","0.03566488","8.000148","0.527426","3.864766","0","97","73.13348","1.47614","0.1399623"
"2023-04-27 08:44:28","32.81331","54.83092","0.02420315","30475.44","0.9999946","0.0356401","8.446916","0.5014883","3.976196","0","97","73.12948","1.499667","0.1514513"
"2023-04-27 08:59:28","32.98","54.70609","0.02416705","30321.41","0.9999941","0.03555896","5.80582","1.442316","4.207221","0","97","73.14148","1.500923","0.1464277"
"2023-04-27 09:14:28","33.18256","54.61917","0.0241495","30136.32","0.9999927","0.03550247","6.297476","1.36885","4.451612","0","97","73.12747","1.523049","0.1501597"
"2023-04-27 09:29:28","33.31296","54.57368","0.02414223","30018.35","0.9999914","0.0354729","6.681069","0.5578193","4.603226","0","97","73.12148","1.485484","0.1451346"
"2023-04-27 09:44:28","33.48843","54.48408","0.02412011","29861.06","0.9999888","0.03541465","6.103528","1.67971","4.824409","0","97","73.12247","1.507064","0.1480369"
"2023-04-27 09:59:28","33.65928","54.49539","0.02413968","29709.49","0.9999865","0.035422","6.984309","0.5248535","4.981866","0","97","73.11648","1.487351","0.1439152"
"2023-04-27 10:14:28","33.98113","54.4822","0.02416123","29428.1","0.9999807","0.03541343","4.945841","0.5492793","5.298985","0","97","73.11748","1.548673","0.154979"
"2023-04-27 10:29:28","34.08026","54.39482","0.02413227","29342.5","0.9999775","0.03535663","9.177609","0.5804557","5.446856","0","97","73.12048","1.504506","0.1512121"
"2023-04-27 10:44:28","34.1004","54.34435","0.02411244","29325.17","0.9999763","0.03532383","6.283015","0.6749606","5.496724","0","97","73.13647","1.509846","0.1495492"
"2023-04-27 10:59:28","34.46142","54.30122","0.02412258","29017.96","0.9999663","0.03529579","8.143227","1.480344","5.870909","0","97","73.12647","1.494611","0.1516766"
"2023-04-27 11:14:28","34.88033","54.34655","0.02417365","28669.46","0.9999543","0.03532526","7.838196","2.175835","6.246759","0","97","73.10847","1.495584","0.1489861"
"2023-04-27 11:29:28","35.09348","54.16102","0.02410917","28495.33","0.9999421","0.03520466","5.399134","2.082706","6.56791","0","97","73.11447","1.515494","0.1432719"
"2023-04-27 11:44:28","35.41978","54.10964","0.02410961","28232.81","0.9999273","0.03517127","6.055334","1.253499","6.915851","0","97","73.09048","1.462957","0.143302"
"2023-04-27 11:59:28","35.75853","54.14216","0.02414633","27965.36","0.9999129","0.0351924","5.650968","0.4929306","7.222844","0","97","73.07148","1.517269","0.147377"
"2023-04-27 12:14:28","35.93011","54.03814","0.02411204","27831.81","0.999901","0.03512479","5.298342","0.5687486","7.455645","0","97","73.06847","1.492546","0.1610356"
"2023-04-27 12:29:28","36.13317","54.05464","0.02413199","27675.4","0.9998909","0.03513552","5.010574","2.38565","7.641695","0","97","73.05448","1.455152","0.1454566"
"2023-04-27 12:44:28","36.24567","53.96799","0.02410093","27589.51","0.9998815","0.0350792","7.825171","1.397976","7.807024","0","97","73.04347","1.533537","0.1483012"
"2023-04-27 12:59:28","36.3684","53.95286","0.02410167","27496.4","0.9998739","0.03506936","5.800426","1.575464","7.935987","0","97","73.02348","1.521135","0.1529228"
"2023-04-27 13:14:28","36.4029","53.89201","0.02407698","27470.34","0.9998695","0.03502981","6.250288","2.532493","8.009346","0","97","73.02348","1.492454","0.1423386"
"2023-04-27 13:29:28","36.45106","53.81338","0.02404522","27434.04","0.9998634","0.0349787","7.407101","2.501699","8.107883","0","97","73.01347","1.539461","0.1525856"
"2023-04-27 13:44:28","36.42525","53.74471","0.02401348","27453.49","0.9998622","0.03493407","6.727478","2.018548","8.128049","0","97","73.00548","1.525074","0.1636279"
"2023-04-27 13:59:28","36.30983","53.61623","0.02395019","27540.75","0.9998638","0.03485055","6.650673","1.669375","8.100376","0","97","72.98347","1.529841","0.1501327"
"2023-04-27 14:14:28","36.26811","53.52486","0.02390754","27572.43","0.9998626","0.03479116","7.981302","1.873201","8.120094","0","97","72.96748","1.613486","0.1630802"
"2023-04-27 14:29:28","36.20048","53.48584","0.02388641","27623.95","0.9998651","0.03476579","9.277069","2.395748","8.079768","0","97","72.95148","1.577559","0.1510253"
"2023-04-27 14:44:28","36.06623","53.35108","0.02381924","27726.77","0.9998676","0.03467821","6.927635","2.617276","8.037533","0","97","72.95148","1.6504","0.1653706"
"2023-04-27 14:59:28","35.90647","53.21163","0.02374849","27850.14","0.9998714","0.03458756","16.65513","2.62119","7.973092","0","97","72.93747","1.659764","0.1586998"
"2023-04-27 15:14:28","35.78883","53.10379","0.0236941","27941.68","0.999874","0.03451747","13.73666","1.495349","7.928849","0","97","72.91847","1.626091","0.1636271"
"2023-04-27 15:29:28","35.58685","52.91637","0.0235997","28100.27","0.9998784","0.03439564","9.810889","0.5616065","7.853984","0","97","72.89448","1.628518","0.1719671"
"2023-04-27 15:44:28","35.38944","52.78593","0.02353052","28257.02","0.9998847","0.03431085","10.77805","1.934475","7.745189","0","97","72.88647","1.658554","0.1603466"
"2023-04-27 15:59:28","35.23991","52.6966","0.02348221","28376.91","0.9998897","0.03425279","8.482873","0.6408541","7.656133","0","97","72.86748","1.70199","0.1706308"
"2023-04-27 16:14:28","35.03913","52.65345","0.0234508","28539.52","0.9998989","0.03422474","11.2637","2.487805","7.485186","0","97","72.86948","1.654839","0.1665543"
"2023-04-27 16:29:28","34.88628","52.6675","0.0234472","28664.56","0.9999073","0.03423388","9.426099","0.9283368","7.323942","0","97","72.88047","1.678148","0.162342"
"2023-04-27 16:44:28","34.66706","52.55179","0.02338254","28845.83","0.9999143","0.03415866","7.844989","0.667699","7.181897","0","97","72.86347","1.601335","0.158151"
"2023-04-27 16:59:28","34.48299","52.51941","0.02335628","28999.8","0.999922","0.03413762","10.15287","0.8223857","7.019695","0","97","72.85047","1.646383","0.1615494"
"2023-04-27 17:14:28","34.21314","52.389","0.02328144","29228.53","0.9999303","0.03405285","12.30473","2.00997","6.835581","0","97","72.85147","1.668936","0.1694598"
"2023-04-27 17:29:28","34.02327","52.48864","0.02331134","29391.65","0.999941","0.03411761","8.253768","0.7151848","6.581289","0","97","72.85748","1.6442","0.1575244"
"2023-04-27 17:44:28","33.8387","52.51723","0.02331047","29551.97","0.9999488","0.0341362","11.46979","2.620986","6.378805","0","97","72.86047","1.70299","0.1699956"
"2023-04-27 17:59:28","33.56975","52.34624","0.02321725","29788.72","0.9999544","0.03402506","8.623261","2.648939","6.220001","0","97","72.84347","1.669028","0.1665206"
"2023-04-27 18:14:28","33.35688","52.22598","0.02314977","29978.82","0.9999589","0.03394689","8.059513","2.707029","6.083917","0","97","72.84747","1.755626","0.1731472"
"2023-04-27 18:29:28","33.2394","52.20494","0.02313189","30084.78","0.9999622","0.03393321","9.375485","2.663004","5.979573","0","97","72.85748","1.557491","0.1514661"
"2023-04-27 18:44:28","33.18708","52.24573","0.02314536","30132.21","0.9999646","0.03395973","10.43116","1.937097","5.901119","0","97","72.86948","1.68381","0.1694974"
"2023-04-27 18:59:28","33.09124","52.20705","0.02312143","30219.47","0.9999667","0.03393459","7.579195","2.628632","5.829645","0","97","72.85547","1.600263","0.1568479"
"2023-04-27 19:14:28","33.07053","52.31538","0.0231661","30238.4","0.9999693","0.034005","7.795258","1.938014","5.740197","0","97","72.85448","1.683343","0.1730696"
"2023-04-27 19:29:28","33.0036","52.3737","0.02318571","30299.72","0.999972","0.03404291","9.039343","2.851789","5.636439","0","97","72.85648","1.647961","0.16728"
"2023-04-27 19:44:28","32.92227","52.42203","0.02319981","30374.57","0.9999748","0.03407432","7.291494","0.6383251","5.524795","0","97","72.85648","1.699472","0.1799272"
"2023-04-27 19:59:29","32.85569","52.50432","0.02322942","30436.13","0.9999776","0.03412781","8.680462","1.228281","5.406869","0","97","72.88348","1.734151","0.1719003"
"2023-04-27 20:14:29","32.78698","52.54085","0.02323931","30499.91","0.9999796","0.03415155","6.803074","1.711541","5.315619","0","97","72.87247","1.738477","0.1674231"
"2023-04-27 20:29:29","32.70021","52.55363","0.02323754","30580.84","0.9999816","0.03415986","11.15414","1.860296","5.221234","0","97","72.88448","1.692673","0.1689262"
"2023-04-27 20:44:29","32.62822","52.57473","0.02324046","30648.32","0.9999831","0.03417357","9.792852","1.909303","5.136462","0","97","72.88948","1.700794","0.1628727"
"2023-04-27 20:59:29","32.55851","52.59916","0.0232449","30713.94","0.9999846","0.03418946","10.36194","2.577371","5.051986","0","97","72.90047","1.698321","0.1626255"
"2023-04-27 21:14:29","32.50273","52.63054","0.02325339","30766.65","0.9999858","0.03420985","7.9739","2.729264","4.977179","0","97","72.90147","1.73152","0.1695192"
"2023-04-27 21:29:29","32.43406","52.66115","0.02326041","30831.79","0.9999872","0.03422975","6.363176","2.577814","4.890106","0","97","72.90147","1.68594","0.1660309"
"2023-04-27 21:44:29","32.44327","52.75716","0.02330166","30823.03","0.9999879","0.03429215","7.596719","2.379142","4.840568","0","97","72.89748","1.641859","0.1769886"
"2023-04-27 21:59:29","32.36895","52.75739","0.02329526","30893.8","0.9999889","0.0342923","6.317171","1.729268","4.766678","0","97","72.89248","1.727963","0.1684478"
"2023-04-27 22:14:29","32.31927","52.75856","0.02329139","30941.29","0.9999894","0.03429307","6.034987","0.7542558","4.716659","0","97","72.89148","1.679634","0.1663417"
"2023-04-27 22:29:29","32.26452","52.77553","0.02329366","30993.79","0.9999902","0.03430409","33.94107","1.147554","4.652036","0","97","72.87647","1.628537","0.1547972"
"2023-04-27 22:44:29","32.22336","52.8222","0.02330958","31033.39","0.9999909","0.03433443","13.96887","1.718925","4.582952","0","97","72.87048","1.674703","0.181804"
"2023-04-27 22:59:29","32.18935","52.87003","0.02332658","31066.18","0.9999915","0.03436552","9.352971","2.672197","4.520382","0","97","72.84048","1.644877","0.159989"
"2023-04-27 23:14:29","32.12053","52.83759","0.02330676","31132.73","0.9999918","0.03434443","25.42948","0.7785982","4.471758","0","97","72.82448","1.660303","0.1594365"
"2023-04-27 23:29:29","32.09154","52.88196","0.02332269","31160.86","0.9999923","0.03437327","8.23179","1.434379","4.416353","0","97","72.83147","1.625158","0.1649513"
"2023-04-27 23:44:29","32.05969","52.91459","0.02333342","31191.82","0.9999926","0.03439448","7.577286","2.244953","4.365248","0","97","72.84547","1.660447","0.1636814"
"2023-04-27 23:59:29","31.99655","52.88789","0.02331643","31253.37","0.9999929","0.03437713","9.068336","1.169372","4.318756","0","97","72.82848","1.671501","0.166765"
"2023-04-28 00:14:29","32.00338","52.95046","0.02334321","31246.7","0.999993","0.0344178","7.650787","1.599527","4.288077","0","97","72.82948","1.626164","0.1636145"
"2023-04-28 00:29:29","31.96919","52.96314","0.02334533","31280.12","0.9999933","0.03442604","7.577343","1.929295","4.246703","0","97","72.81548","1.599967","0.1609429"
"2023-04-28 00:44:29","31.9126","52.93865","0.02332982","31335.59","0.9999934","0.03441012","7.647383","1.717247","4.205353","0","97","72.82148","1.620371","0.1595911"
"2023-04-28 00:59:29","31.92573","53.02498","0.02336705","31322.7","0.9999936","0.03446624","8.491153","0.566692","4.166935","0","97","72.82348","1.642793","0.1770817"
"2023-04-28 01:14:29","31.89083","53.01537","0.02335976","31356.97","0.9999937","0.03445999","7.070981","1.521802","4.138185","0","97","72.80547","1.563658","0.148185"
"2023-04-28 01:29:29","31.85237","53.01947","0.02335782","31394.84","0.9999938","0.03446265","6.878399","0.5720346","4.097774","0","97","72.79748","1.703161","0.1659178"
"2023-04-28 01:44:29","31.8194","53.01418","0.02335249","31427.37","0.9999939","0.03445922","5.997839","2.458778","4.068347","0","97","72.80448","1.66411","0.1591415"
"2023-04-28 01:59:29","31.78897","53.02174","0.02335273","31457.45","0.9999939","0.03446413","6.115029","1.037526","4.033827","0","97","72.80148","1.612756","0.1600393"
"2023-04-28 02:14:29","31.76105","53.03671","0.02335629","31485.1","0.9999939","0.03447386","10.27581","2.995546","3.9974","0","97","72.79948","1.600086","0.1593149"
"2023-04-28 02:29:29","31.76195","53.08305","0.02337564","31484.21","0.9999939","0.03450399","8.878566","2.866826","3.970913","0","97","72.80348","1.679891","0.1654129"
"2023-04-28 02:44:29","31.76782","53.14534","0.02340208","31478.4","0.9999939","0.03454447","6.367124","1.172338","3.939979","0","97","72.80148","1.654602","0.1588555"
"2023-04-28 02:59:29","31.73027","53.12551","0.02339021","31515.64","0.9999939","0.03453158","6.621934","2.57667","3.91466","0","97","72.81248","1.621041","0.1540342"
"2023-04-28 03:14:29","31.73376","53.20275","0.0234226","31512.18","0.9999939","0.03458178","7.197322","2.464602","3.872694","0","97","72.80048","1.668193","0.1616513"
"2023-04-28 03:29:29","31.67917","53.17616","0.02340626","31566.48","0.9999938","0.0345645","5.83971","0.9758027","3.834559","0","97","72.79648","1.647704","0.1588544"
"2023-04-28 03:44:29","31.66485","53.1885","0.02340997","31580.76","0.9999937","0.03457253","7.497232","1.139888","3.813225","0","97","72.80547","1.630826","0.1574707"
"2023-04-28 03:59:29","31.65069","53.20059","0.02341359","31594.89","0.9999937","0.03458038","22.43518","1.41221","3.792211","0","97","72.80148","1.564454","0.1630551"
"2023-04-28 04:14:29","31.65328","53.21593","0.0234202","31592.3","0.9999937","0.03459035","13.245","2.864304","3.785776","0","97","72.80048","1.589328","0.1515069"
"2023-04-28 04:29:29","31.65102","53.23903","0.02342955","31594.55","0.9999936","0.03460537","6.793616","1.320163","3.770044","0","97","72.80247","1.595529","0.1737276"
"2023-04-28 04:44:29","31.65079","53.26182","0.02343897","31594.78","0.9999935","0.03462018","7.323904","1.605058","3.756501","0","97","72.81048","1.626532","0.1581046"
"2023-04-28 04:59:29","31.65946","53.30749","0.02345873","31586.14","0.9999934","0.03464987","6.609757","2.389513","3.738356","0","97","72.82948","1.615505","0.1625274"
"2023-04-28 05:14:29","31.62064","53.28278","0.02344466","31624.92","0.9999933","0.03463381","6.738152","2.870154","3.714628","0","97","72.82948","1.609561","0.1542636"
"2023-04-28 05:29:29","31.6412","53.35174","0.02347523","31604.36","0.9999933","0.03467863","8.375615","2.608437","3.694657","0","97","72.82948","1.599172","0.156025"
"2023-04-28 05:44:29","31.61618","53.33423","0.02346551","31629.38","0.9999933","0.03466725","8.336267","1.497557","3.680277","0","97","72.84747","1.656489","0.159758"
"2023-04-28 05:59:29","31.58651","53.32862","0.02346022","31659.09","0.9999931","0.0346636","11.75504","2.660606","3.654418","0","97","72.84447","1.607628","0.1533627"
"2023-04-28 06:14:29","31.56274","53.33766","0.02346159","31682.93","0.999993","0.03466948","7.681944","2.655333","3.625828","0","97","72.85147","1.673756","0.1684675"
"2023-04-28 06:29:29","31.56161","53.37134","0.02347539","31684.06","0.9999928","0.03469137","12.25085","2.783073","3.605173","0","97","72.87048","1.630464","0.1585166"
"2023-04-28 06:44:29","31.53733","53.35316","0.02346545","31708.45","0.9999928","0.03467955","5.97376","1.74766","3.591898","0","97","72.88448","1.498766","0.1498869"
"2023-04-28 06:59:29","31.55304","53.38977","0.02348214","31692.66","0.9999927","0.03470336","6.834135","1.314838","3.586079","0","97","72.90948","1.523023","0.1538334"
"2023-04-28 07:14:29","31.57345","53.32273","0.0234565","31672.18","0.9999931","0.03465978","17.04394","1.740919","3.64502","0","97","72.94147","1.612204","0.1524263"
"2023-04-28 07:29:29","31.60285","53.28474","0.02344371","31642.71","0.9999933","0.03463508","7.588366","1.80004","3.696014","0","97","72.95148","1.541841","0.1508827"
"2023-04-28 07:44:29","31.65305","53.27724","0.02344557","31592.54","0.9999935","0.03463021","9.369426","2.889641","3.749709","0","97","72.99348","1.585239","0.1538947"
"2023-04-28 07:59:29","31.69484","53.19991","0.02341763","31550.88","0.9999938","0.03457994","7.493662","0.8282003","3.836052","0","97","73.00348","1.57028","0.1523844"
"2023-04-28 08:14:29","31.80035","53.28128","0.02346167","31446.2","0.9999939","0.03463283","5.692297","2.135709","3.892096","0","97","73.03748","1.636257","0.1598035"
"2023-04-28 08:29:29","31.86957","53.38345","0.02351079","31377.9","0.999994","0.03469924","6.430547","2.286828","3.900178","0","97","73.06947","1.676656","0.1658186"
"2023-04-28 08:44:29","31.58054","53.32889","0.02345974","31665.07","0.9999931","0.03466378","7.30655","0.7770776","3.648402","0","97","73.12447","1.624553","0.1558094"
"2023-04-28 08:59:29","31.5734","53.31423","0.02345297","31672.23","0.999993","0.03465425","8.174024","2.051424","3.649918","0","97","73.15848","1.634856","0.1660043"
"2023-04-28 09:14:29","31.48832","53.2158","0.02340379","31757.8","0.9999929","0.03459027","6.854938","1.898849","3.623561","0","97","73.18148","1.585626","0.160217"
