Date (MM/DD/YYYY),Time (HH:mm:ss),fDOM RFU,Turbidity FNU
8/2/2022,12:12:10,15.8,3.07
8/2/2022,12:12:11,15.84,3.04
8/2/2022,12:12:12,15.84,3.03
8/2/2022,12:12:13,15.8,2.99
8/2/2022,12:12:14,15.78,2.95
8/2/2022,12:12:15,15.74,2.92
8/2/2022,12:12:16,15.75,2.96
8/2/2022,12:12:17,15.76,2.94
8/2/2022,12:12:18,15.72,2.95
8/2/2022,12:12:19,15.69,2.96
8/2/2022,12:12:20,15.68,2.93
8/2/2022,12:12:21,15.71,2.91
8/2/2022,12:12:22,15.73,2.93
8/2/2022,12:12:23,15.71,2.92
8/2/2022,12:12:24,15.69,2.91
8/2/2022,12:12:25,15.66,2.9
8/2/2022,12:12:26,15.7,2.91
8/2/2022,12:12:27,15.68,2.92
8/2/2022,12:12:28,15.67,2.93
8/2/2022,12:12:29,15.69,2.94
8/2/2022,12:12:30,15.69,2.93
8/2/2022,12:12:31,15.68,2.98
8/2/2022,12:12:32,15.67,3.03
8/2/2022,12:12:33,15.67,3.02
8/2/2022,12:12:34,15.66,3
8/2/2022,12:12:35,15.68,2.99
8/2/2022,12:12:36,15.66,2.98
8/2/2022,12:12:37,15.67,2.96
8/2/2022,12:12:38,15.7,2.96
8/2/2022,12:12:39,15.7,2.97
8/2/2022,12:12:40,15.66,2.96
8/2/2022,12:12:41,15.63,2.95
8/2/2022,12:12:42,15.6,2.97
8/2/2022,12:12:43,15.61,2.98
8/2/2022,12:12:44,15.61,2.98
8/2/2022,12:12:45,15.61,2.94
8/2/2022,12:12:46,15.62,2.93
8/2/2022,12:12:47,15.61,2.87
8/2/2022,12:12:48,15.62,2.87
8/2/2022,12:12:49,15.58,2.91
8/2/2022,12:12:50,15.56,2.92
8/2/2022,12:12:51,15.57,2.96
8/2/2022,12:12:52,15.57,2.96
8/2/2022,12:12:53,15.61,2.94
8/2/2022,12:12:54,15.64,2.97
8/2/2022,12:12:55,15.65,2.98
8/2/2022,12:12:56,15.66,2.99
8/2/2022,12:12:57,15.65,2.95
8/2/2022,12:12:58,15.67,2.93
8/2/2022,12:12:59,15.69,2.95
8/2/2022,12:13:00,15.72,2.96
8/2/2022,12:13:01,15.72,2.98
8/2/2022,12:13:02,15.71,3
8/2/2022,12:13:03,15.73,3.02
8/2/2022,12:13:04,15.75,3.02
8/2/2022,12:13:05,15.75,2.98
8/2/2022,12:13:06,15.76,2.98
8/2/2022,12:13:07,15.79,2.98
8/2/2022,12:13:08,15.78,2.93
8/2/2022,12:13:09,15.83,2.92
8/2/2022,12:13:10,15.84,2.95
8/2/2022,12:13:11,15.81,2.96
8/2/2022,12:13:12,15.8,2.96
8/2/2022,12:13:13,15.75,2.94
8/2/2022,12:13:14,15.76,2.93
8/2/2022,12:13:15,15.76,2.94
8/2/2022,12:13:16,15.75,2.9
8/2/2022,12:13:17,15.71,2.89
8/2/2022,12:13:18,15.66,2.9
8/2/2022,12:13:19,15.7,2.86
8/2/2022,12:13:20,15.71,2.88
8/2/2022,12:13:21,15.7,2.94
8/2/2022,12:13:22,15.7,2.94
8/2/2022,12:13:23,15.66,2.95
8/2/2022,12:13:24,15.67,2.91
8/2/2022,12:13:25,15.66,2.88
8/2/2022,12:13:26,15.65,2.92
8/2/2022,12:13:27,15.65,2.92
8/2/2022,12:13:28,15.66,2.93
8/2/2022,12:13:29,15.65,2.95
8/2/2022,12:13:30,15.65,2.94
8/2/2022,12:13:31,15.69,2.93
8/2/2022,12:13:32,15.7,2.95
8/2/2022,12:13:33,15.71,2.92
8/2/2022,12:13:34,15.68,2.93
8/2/2022,12:13:35,15.67,2.88
8/2/2022,12:13:36,15.64,2.87
8/2/2022,12:13:37,15.64,2.89
8/2/2022,12:13:38,15.63,2.9
8/2/2022,12:13:39,15.61,2.9
8/2/2022,12:13:40,15.64,2.92
8/2/2022,12:13:41,15.66,2.89
8/2/2022,12:13:42,15.68,2.92
8/2/2022,12:13:43,15.7,2.91
8/2/2022,12:13:44,15.7,2.92
8/2/2022,12:13:45,15.71,2.97
8/2/2022,12:13:46,15.71,2.97
8/2/2022,12:13:47,15.69,2.99
8/2/2022,12:13:48,15.72,2.97
8/2/2022,12:13:49,15.7,2.98
8/2/2022,12:13:50,15.7,3.01
8/2/2022,12:13:51,15.67,3.04
8/2/2022,12:13:52,15.7,3.01
8/2/2022,12:13:53,15.73,2.99
8/2/2022,12:13:54,15.76,2.94
8/2/2022,12:13:55,15.76,2.92
8/2/2022,12:13:56,15.8,2.91
8/2/2022,12:13:57,15.83,2.85
8/2/2022,12:13:58,15.86,2.84
8/2/2022,12:13:59,15.81,2.84
8/2/2022,12:14:00,15.78,2.8
8/2/2022,12:14:01,15.76,2.78
8/2/2022,12:14:02,15.77,2.78
8/2/2022,12:14:03,15.76,2.8
8/2/2022,12:14:04,15.76,2.8
8/2/2022,12:14:05,15.76,2.78
8/2/2022,12:14:06,15.73,2.75
8/2/2022,12:14:07,15.74,2.79
8/2/2022,12:14:08,15.73,2.86
8/2/2022,12:14:09,15.73,2.94
8/2/2022,12:14:10,15.73,2.94
8/2/2022,12:14:11,15.76,3
8/2/2022,12:14:12,15.75,3.01
8/2/2022,12:14:13,15.73,3.01
8/2/2022,12:14:14,15.68,2.99
8/2/2022,12:14:15,15.67,2.99
8/2/2022,12:14:16,15.68,3.27
8/2/2022,12:14:17,15.65,3.27
8/2/2022,12:14:18,15.64,3.27
8/2/2022,12:14:19,15.69,3.21
8/2/2022,12:14:20,15.7,3.21
8/2/2022,12:14:21,15.7,3.21
8/2/2022,12:14:22,15.71,3.12
8/2/2022,12:14:23,15.68,3.08
8/2/2022,12:14:24,15.65,3.05
8/2/2022,12:14:25,15.64,3.05
8/2/2022,12:14:26,15.65,3
8/2/2022,12:14:27,15.66,2.99
8/2/2022,12:14:28,15.66,3.04
8/2/2022,12:14:29,15.65,3.04
8/2/2022,12:14:30,15.65,2.95
8/2/2022,12:14:31,15.63,2.85
8/2/2022,12:14:32,15.63,2.85
8/2/2022,12:14:33,15.67,2.82
8/2/2022,12:14:34,15.72,2.82
8/2/2022,12:14:35,15.73,2.83
8/2/2022,12:14:36,15.73,2.86
8/2/2022,12:14:37,15.75,2.86
8/2/2022,12:14:38,15.8,2.86
8/2/2022,12:14:39,15.8,2.85
8/2/2022,12:14:40,15.81,2.87
8/2/2022,12:14:41,15.77,2.88
8/2/2022,12:14:42,15.74,2.94
8/2/2022,12:14:43,15.76,2.92
8/2/2022,12:14:44,15.79,2.9
8/2/2022,12:14:45,15.79,2.91
8/2/2022,12:14:46,15.73,2.87
8/2/2022,12:14:47,15.69,2.91
8/2/2022,12:14:48,15.64,2.96
8/2/2022,12:14:49,15.68,2.95
8/2/2022,12:14:50,15.66,2.94
8/2/2022,12:14:51,15.67,2.95
8/2/2022,12:14:52,15.67,2.95
8/2/2022,12:14:53,15.66,2.96
8/2/2022,12:14:54,15.66,2.97
8/2/2022,12:14:55,15.68,2.99
8/2/2022,12:14:56,15.68,2.98
8/2/2022,12:14:57,15.64,2.93
8/2/2022,12:14:58,15.65,2.92
8/2/2022,12:14:59,15.66,2.99
8/2/2022,12:15:00,15.68,2.99
8/2/2022,12:15:01,15.71,2.99
8/2/2022,12:15:02,15.75,2.95
8/2/2022,12:15:03,15.78,2.96
8/2/2022,12:15:04,15.81,2.97
8/2/2022,12:15:05,15.83,2.99
8/2/2022,12:15:06,15.87,3.01
8/2/2022,12:15:07,15.85,3
8/2/2022,12:15:08,15.9,3
8/2/2022,12:15:09,15.9,2.97
8/2/2022,12:15:10,15.94,2.95
8/2/2022,12:15:11,15.94,2.95
8/2/2022,12:15:12,15.93,2.96
8/2/2022,12:15:13,15.94,2.93
8/2/2022,12:15:14,15.92,2.86
8/2/2022,12:15:15,15.9,2.88
8/2/2022,12:15:16,15.88,2.87
8/2/2022,12:15:17,15.89,2.85
8/2/2022,12:15:18,15.88,2.81
8/2/2022,12:15:19,15.88,2.79
8/2/2022,12:15:20,15.84,2.77
8/2/2022,12:15:21,15.84,2.75
8/2/2022,12:15:22,15.84,2.76
8/2/2022,12:15:23,15.83,2.83
8/2/2022,12:15:24,15.82,2.84
8/2/2022,12:15:25,15.79,2.83
8/2/2022,12:15:26,15.79,2.79
8/2/2022,12:15:27,15.81,2.79
8/2/2022,12:15:28,15.77,2.85
8/2/2022,12:15:29,15.74,2.85
8/2/2022,12:15:30,15.75,2.86
8/2/2022,12:15:31,15.76,2.84
8/2/2022,12:15:32,15.78,2.85
8/2/2022,12:15:33,15.78,2.86
8/2/2022,12:15:34,15.81,2.86
8/2/2022,12:15:35,15.82,2.89
8/2/2022,12:15:36,15.83,2.97
8/2/2022,12:15:37,15.83,3.01
8/2/2022,12:15:38,15.82,2.98
8/2/2022,12:15:39,15.8,2.98
8/2/2022,12:15:40,15.84,3
8/2/2022,12:15:41,15.85,3.01
8/2/2022,12:15:42,15.83,2.99
8/2/2022,12:15:43,15.83,2.96
8/2/2022,12:15:44,15.79,2.94
8/2/2022,12:15:45,15.8,2.95
8/2/2022,12:15:46,15.79,2.97
8/2/2022,12:15:47,15.77,2.96
8/2/2022,12:15:48,15.78,2.96
8/2/2022,12:15:49,15.78,2.97
8/2/2022,12:15:50,15.76,2.95
8/2/2022,12:15:51,15.75,2.85
8/2/2022,12:15:52,15.73,2.81
8/2/2022,12:15:53,15.72,2.79
8/2/2022,12:15:54,15.68,2.76
8/2/2022,12:15:55,15.69,2.77
8/2/2022,12:15:56,15.69,2.77
8/2/2022,12:15:57,15.65,2.77
8/2/2022,12:15:58,15.64,2.8
8/2/2022,12:15:59,15.58,2.8
8/2/2022,12:16:00,15.57,2.81
8/2/2022,12:16:01,15.57,2.84
8/2/2022,12:16:02,15.54,2.86
8/2/2022,12:16:03,15.55,2.87
8/2/2022,12:16:04,15.57,2.9
8/2/2022,12:16:05,15.51,2.88
8/2/2022,12:16:06,15.54,2.89
8/2/2022,12:16:07,15.54,2.89
8/2/2022,12:16:08,15.54,2.91
8/2/2022,12:16:09,15.53,2.91
8/2/2022,12:16:10,15.54,2.89
8/2/2022,12:16:11,15.53,2.91
8/2/2022,12:16:12,15.53,2.91
8/2/2022,12:16:13,15.54,2.93
8/2/2022,12:16:14,15.56,2.94
8/2/2022,12:16:15,15.51,2.94
8/2/2022,12:16:16,15.54,2.91
8/2/2022,12:16:17,15.56,2.87
8/2/2022,12:16:18,15.54,2.84
8/2/2022,12:16:19,15.57,2.84
8/2/2022,12:16:20,15.52,2.82
8/2/2022,12:16:21,15.53,2.79
8/2/2022,12:16:22,15.53,2.8
8/2/2022,12:16:23,15.51,2.79
8/2/2022,12:16:24,15.49,2.78
8/2/2022,12:16:25,15.5,2.78
8/2/2022,12:16:26,15.45,2.83
8/2/2022,12:16:27,15.43,2.85
8/2/2022,12:16:28,15.38,2.81
8/2/2022,12:16:29,15.36,2.77
8/2/2022,12:16:30,15.34,2.79
8/2/2022,12:16:31,15.32,2.76
8/2/2022,12:16:32,15.32,2.81
8/2/2022,12:16:33,15.25,2.81
8/2/2022,12:16:34,15.21,2.81
8/2/2022,12:16:35,15.21,2.83
8/2/2022,12:16:36,15.15,2.88
8/2/2022,12:16:37,15.13,2.87
8/2/2022,12:16:38,15.16,2.87
8/2/2022,12:16:39,15.19,2.89
8/2/2022,12:16:40,15.21,2.89
8/2/2022,12:16:41,15.21,2.83
8/2/2022,12:16:42,15.22,2.82
8/2/2022,12:16:43,15.25,2.86
8/2/2022,12:16:44,15.25,2.85
8/2/2022,12:16:45,15.25,2.85
8/2/2022,12:16:46,15.32,2.83
8/2/2022,12:16:47,15.33,2.82
8/2/2022,12:16:48,15.33,2.82
8/2/2022,12:16:49,15.33,2.8
8/2/2022,12:16:50,15.3,2.79
8/2/2022,12:16:51,15.28,2.78
8/2/2022,12:16:52,15.27,2.79
8/2/2022,12:16:53,15.3,2.8
8/2/2022,12:16:54,15.32,2.76
8/2/2022,12:16:55,15.33,2.84
8/2/2022,12:16:56,15.34,2.85
8/2/2022,12:16:57,15.34,2.85
8/2/2022,12:16:58,15.32,2.82
8/2/2022,12:16:59,15.3,2.83
8/2/2022,12:17:00,15.29,2.86
8/2/2022,12:17:01,15.3,2.85
8/2/2022,12:17:02,15.28,2.88
8/2/2022,12:17:03,15.27,2.88
8/2/2022,12:17:04,15.29,2.88
8/2/2022,12:17:05,15.31,2.86
8/2/2022,12:17:06,15.32,2.88
8/2/2022,12:17:07,15.33,2.87
8/2/2022,12:17:08,15.33,2.9
8/2/2022,12:17:09,15.36,2.91
8/2/2022,12:17:10,15.41,2.85
8/2/2022,12:17:11,15.42,2.84
8/2/2022,12:17:12,15.42,2.84
8/2/2022,12:17:13,15.44,2.83
8/2/2022,12:17:14,15.46,2.82
8/2/2022,12:17:15,15.46,2.83
8/2/2022,12:17:16,15.49,2.83
8/2/2022,12:17:17,15.56,2.8
8/2/2022,12:17:18,15.57,2.82
8/2/2022,12:17:19,15.59,2.84
8/2/2022,12:17:20,15.59,2.82
8/2/2022,12:17:21,15.54,2.84
8/2/2022,12:17:22,15.51,2.83
8/2/2022,12:17:23,15.47,2.82
8/2/2022,12:17:24,15.42,2.82
8/2/2022,12:17:25,15.41,2.8
8/2/2022,12:17:26,15.41,2.81
8/2/2022,12:17:27,15.44,2.82
8/2/2022,12:17:28,15.51,2.85
8/2/2022,12:17:29,15.51,2.88
8/2/2022,12:17:30,15.51,2.86
8/2/2022,12:17:31,15.54,2.87
8/2/2022,12:17:32,15.54,2.89
8/2/2022,12:17:33,15.53,2.88
8/2/2022,12:17:34,15.53,2.89
8/2/2022,12:17:35,15.55,2.87
8/2/2022,12:17:36,15.54,2.87
8/2/2022,12:17:37,15.49,2.85
8/2/2022,12:17:38,15.5,2.86
8/2/2022,12:17:39,15.53,2.88
8/2/2022,12:17:40,15.55,2.88
8/2/2022,12:17:41,15.57,2.9
8/2/2022,12:17:42,15.57,2.9
8/2/2022,12:17:43,15.57,2.89
8/2/2022,12:17:44,15.58,3.03
8/2/2022,12:17:45,15.56,2.97
8/2/2022,12:17:46,15.57,2.96
8/2/2022,12:17:47,15.55,2.97
8/2/2022,12:17:48,15.52,3.05
8/2/2022,12:17:49,15.46,3.08
8/2/2022,12:17:50,15.46,3.09
8/2/2022,12:17:51,15.44,3.06
8/2/2022,12:17:52,15.45,3.12
8/2/2022,12:17:53,15.44,3.05
8/2/2022,12:17:54,15.43,3.05
8/2/2022,12:17:55,15.38,3.04
8/2/2022,12:17:56,15.34,3.06
8/2/2022,12:17:57,15.32,3.04
8/2/2022,12:17:58,15.28,2.92
8/2/2022,12:17:59,15.26,2.85
8/2/2022,12:18:00,15.25,2.88
8/2/2022,12:18:01,15.27,2.89
8/2/2022,12:18:02,15.26,2.84
8/2/2022,12:18:03,15.27,2.83
8/2/2022,12:18:04,15.25,2.81
8/2/2022,12:18:05,15.25,2.8
8/2/2022,12:18:06,15.2,2.78
8/2/2022,12:18:07,15.16,2.79
8/2/2022,12:18:08,15.18,2.77
8/2/2022,12:18:09,15.21,2.78
8/2/2022,12:18:10,15.2,2.79
8/2/2022,12:18:11,15.18,2.78
8/2/2022,12:18:12,15.13,2.81
8/2/2022,12:18:13,15.12,2.81
8/2/2022,12:18:14,15.13,2.79
8/2/2022,12:18:15,15.17,2.79
8/2/2022,12:18:16,15.22,2.81
8/2/2022,12:18:17,15.24,2.79
8/2/2022,12:18:18,15.26,2.76
8/2/2022,12:18:19,15.24,2.75
8/2/2022,12:18:20,15.24,2.72
8/2/2022,12:18:21,15.26,2.72
8/2/2022,12:18:22,15.28,2.7
8/2/2022,12:18:23,15.28,2.74
8/2/2022,12:18:24,15.28,2.72
8/2/2022,12:18:25,15.28,2.71
8/2/2022,12:18:26,15.32,2.7
8/2/2022,12:18:27,15.33,2.67
8/2/2022,12:18:28,15.35,2.67
8/2/2022,12:18:29,15.33,2.67
8/2/2022,12:18:30,15.36,2.67
8/2/2022,12:18:31,15.35,2.67
8/2/2022,12:18:32,15.36,2.7
8/2/2022,12:18:33,15.34,2.71
8/2/2022,12:18:34,15.33,2.73
8/2/2022,12:18:35,15.27,2.75
8/2/2022,12:18:36,15.29,2.75
8/2/2022,12:18:37,15.28,2.81
8/2/2022,12:18:38,15.28,2.8
8/2/2022,12:18:39,15.25,2.79
8/2/2022,12:18:40,15.26,2.79
8/2/2022,12:18:41,15.29,2.85
8/2/2022,12:18:42,15.3,2.85
8/2/2022,12:18:43,15.3,2.88
8/2/2022,12:18:44,15.32,2.95
8/2/2022,12:18:45,15.3,2.93
8/2/2022,12:18:46,15.28,2.92
8/2/2022,12:18:47,15.26,2.93
8/2/2022,12:18:48,15.22,2.92
8/2/2022,12:18:49,15.24,2.92
8/2/2022,12:18:50,15.23,2.92
8/2/2022,12:18:51,15.23,2.91
8/2/2022,12:18:52,15.21,2.83
8/2/2022,12:18:53,15.24,2.83
8/2/2022,12:18:54,15.22,2.84
8/2/2022,12:18:55,15.23,2.83
8/2/2022,12:18:56,15.23,2.78
8/2/2022,12:18:57,15.24,2.76
8/2/2022,12:18:58,15.27,2.72
8/2/2022,12:18:59,15.31,2.69
8/2/2022,12:19:00,15.28,2.73
8/2/2022,12:19:01,15.28,2.72
8/2/2022,12:19:02,15.27,2.72
8/2/2022,12:19:03,15.26,2.75
8/2/2022,12:19:04,15.26,2.75
8/2/2022,12:19:05,15.25,2.73
8/2/2022,12:19:06,15.23,2.76
8/2/2022,12:19:07,15.24,2.76
8/2/2022,12:19:08,15.2,2.76
8/2/2022,12:19:09,15.2,2.79
8/2/2022,12:19:10,15.2,2.81
8/2/2022,12:19:11,15.24,2.82
8/2/2022,12:19:12,15.25,2.87
8/2/2022,12:19:13,15.25,2.85
8/2/2022,12:19:14,15.28,2.86
8/2/2022,12:19:15,15.29,2.84
8/2/2022,12:19:16,15.27,2.84
8/2/2022,12:19:17,15.24,2.89
8/2/2022,12:19:18,15.21,2.87
8/2/2022,12:19:19,15.2,2.85
