H,rise_r2,rise_function,rise_params,rise_area,fall_r2,fall_function,fall_params,fall_area,tau_min,tau_max,n_rising,n_falling,storm,constituent
0.9077528911326929,0.5814537921335958,<function exp_func at 0x0000022BB26C6E80>,[385.18538263   7.00269072],0.3221035917796813,0.788853835285218,<function linear_func at 0x0000022BB26C6D40>,[ 8.12579461 12.86209218],0.3548362058949334,-0.583901916666529,-0.5411057166665008,8,4,st3_down,DOC (mg/L)
1.2945638705948648,0.573244768911326,<function exp_func at 0x0000022BB26C6E80>,[ 9.74998731e-23 -8.01255959e+01],0.2597750938995337,1.0,<function linear_func at 0x0000022BB26C6D40>,[585.54980199 418.69612178],0.20066610833203963,-0.6791841111110292,-0.6706451277777509,10,2,st4_up,SSC (mg/L)
0.5970192291974833,0.47604863123257357,<function exp_func at 0x0000022BB26C6E80>,[ 1.30068754e-35 -1.20230482e+02],0.01793926631021326,0.10780849170439821,<function exp_func at 0x0000022BB26C6E80>,[4.07315021e+10 3.40075868e+01],0.030048054456013627,-0.6791841111110292,-0.6721676111112477,6,3,st4_up,POC (mg/L)
0.8658909302462358,0.08267489173717002,<function exp_func at 0x0000022BB26C6E80>,[ 2.65884366e-04 -1.43961631e+01],0.03767525170423005,1.0,<function linear_func at 0x0000022BB26C6D40>,[-36.6554176  -19.64377722],0.043510389574719574,-0.6791841111110292,-0.6706451277777509,10,2,st4_up,DOC (mg/L)
1.6322632109664998,0.33318509273239794,<function exp_func at 0x0000022BB26C6E80>,[ 2.62542996e-31 -1.09840279e+02],0.3430648186944881,0.6830657806508806,<function exp_func at 0x0000022BB26C6E80>,[2.20063412e+21 6.79294311e+01],0.2101773882971679,-0.6791114999997868,-0.6712759666667353,4,3,st5_down,SSC (mg/L)
0.8436087817807996,0.32665656959549394,<function exp_func at 0x0000022BB26C6E80>,[8.94443843e+46 1.64538285e+02],0.0004238897825731728,0.9999979566291881,<function exp_func at 0x0000022BB26C6E80>,[1.25641188e+32 1.13583186e+02],0.0005024719890639011,-0.6791114999997868,-0.6712759666667353,4,3,st5_down,PP (mg/L)
1.1533210602067707,0.0455176394998964,<function exp_func at 0x0000022BB26C6E80>,[ 1.42970265e-15 -5.28995351e+01],0.03666937814904642,0.9236269312137408,<function exp_func at 0x0000022BB26C6E80>,[4.88730668e+24 8.21471780e+01],0.03179459685100368,-0.6791114999997868,-0.6712759666667353,4,3,st5_down,POC (mg/L)
1.16387935516845,0.19829374053265514,<function exp_func at 0x0000022BB26C6E80>,[ 4.57487202e-04 -1.34355504e+01],0.031217175453362635,0.9817296741909027,<function linear_func at 0x0000022BB26C6D40>,[155.78871872 108.61064683],0.02682165923361062,-0.6791114999997868,-0.6712759666667353,4,3,st5_down,DOC (mg/L)
1.240947140737911,0.05161511365845328,<function linear_func at 0x0000022BB26C6D40>,[1243.77445904  861.79339081],0.1463847326749223,0.6478680230579468,<function linear_func at 0x0000022BB26C6D40>,[677.20259318 476.41689167],0.11796210158305113,-0.6734180000000075,-0.6680989999999838,5,9,st5_up,SSC (mg/L)
0.9367765752940354,0.11280998460448732,<function linear_func at 0x0000022BB26C6D40>,[6.06675692 4.11338456],0.00023433273188291933,0.11812317604057954,<function exp_func at 0x0000022BB26C6E80>,[1.92724947e+09 3.64332499e+01],0.00025014794142281686,-0.6734180000000075,-0.6680989999999838,5,9,st5_up,PP (mg/L)
0.9448882717086065,0.1899825515842256,<function linear_func at 0x0000022BB26C6D40>,[486.26548789 330.31696789],0.022075225636671334,9.133821259998953e-06,<function linear_func at 0x0000022BB26C6D40>,[0.80034974 4.92916877],0.023362789334609394,-0.6734180000000075,-0.6680989999999838,5,4,st5_up,POC (mg/L)
1.4741972432661614,1.496743874318529e-05,<function linear_func at 0x0000022BB26C6D40>,[-5.79324543  0.72105154],0.024504208294000945,0.7101464223078746,<function linear_func at 0x0000022BB26C6D40>,[75.81471748 53.97840265],0.01662206899784359,-0.6734180000000075,-0.6680989999999838,5,9,st5_up,DOC (mg/L)
