H,rise_r2,fall_r2,rise_area,fall_area,rise_params,fall_params,tau_min,tau_max,storm,constituent
0.7268361498622868,0.8213669990265611,0.9976469021973625,0.1934713529933808,0.26618289834653613,[ 0.24165769 -0.99886748],[0.00016439 0.07782185],66.90220141,73.649884286,st3_down,SRP (mg/L)
1.1485079050884508,0.965553579904527,0.9179824336518682,0.37057129511967385,0.3226545446294815,[ 0.30910172 -1.25939659],[5.25842717e-06 1.29258955e-01],66.90220141,73.649884286,st3_down,TP (mg/L)
0.6591897313647944,0.7533306485606279,0.18840097707375003,0.765490583360526,1.161259872443166,[ 0.76331425 -3.13220277],[0.00094058 0.07397904],66.90220141,73.649884286,st3_down,PP (mg/L)
1.6172646657538288,0.9151392351932892,0.6888522121591649,31.07194056628004,19.2126503622071,[ 24.07549507 -98.62942733],[7.10809613e-05 1.46840456e-01],66.37171209933334,74.54946965399999,st3_down,POC (mg/L)
0.7265573199958586,0.8184036419184527,0.05602873047580903,40.69789912989088,56.01471213602646,[ 20.80045306 -83.51869796],[1.00107263 0.02726423],66.37171209933334,74.54946965399999,st3_down,DOC (mg/L)
1.4524436441198931,0.16198168675563118,0.02892420253123107,526.060369097149,362.1898661795685,[  422.40243177 -1724.63253808],[ 3.03851246e+02 -2.02583933e-02],71.98473381666666,77.394589608,st4_down,SSC (mg/L)
1.0765345309559844,0.7764702394206243,0.9558547589250074,0.27184297059360846,0.25251672173692974,[ 0.45724628 -1.92190988],[4.42194851e-08 1.85141352e-01],71.98473381666666,77.394589608,st4_down,PP (mg/L)
1.4724615960550353,0.0635312519897131,0.7076897592812121,63.41662832019926,43.068443000552776,[  45.59459046 -184.93265209],[ 1.35572871e+03 -6.88623041e-02],71.98473381666666,77.394589608,st4_down,POC (mg/L)
0.7785570121176585,0.7055406945446083,0.8522039571031034,18.724599535270837,24.05038968737861,[  5.72311414 -21.22329403],[ 8.21927062e+01 -3.90817094e-02],71.98473381666666,77.394589608,st4_down,DOC (mg/L)
1.522613713130029,0.36659333607610345,0.408030073153114,769.6551870338785,505.4828945758687,[  333.34275294 -1366.66128687],[0.31473115 0.06655017],67.60269129466667,79.37222910999999,st4_up,SSC (mg/L)
