Date_Time,P1_h_left,P1_h_right,P1_h_average,P2_h_left,P2_h_right,P2_h_average,P3_h_left,P3_h_right,P3_h_average
2023-03-02 23:45:00,-0.5757960000000821,-0.9466059999999743,-0.7612010000000282,-0.7405360000002474,-0.28749900000002526,-0.5140175000001364,-1.2164639999996325,-0.2141959999999017,-0.7153299999997671
2023-03-03 00:00:00,-0.5791039999999157,-0.9502319999996871,-0.7646679999998014,-0.7394900000003872,-0.28765199999998003,-0.5135710000001836,-1.2151640000001862,-0.21468200000026627,-0.7149230000002262
2023-03-03 00:15:00,-0.5773549999998977,-0.9443809999997939,-0.7608679999998458,-0.7394899999999325,-0.28642900000022564,-0.5129595000000791,-1.213412999999946,-0.21362700000008772,-0.7135200000000168
2023-03-03 00:30:00,-0.5768330000000788,-0.9490590000000338,-0.7629460000000563,-0.7389530000000377,-0.2847390000001724,-0.511846000000105,-1.2182990000001155,-0.21312399999987974,-0.7157114999999976
2023-03-03 00:45:00,-0.5754729999998744,-0.9466009999996459,-0.7610369999997602,-0.7367390000003979,-0.2857550000003357,-0.5112470000003668,-1.2129979999999705,-0.21394000000009328,-0.7134690000000319
2023-03-03 01:15:00,-0.5783930000002329,-0.950228000000152,-0.7643105000001924,-0.7367380000000594,-0.2847390000001724,-0.5107385000001159,-1.214846999999736,-0.21362599999974918,-0.7142364999997426
2023-03-03 02:00:00,-0.5776139999998122,-0.9460249999997359,-0.761819499999774,-0.7351020000000972,-0.2840000000001055,-0.5095510000001013,-1.2101239999997233,-0.21268000000009124,-0.7114019999999073
2023-03-03 02:15:00,-0.5776160000000345,-0.9482349999998405,-0.7629254999999375,-0.7345110000001114,-0.28448600000001534,-0.5094985000000634,-1.2107719999999063,-0.2136519999999109,-0.7122119999999086
2023-03-03 02:45:00,-0.5780039999999644,-0.9484830000001239,-0.7632435000000442,-0.7311389999999847,-0.28298399999994217,-0.5070614999999634,-1.2064439999999195,-0.21253299999989395,-0.7094884999999067
2023-03-03 04:00:00,-0.573783999999705,-0.9525689999995848,-0.7631764999996449,-0.7469129999999495,-0.28770200000008117,-0.5173075000000154,-1.2305149999997411,-0.21263999999973748,-0.7215774999997393
2023-03-03 04:15:00,-0.5741729999999734,-0.9501109999996515,-0.7621419999998125,-0.7458679999999731,-0.28813799999988987,-0.5170029999999315,-1.2261630000002697,-0.21265500000026805,-0.7194090000002689
2023-03-03 04:30:00,-0.5740449999998418,-0.9506929999997737,-0.7623689999998078,-0.7466020000001663,-0.2887180000002445,-0.5176600000002054,-1.2278740000001562,-0.21363500000006752,-0.7207545000001119
2023-03-03 05:00:00,-0.574434999999994,-0.9530429999999797,-0.7637389999999868,-0.746136000000206,-0.2899419999998827,-0.5180390000000443,-1.223920999999791,-0.21119099999987156,-0.7175559999998313
2023-03-03 05:30:00,-0.574043999999958,-0.9513999999999214,-0.7627219999999397,-0.7448520000002645,-0.2859520000001794,-0.515402000000222,-1.227472999999918,-0.2110689999999522,-0.7192709999999352
2023-03-03 06:00:00,-0.5751439999999093,-0.9531499999998232,-0.7641469999998662,-0.7424829999999929,-0.28770200000008117,-0.515092500000037,-1.2227920000000267,-0.21281899999985399,-0.7178054999999404
2023-03-03 07:15:00,-0.576575000000048,-0.954319000000396,-0.765447000000222,-0.739252000000306,-0.2859520000001794,-0.5126020000002427,-1.2198490000000675,-0.21252000000004045,-0.716184500000054
2023-03-03 07:30:00,-0.5752149999998437,-0.9525699999999233,-0.7638924999998835,-0.7399559999998928,-0.28887200000008306,-0.5144139999999879,-1.214947999999822,-0.21157099999982165,-0.7132594999998219
2023-03-03 08:15:00,-0.5762529999997241,-0.9525799999996707,-0.7644164999996974,-0.7407029999999395,-0.2877120000002833,-0.5142075000001114,-1.2181190000001152,-0.21224900000015623,-0.7151840000001357
2023-03-03 08:30:00,-0.5741129999996701,-0.9516439999997601,-0.7628784999997151,-0.7429189999998016,-0.28795499999978347,-0.5154369999997925,-1.2203220000001238,-0.21036200000025929,-0.7153420000001915
2023-03-03 09:00:00,-0.5741140000000087,-0.9532879999997022,-0.7637009999998554,-0.7429190000002563,-0.28844500000013795,-0.5156820000001971,-1.2207229999999072,-0.2104829999998401,-0.7156029999998736
2023-03-03 09:15:00,-0.5748359999997774,-0.9509360000001834,-0.7628859999999804,-0.7410119999999552,-0.287221000000045,-0.5141165000000001,-1.2202429999997548,-0.21319199999970806,-0.7167174999997314
2023-03-03 09:30:00,-0.5744450000001962,-0.9507010000002083,-0.7625730000002022,-0.746136000000206,-0.2904670000002625,-0.5183015000002342,-1.2241959999996652,-0.21390999999994165,-0.7190529999998034
2023-03-03 09:45:00,-0.5764560000002348,-0.9531609999999091,-0.764808500000072,-0.7429070000002866,-0.2877030000004197,-0.5153050000003532,-1.224905999999919,-0.21509599999990314,-0.7200009999999111
2023-03-03 10:30:00,-0.5768459999999322,-0.952686999999969,-0.7647664999999506,-0.7406909999999698,-0.2883820000001833,-0.5145365000000766,-1.2202870000000985,-0.21587799999997515,-0.7180825000000368
2023-03-03 11:15:00,-0.5780030000000806,-0.9551449999999022,-0.7665739999999914,-0.7407039999998233,-0.28795599999966726,-0.5143299999997453,-1.221201999999721,-0.2151939999998831,-0.718197999999802
2023-03-03 11:30:00,-0.5801429999996799,-0.9572610000000168,-0.7687019999998483,-0.7413990000000013,-0.2889260000001741,-0.5151625000000877,-1.2192680000002838,-0.2137350000002698,-0.7165015000002768
2023-03-03 11:45:00,-0.5793629999998302,-0.9567879999999604,-0.7680754999998953,-0.7440790000000561,-0.28785599999991973,-0.5159674999999879,-1.2278379999997924,-0.2158489999997073,-0.7218434999997498
2023-03-03 12:00:00,-0.577614000000267,-0.9550389999999425,-0.7663265000001047,-0.7429190000002563,-0.28669600000011997,-0.5148075000001882,-1.2268870000002607,-0.21489900000005946,-0.7208930000001601
2023-03-03 12:15:00,-0.5776139999998122,-0.9567879999999604,-0.7672009999998863,-0.7429189999998016,-0.28844600000002174,-0.5156824999999117,-1.2262219999997797,-0.2159839999999349,-0.7211029999998573
2023-03-03 12:30:00,-0.5794940000000679,-0.9543290000001434,-0.7669115000001057,-0.7450819999999112,-0.28887200000008306,-0.5169769999999971,-1.2266399999998612,-0.21640100000013263,-0.7215204999999969
2023-03-03 12:45:00,-0.578715000000102,-0.9524530000003324,-0.7655840000002172,-0.7434570000000349,-0.29047899999977744,-0.5169679999999062,-1.2224510000000919,-0.21832799999992858,-0.7203895000000102
2023-03-03 13:00:00,-0.576575000000048,-0.9543200000002798,-0.7654475000001639,-0.7439229999999952,-0.29062199999998484,-0.51727249999999,-1.2246530000002167,-0.21732199999996737,-0.720987500000092
2023-03-03 13:45:00,-0.576575000000048,-0.9536109999999098,-0.7650929999999789,-0.7421729999996387,-0.28988799999979165,-0.5160304999997152,-1.2237209999998413,-0.21855599999980768,-0.7211384999998245
2023-03-03 14:00:00,-0.5787159999999858,-0.9527979999998024,-0.7657569999998941,-0.7417069999996784,-0.2896459999997205,-0.5156764999996994,-1.2221850000000813,-0.2193609999999353,-0.7207730000000083
2023-03-03 14:30:00,-0.577806000000237,-0.9503400000003239,-0.7640730000002804,-0.7486210000001847,-0.29066100000000006,-0.5196410000000924,-1.2304659999999785,-0.21884500000032858,-0.7246555000001536
2023-03-03 14:45:00,-0.5788460000003397,-0.9552550000003066,-0.7670505000003232,-0.7487750000000233,-0.2903790000000299,-0.5195770000000266,-1.2325459999997292,-0.21761199999991732,-0.7250789999998233
2023-03-03 15:00:00,-0.5780760000002374,-0.9516380000000026,-0.76485700000012,-0.7453909999999269,-0.2884759999997186,-0.5169334999998227,-1.2283659999998235,-0.21779899999955887,-0.7230824999996912
2023-03-03 15:15:00,-0.5781959999999344,-0.9535059999998339,-0.7658509999998842,-0.7446569999997337,-0.28863000000001193,-0.5166434999998728,-1.2271809999997458,-0.21692899999970905,-0.7220549999997274
2023-03-03 15:30:00,-0.5799459999998362,-0.9511539999998604,-0.7655499999998483,-0.7464059999997517,-0.2891559999998208,-0.5177809999997862,-1.22892899999988,-0.2193739999997888,-0.7241514999998344
2023-03-03 15:45:00,-0.581372999999985,-0.95303100000001,-0.7672019999999975,-0.7466859999999542,-0.28988799999979165,-0.5182869999998729,-1.2264109999996435,-0.21730799999977535,-0.7218594999997094
2023-03-03 16:00:00,-0.578063999999813,-0.9495109999998022,-0.7637874999998076,-0.7454020000000128,-0.28866500000003725,-0.517033500000025,-1.2277109999999993,-0.21885100000008606,-0.7232810000000427
2023-03-03 16:15:00,-0.578063999999813,-0.9518629999997756,-0.7649634999997943,-0.7454029999998966,-0.28813899999977366,-0.5167709999998351,-1.2283800000000156,-0.21707299999980023,-0.7227264999999079
2023-03-03 16:30:00,-0.5779349999997976,-0.9519689999997354,-0.7649519999997665,-0.744387999999617,-0.2876499999997577,-0.5160189999996874,-1.2300890000001345,-0.21950199999992037,-0.7247955000000275
2023-03-03 17:00:00,-0.5798850000001039,-0.9477750000000924,-0.7638300000000982,-0.744626000000153,-0.28866900000002715,-0.5166475000000901,-1.222953999999845,-0.21776599999975588,-0.7203599999998005
2023-03-03 17:15:00,-0.5794939999996132,-0.9511549999997442,-0.7653244999996787,-0.7439220000001114,-0.28798500000038985,-0.5159535000002506,-1.226506999999856,-0.21884000000000015,-0.722673499999928
2023-03-03 19:00:00,-0.5794949999999517,-0.9485859999999775,-0.7640404999999646,-0.7439209999997729,-0.2859979999998359,-0.5149594999998044,-1.2253020000002834,-0.21603700000014214,-0.7206695000002128
2023-03-03 19:15:00,-0.5772229999997762,-0.947877999999946,-0.7625504999998611,-0.7480430000000524,-0.2899240000001555,-0.518983500000104,-1.228305999999975,-0.21767099999988204,-0.7229884999999285
2023-03-03 19:30:00,-0.5775539999999637,-0.9462490000000798,-0.7619015000000218,-0.7483520000000681,-0.2876890000002277,-0.5180205000001479,-1.2319159999997282,-0.21834799999987808,-0.7251319999998032
2023-03-03 20:00:00,-0.5765860000001339,-0.9444990000001781,-0.760542500000156,-0.7439210000002277,-0.2876880000003439,-0.5158045000002858,-1.2230609999996886,-0.2173979999997755,-0.7202294999997321
2023-03-03 21:15:00,-0.5772249999999985,-0.9462379999999939,-0.7617314999999962,-0.745122000000265,-0.2865190000002258,-0.5158205000002454,-1.228418000000147,-0.21807200000012017,-0.7232450000001336
2023-03-03 21:45:00,-0.5758660000001328,-0.9469480000002477,-0.7614070000001902,-0.7423260000000482,-0.28667300000006435,-0.5144995000000563,-1.222983000000113,-0.21617299999979878,-0.7195779999999559
2023-03-03 22:15:00,-0.5758660000001328,-0.9451970000000074,-0.7605315000000701,-0.7429059999999481,-0.2855029999996077,-0.5142044999997779,-1.2237809999996898,-0.2152219999998124,-0.7195014999997511
2023-03-03 22:45:00,-0.5735939999999573,-0.9494049999998424,-0.7614994999998999,-0.7423699999999371,-0.2862359999999171,-0.5143029999999271,-1.2267839999999524,-0.21602199999961158,-0.721402999999782
2023-03-03 23:15:00,-0.5708070000000589,-0.9440290000002278,-0.7574180000001434,-0.7433719999999084,-0.28725299999996423,-0.5153124999999363,-1.2222670000001017,-0.2132539999997789,-0.7177604999999403
2023-03-03 23:30:00,-0.571976999999606,-0.9468409999999494,-0.7594089999997777,-0.7433719999999084,-0.2877419999999802,-0.5155569999999443,-1.2235700000001088,-0.21427900000026057,-0.7189245000001847
2023-03-04 00:00:00,-0.5741159999997762,-0.9468409999999494,-0.7604784999998628,-0.7411569999999301,-0.2859929999999622,-0.5135749999999462,-1.2220330000000104,-0.21494399999983216,-0.7184884999999213
2023-03-04 00:15:00,-0.5741159999997762,-0.9492979999999989,-0.7617069999998876,-0.7411559999995916,-0.28672599999981685,-0.5139409999997042,-1.2216309999998884,-0.21412599999985105,-0.7178784999998697
2023-03-04 01:00:00,-0.573334000000159,-0.9474300000001676,-0.7603820000001633,-0.746759000000111,-0.2877419999999802,-0.5172505000000456,-1.2295579999999973,-0.21513299999969604,-0.7223454999998467
2023-03-04 01:30:00,-0.5733369999998104,-0.9501119999999901,-0.7617244999999002,-0.7473360000003595,-0.2887180000002445,-0.518027000000302,-1.2298030000001745,-0.21425600000020495,-0.7220295000001897
2023-03-04 01:45:00,-0.5743639999996049,-0.9508209999999053,-0.7625924999997551,-0.7492429999997512,-0.28770299999996496,-0.5184729999998581,-1.2320300000001225,-0.21182499999986248,-0.7219274999999925
2023-03-04 02:00:00,-0.5729460000002291,-0.9505859999999302,-0.7617660000000797,-0.7495509999998831,-0.28803900000002614,-0.5187949999999546,-1.232691000000159,-0.21174299999984214,-0.7222170000000006
2023-03-04 02:15:00,-0.5726270000000113,-0.9491909999997006,-0.760908999999856,-0.7474910000000818,-0.2872170000000551,-0.5173540000000685,-1.2296010000000024,-0.21143400000028123,-0.7205175000001418
2023-03-04 02:30:00,-0.5742449999997916,-0.9531609999999091,-0.7637029999998504,-0.7464880000002267,-0.2865430000001652,-0.516515500000196,-1.2321470000001682,-0.21296200000006138,-0.7225545000001148
2023-03-04 03:30:00,-0.5722359999999753,-0.9530389999999898,-0.7626374999999825,-0.7479570000000422,-0.28702800000019124,-0.5174925000001167,-1.232752999999775,-0.2106709999998202,-0.7217119999997976
2023-03-04 03:45:00,-0.5722359999999753,-0.9532790000002933,-0.7627575000001343,-0.7479570000000422,-0.28668599999991784,-0.51732149999998,-1.2331529999996746,-0.2103399999996327,-0.7217464999996537
2023-03-04 04:15:00,-0.5735970000000634,-0.9513990000000376,-0.7624980000000505,-0.7441060000001016,-0.2865320000000793,-0.5153190000000905,-1.2254290000000765,-0.21093699999983073,-0.7181829999999536
2023-03-04 05:15:00,-0.5746349999999438,-0.955496999999923,-0.7650659999999334,-0.7460220000002664,-0.2877610000000459,-0.5168915000001562,-1.2281960000000254,-0.21051900000020396,-0.7193575000001147
2023-03-04 05:30:00,-0.5742439999999078,-0.9589960000002975,-0.7666200000001027,-0.7447390000002088,-0.2877619999999297,-0.5162505000000692,-1.2310840000000098,-0.2129530000001978,-0.7220185000001038
2023-03-04 06:00:00,-0.5732749999997395,-0.9530399999998735,-0.7631574999998065,-0.743228000000272,-0.28819800000019313,-0.5157130000002326,-1.2224949999999808,-0.21093599999994694,-0.7167154999999639
2023-03-04 06:30:00,-0.5726239999999052,-0.9566669999999249,-0.764645499999915,-0.7440050000000156,-0.2871820000000298,-0.5155935000000227,-1.228422000000137,-0.2110219999999572,-0.719722000000047
2023-03-04 07:00:00,-0.5743729999999232,-0.9559580000000096,-0.7651654999999664,-0.7457550000003721,-0.28819800000019313,-0.5169765000002826,-1.2305710000000545,-0.2135880000000725,-0.7220795000000635
2023-03-04 07:30:00,-0.5792920000003505,-0.9621529999999439,-0.7707225000001472,-0.7431030000002465,-0.28625899999997273,-0.5146810000001096,-1.2307209999999031,-0.21407399999998233,-0.7223974999999427
2023-03-04 08:15:00,-0.5822109999999157,-0.9689240000002428,-0.7755675000000792,-0.7425230000003467,-0.28723500000023705,-0.5148790000002919,-1.233639999999923,-0.2170179999998254,-0.7253289999998742
2023-03-04 08:45:00,-0.5835720000000038,-0.9715030000002116,-0.7775375000001077,-0.7464880000002267,-0.28923100000019986,-0.5178595000002133,-1.2396090000002005,-0.21889499999997497,-0.7292520000000877
2023-03-04 09:00:00,-0.5854500000000371,-0.9710290000002715,-0.7782395000001543,-0.7492419999998674,-0.29165000000011787,-0.5204459999999926,-1.2397809999997662,-0.220075000000179,-0.7299279999999726
2023-03-04 09:15:00,-0.5839609999998174,-0.9690439999999398,-0.7765024999998786,-0.7460120000000643,-0.29023800000004485,-0.5181250000000546,-1.2360550000003059,-0.21970899999996618,-0.727882000000136
2023-03-04 09:30:00,-0.5803319999999985,-0.9663609999997789,-0.7733464999998887,-0.7479290000001129,-0.29165100000000166,-0.5197900000000573,-1.2349569999996675,-0.21713999999974476,-0.7260484999997061
2023-03-04 09:45:00,-0.5778029999996761,-0.963441999999759,-0.7706224999997175,-0.7457140000001345,-0.2916520000003402,-0.5186830000002374,-1.2302209999998013,-0.21635699999978897,-0.7232889999997951
2023-03-04 10:00:00,-0.5778040000000146,-0.9634430000000975,-0.7706235000000561,-0.7457140000001345,-0.29165100000000166,-0.5186825000000681,-1.2312870000000657,-0.21742200000016965,-0.7243545000001177
2023-03-04 10:30:00,-0.574565999999777,-0.9624009999997725,-0.7684834999997747,-0.7442330000003494,-0.29238400000031106,-0.5183085000003302,-1.2244799999998577,-0.2128419999999096,-0.7186609999998836
