Time,Max Amp,Dmax (mm)
4/23/2023 8:00,0.00662,41.34294183
4/23/2023 8:15,0.00674,40.0234803
4/23/2023 8:30,0.00638,38.15644427
4/23/2023 8:45,0.00671,39.94744982
4/23/2023 9:00,0.00649,40.53328251
4/23/2023 9:15,0.00605,38.83448213
4/23/2023 9:30,0.00676,41.45759648
4/23/2023 9:45,0.00724,41.95728821
4/23/2023 10:00,0.00673,40.69950957
4/23/2023 10:15,0.00622,38.33920888
4/23/2023 10:30,0.00617,37.57088595
4/23/2023 10:45,0.00656,40.25149575
4/23/2023 11:00,0.00636,38.99250497
4/23/2023 11:15,0.00633,39.13954674
4/23/2023 11:30,0.00659,38.80652789
4/23/2023 11:45,0.00649,39.08101581
4/23/2023 12:00,0.00662,38.65335936
4/23/2023 12:15,0.00766,42.92918198
4/23/2023 12:30,0.00729,40.58752174
4/23/2023 12:45,0.00829,43.79149909
4/23/2023 13:00,0.00759,41.89021102
4/23/2023 13:15,0.00733,40.99666667
4/23/2023 13:30,0.00761,39.3798819
4/23/2023 13:45,0.00815,41.46241731
4/23/2023 14:00,0.00758,39.98376051
4/23/2023 14:15,0.00737,38.47691314
4/23/2023 14:30,0.00730,38.9389594
4/23/2023 14:45,0.00817,42.43799152
4/23/2023 15:00,0.00820,41.55281449
4/23/2023 15:15,0.00849,42.74686573
4/23/2023 15:30,0.00798,40.47768904
4/23/2023 15:45,0.00721,38.34264029
4/23/2023 16:00,0.00790,40.8278061
4/23/2023 16:15,0.00765,41.11965164
4/23/2023 16:30,0.00835,41.52459261
4/23/2023 16:45,0.00740,40.12719294
4/23/2023 17:00,0.00782,41.18982208
4/23/2023 17:15,0.00842,44.09588541
4/23/2023 17:30,0.00708,40.29559156
4/23/2023 17:45,0.00678,39.87202487
4/23/2023 18:00,0.00668,38.66410856
4/23/2023 18:15,0.00733,41.37824898
4/23/2023 18:30,0.00746,44.22391332
4/23/2023 18:45,0.00767,40.25689196
4/23/2023 19:00,0.00808,41.98085671
4/23/2023 19:15,0.00733,41.19602704
4/23/2023 19:30,0.00689,38.65991133
4/23/2023 19:45,0.00729,41.20616741
4/23/2023 20:00,0.00703,39.76467766
4/23/2023 20:15,0.00740,40.66309907
4/23/2023 20:30,0.00737,40.56910009
4/23/2023 20:45,0.00716,40.19334826
4/23/2023 21:00,0.00739,40.29717364
4/23/2023 21:15,0.00781,42.33815846
4/23/2023 21:30,0.00762,41.39140464
4/23/2023 21:45,0.00687,38.53088399
4/23/2023 22:00,0.00674,38.61425421
4/23/2023 22:15,0.00721,40.63291681
4/23/2023 22:30,0.00738,41.49101087
4/23/2023 22:45,0.00733,40.93580131
4/23/2023 23:00,0.00704,39.0754403
4/23/2023 23:15,0.00708,39.73741994
4/23/2023 23:30,0.00704,39.42106869
4/23/2023 23:45,0.00748,41.38532761
4/24/2023 0:00,0.00695,39.78511409
4/24/2023 0:15,0.00661,38.28759911
4/24/2023 0:30,0.00647,38.72366999
4/24/2023 0:45,0.00665,39.90985741
4/24/2023 1:00,0.00673,39.6970339
4/24/2023 1:15,0.00652,38.99969511
4/24/2023 1:30,0.00646,39.33045492
4/24/2023 1:45,0.00650,39.32240921
4/24/2023 2:00,0.00617,38.29635898
4/24/2023 2:15,0.00620,39.59027799
4/24/2023 2:30,0.00653,42.60265674
4/24/2023 2:45,0.00690,41.29165739
4/24/2023 3:00,0.00654,42.76445547
4/24/2023 3:15,0.00722,42.77768368
4/24/2023 3:30,0.00716,42.51533133
4/24/2023 3:45,0.00713,42.22849346
4/24/2023 4:00,0.00660,39.18657192
4/24/2023 4:15,0.00703,40.8108388
4/24/2023 4:30,0.00703,41.48568877
4/24/2023 4:45,0.00701,40.84834377
4/24/2023 5:00,0.00762,44.02452786
4/24/2023 5:15,0.00717,42.30556401
4/24/2023 5:30,0.00809,44.93282067
4/24/2023 5:45,0.00901,48.35532085
4/24/2023 6:00,0.00740,42.20947636
4/24/2023 6:15,0.00785,44.23392229
4/24/2023 6:30,0.00713,40.88994806
4/24/2023 6:45,0.00812,45.75296262
4/24/2023 7:00,0.00790,43.59252321
4/24/2023 7:15,0.00680,39.55466538
4/24/2023 7:30,0.00724,41.71824178
4/24/2023 7:45,0.00666,39.63976395
4/24/2023 8:00,0.00599,36.25738079
4/24/2023 8:15,0.00733,44.24751891
4/24/2023 8:30,0.00723,41.93860626
4/24/2023 8:45,0.00748,42.41604136
4/24/2023 9:00,0.00656,39.35951575
4/24/2023 9:15,0.00638,40.10038003
4/24/2023 9:30,0.00679,41.90926649
4/24/2023 9:45,0.00826,47.35510768
4/24/2023 10:00,0.00698,40.9481888
4/24/2023 10:15,0.00758,44.04112626
4/24/2023 10:30,0.00739,42.99142343
4/24/2023 10:45,0.00783,44.00195115
4/24/2023 11:00,0.00644,39.74758432
4/24/2023 11:15,0.00646,39.3718053
4/24/2023 11:30,0.00657,40.10959362
4/24/2023 11:45,0.00654,38.60461597
4/24/2023 12:00,0.00678,40.23167453
4/24/2023 12:15,0.00698,40.03971363
4/24/2023 12:30,0.00703,40.53844116
4/24/2023 12:45,0.00741,41.00345233
4/24/2023 13:00,0.00685,38.60112797
4/24/2023 13:15,0.00695,39.53207152
4/24/2023 13:30,0.00762,42.07753721
4/24/2023 13:45,0.00845,42.23415789
4/24/2023 14:08,0.00802,40.99850025
4/24/2023 14:30,0.00821,42.15776985
4/24/2023 14:45,0.00755,39.12375025
4/24/2023 15:00,0.00746,39.49574706
4/24/2023 15:15,0.00755,40.26532046
4/24/2023 15:30,0.00770,39.86714878
4/24/2023 15:45,0.00779,40.37908164
4/24/2023 16:00,0.00788,40.1523491
4/24/2023 16:15,0.00778,40.3408838
4/24/2023 16:30,0.00779,40.4593591
4/24/2023 16:45,0.00846,43.94993772
4/24/2023 17:00,0.00732,38.04219155
4/24/2023 17:15,0.00739,40.11015771
4/24/2023 17:30,0.00719,38.9604871
4/24/2023 17:45,0.00725,39.95210815
4/24/2023 18:00,0.00675,39.06654784
4/24/2023 18:15,0.00714,41.29116331
4/24/2023 18:30,0.00729,40.99042058
4/24/2023 18:45,0.00656,38.42448373
4/24/2023 19:00,0.006578732,39.96267083
4/24/2023 19:15,0.006971503,42.45308611
4/24/2023 19:30,0.007168267,40.26909715
4/24/2023 19:45,0.007378995,41.4312873
4/24/2023 20:00,0.007379371,40.48853451
4/24/2023 20:15,0.007243083,41.32421238
4/24/2023 20:30,0.0070574,40.46863801
4/24/2023 20:45,0.006539902,38.93821126
4/24/2023 21:00,0.006812567,39.19407139
4/24/2023 21:15,0.007062767,40.69606041
4/24/2023 21:30,0.007548319,42.82358119
4/24/2023 21:45,0.006739702,39.61402395
4/24/2023 22:00,0.007039568,39.97721235
4/24/2023 22:15,0.007402178,42.64147432
4/24/2023 22:30,0.006852228,40.05196824
4/24/2023 22:45,0.006919574,41.43042863
4/24/2023 23:00,0.00666667,40.19269712
4/24/2023 23:15,0.007279861,42.97273373
4/24/2023 23:30,0.006709858,40.1277296
4/24/2023 23:45,0.006508456,39.51009614
4/25/2023 0:00,0.006846964,40.34943669
4/25/2023 0:15,0.006827142,39.73802468
4/25/2023 0:30,0.006662358,39.79360083
4/25/2023 0:45,0.006474768,39.57724073
4/25/2023 1:00,0.006699968,39.67457439
4/25/2023 1:15,0.006632121,38.96297276
4/25/2023 1:30,0.006490726,39.1739654
4/25/2023 1:45,0.00641533,38.92495342
4/25/2023 2:00,0.006974748,40.65080072
4/25/2023 2:15,0.006599485,39.40170807
4/25/2023 2:30,0.006628252,39.38288459
4/25/2023 2:45,0.006645036,39.72320345
4/25/2023 3:00,0.006180086,38.64302097
4/25/2023 3:15,0.006329872,38.83272481
4/25/2023 3:30,0.006463564,38.95365475
4/25/2023 3:45,0.006873228,40.12140998
4/25/2023 4:00,0.006831454,40.63965778
4/25/2023 4:15,0.00708441,41.57191488
4/25/2023 4:30,0.006348039,39.06680491
4/25/2023 4:45,0.00632574,38.78132968
4/25/2023 5:00,0.006279608,38.61410162
4/25/2023 5:15,0.006196915,38.14002502
4/25/2023 5:30,0.006730882,40.61914059
4/25/2023 5:45,0.006185899,38.47165035
4/25/2023 6:00,0.006771831,40.24685521
4/25/2023 6:15,0.00658161,39.34410026
4/25/2023 6:30,0.006665195,40.2499964
4/25/2023 6:45,0.006089573,38.01655342
4/25/2023 7:00,0.00612922,38.17129749
4/25/2023 7:15,0.006581432,39.23454352
4/25/2023 7:30,0.00662696,40.01450963
4/25/2023 7:45,0.006690519,39.77939822
4/25/2023 8:00,0.00631236,38.63286006
4/25/2023 8:15,0.006572104,39.96966635
4/25/2023 8:30,0.006394099,39.02995029
4/25/2023 8:45,0.006513706,39.33096268
4/25/2023 9:00,0.00636506,39.14518316
4/25/2023 9:15,0.006464591,39.12888693
4/25/2023 9:30,0.00682161,40.27483459
4/25/2023 9:45,0.006276414,37.97646755
4/25/2023 10:00,0.006433653,38.54735899
4/25/2023 10:15,0.006600837,39.0149917
4/25/2023 10:30,0.006619693,38.94890316
4/25/2023 10:45,0.007115942,41.15326612
4/25/2023 11:00,0.006381352,39.11485115
4/25/2023 11:15,0.006785392,40.47522425
4/25/2023 11:30,0.007394004,42.44608401
4/25/2023 11:45,0.006554025,38.16977982
4/25/2023 12:00,0.006695565,39.14064978
4/25/2023 12:15,0.006774161,39.18179462
4/25/2023 12:30,0.006610066,39.09053547
4/25/2023 12:45,0.00647324,39.38923978
4/25/2023 13:00,0.006728973,39.93022331
4/25/2023 13:15,0.007186407,40.23908628
4/25/2023 13:30,0.006884969,38.89829994
4/25/2023 13:45,0.006791689,39.33396711
4/25/2023 14:00,0.007635633,42.52995882
4/25/2023 14:15,0.007239748,41.46737495
4/25/2023 14:30,0.00687663,39.83600167
4/25/2023 14:45,0.00676587,39.86461572
4/25/2023 15:00,0.00634413,38.04641012
4/25/2023 15:15,0.006666572,39.06179982
4/25/2023 15:30,0.007242511,41.73990311
4/25/2023 15:45,0.006772898,39.66437403
4/25/2023 16:00,0.006416301,37.66509512
4/25/2023 16:15,0.00653818,38.51896875
4/25/2023 16:30,0.006469751,39.46239627
4/25/2023 16:45,0.006871112,40.31296913
4/25/2023 17:00,0.006885955,40.27381659
4/25/2023 17:15,0.006242738,38.47297306
4/25/2023 17:30,0.006761812,39.78938563
4/25/2023 17:45,0.007513027,42.24094565
4/25/2023 18:00,0.006760667,40.46137281
4/25/2023 18:15,0.006617338,38.66646412
4/25/2023 18:30,0.006775243,39.65050632
4/25/2023 18:45,0.006718643,40.13575712
4/25/2023 19:00,0.006423244,38.85984994
4/25/2023 19:15,0.006489996,39.15709112
4/25/2023 19:30,0.006831019,40.69556947
4/25/2023 19:45,0.006511747,40.10967258
4/25/2023 20:00,0.007034203,42.31539236
4/25/2023 20:15,0.006621072,40.15724687
4/25/2023 20:30,0.006128421,38.80286656
4/25/2023 20:45,0.006454482,40.82780954
4/25/2023 21:00,0.006341276,40.04227475
4/25/2023 21:15,0.006080666,38.35822225
4/25/2023 21:30,0.006357601,39.52631389
4/25/2023 21:45,0.006252657,39.51570512
4/25/2023 22:00,0.006756055,40.50102016
4/25/2023 22:15,0.006479385,39.41488145
4/25/2023 22:30,0.006576578,38.98643915
4/25/2023 22:45,0.00603653,39.68460458
4/25/2023 23:00,0.005761549,39.18832039
4/25/2023 23:15,0.006871351,42.21964593
4/25/2023 23:30,0.006396944,41.42748047
4/25/2023 23:45,0.00678555,42.28177265
4/26/2023 0:00,0.005912817,38.96673914
4/26/2023 0:15,0.006250911,40.11904704
4/26/2023 0:30,0.005988649,38.72192262
4/26/2023 0:45,0.00601426,39.89082054
4/26/2023 1:00,0.005459555,37.2760817
4/26/2023 1:15,0.00604575,40.2800142
4/26/2023 1:30,0.005666548,38.44985459
4/26/2023 1:45,0.00588907,38.99422205
4/26/2023 2:00,0.005835588,39.88036159
4/26/2023 2:15,0.005950795,39.7685261
4/26/2023 2:30,0.00601613,39.71570443
4/26/2023 2:45,0.006567444,42.15661217
4/26/2023 3:00,0.006011389,39.73568079
4/26/2023 3:15,0.005921163,39.44990284
4/26/2023 3:30,0.005818044,40.06152927
4/26/2023 3:45,0.005658418,39.50160545
4/26/2023 4:00,0.005801191,40.18671176
4/26/2023 4:15,0.005836129,38.87897587
4/26/2023 4:30,0.006529398,41.04676954
4/26/2023 4:45,0.005672843,38.60404887
4/26/2023 5:00,0.006058989,40.48712529
4/26/2023 5:15,0.00600019,39.94234644
4/26/2023 5:30,0.005512099,37.74223662
4/26/2023 5:45,0.005983173,38.96208944
4/26/2023 6:00,0.005868561,40.00121807
4/26/2023 6:15,0.005660138,37.79393736
4/26/2023 6:30,0.006013059,38.73877144
4/26/2023 6:45,0.005526818,38.42203326
4/26/2023 7:00,0.005715474,39.36657573
4/26/2023 7:15,0.005799788,39.58290696
4/26/2023 7:30,0.005586321,37.71044359
4/26/2023 7:45,0.005590287,39.03092697
4/26/2023 8:00,0.005752093,39.53025387
4/26/2023 8:15,0.005619647,39.63945705
4/26/2023 8:30,0.005399444,38.31728043
4/26/2023 8:45,0.005498124,38.23318088
4/26/2023 9:00,0.005498297,38.61447947
4/26/2023 9:15,0.00526215,37.44256422
4/26/2023 9:30,0.005039467,36.48793504
4/26/2023 9:45,0.004975204,36.82181151
4/26/2023 10:00,0.005517498,38.31129554
4/26/2023 10:15,0.005269376,38.88403209
4/26/2023 10:30,0.005269546,39.34893903
4/26/2023 10:45,0.00546092,37.99461342
4/26/2023 11:00,0.005067046,37.06582832
4/26/2023 11:15,0.005303576,37.83006695
4/26/2023 11:30,0.005268273,37.77674363
4/26/2023 11:45,0.005725158,38.98171579
4/26/2023 12:00,0.005990805,39.46664407
4/26/2023 12:15,0.005606048,38.5135524
4/26/2023 12:30,0.005459671,38.28553493
4/26/2023 12:45,0.005351812,38.04787707
4/26/2023 13:00,0.005348112,38.04276347
4/26/2023 13:15,0.005217187,37.31302882
4/26/2023 13:30,0.004905876,36.10313203
4/26/2023 13:45,0.005537913,38.83416996
4/26/2023 14:00,0.005494007,38.68261161
4/26/2023 14:15,0.005724959,39.24305991
4/26/2023 14:30,0.007273118,40.83864036
4/26/2023 14:45,0.007620249,43.43862589
4/26/2023 15:00,0.012189577,48.98940169
4/26/2023 15:15,0.005604641,38.76760187
4/26/2023 15:30,0.007103059,44.68872541
4/26/2023 15:45,0.005745396,38.39588553
4/26/2023 16:00,0.006048432,38.92677726
4/26/2023 16:15,0.010553582,56.17792702
4/26/2023 16:30,0.006153962,40.20246787
4/26/2023 16:45,0.006435291,40.04136068
4/26/2023 17:00,0.005734086,38.11299985
4/26/2023 17:15,0.006759232,41.87753998
4/26/2023 17:30,0.006433369,41.0844455
4/26/2023 17:45,0.005577336,37.683825
4/26/2023 18:00,0.005636858,38.63100591
4/26/2023 18:15,0.00603215,39.15068994
4/26/2023 18:30,0.005858888,38.4452384
4/26/2023 18:45,0.005973012,38.8294378
4/26/2023 19:00,0.005869674,37.68598574
4/26/2023 19:15,0.006047931,39.56715031
4/26/2023 19:30,0.005731174,38.08176985
4/26/2023 19:45,0.006147859,39.49539939
4/26/2023 20:00,0.006771191,42.35494504
4/26/2023 20:15,0.006145955,39.7839147
4/26/2023 20:30,0.005721386,38.28121999
4/26/2023 20:45,0.006170992,39.96563876
4/26/2023 21:00,0.005782006,38.24801495
4/26/2023 21:15,0.006159878,40.8199456
4/26/2023 21:30,0.005798547,39.21979955
4/26/2023 21:45,0.006094396,40.06489148
4/26/2023 22:00,0.005709544,38.9726371
4/26/2023 22:15,0.006029755,40.27014462
4/26/2023 22:30,0.005824044,39.37536925
4/26/2023 22:45,0.005873209,39.71090223
4/26/2023 23:00,0.005822543,39.3282287
4/26/2023 23:15,0.005530775,38.2897619
4/26/2023 23:30,0.005837079,39.41473553
4/26/2023 23:45,0.005682952,38.80582481
4/27/2023 0:00,0.00544902,38.33838508
4/27/2023 0:15,0.005680286,39.26719521
4/27/2023 0:30,0.005671533,38.95133956
4/27/2023 0:45,0.006378081,41.95535617
4/27/2023 1:00,0.006185858,40.83008122
4/27/2023 1:15,0.00613665,40.3898227
4/27/2023 1:30,0.005563182,39.29241537
4/27/2023 1:45,0.005635658,39.00210932
4/27/2023 2:00,0.005527241,38.52977084
4/27/2023 2:15,0.006622643,43.11177656
4/27/2023 2:30,0.005433461,37.88511891
4/27/2023 2:45,0.005564525,39.04401387
4/27/2023 3:00,0.00592967,40.110058
4/27/2023 3:15,0.005468643,38.93382607
4/27/2023 3:30,0.005584089,38.74063284
4/27/2023 3:45,0.006713608,44.57452745
4/27/2023 4:00,0.005291899,38.04957138
4/27/2023 4:15,0.005306687,38.20173202
4/27/2023 4:30,0.005337765,38.32421366
4/27/2023 4:45,0.005169609,37.81827067
4/27/2023 5:00,0.005735905,39.99859591
4/27/2023 5:15,0.005810699,40.3557407
4/27/2023 5:30,0.005344834,38.31281106
4/27/2023 5:45,0.005572075,39.33200107
4/27/2023 6:00,0.00522259,37.71255867
4/27/2023 6:15,0.00544862,39.9349371
4/27/2023 6:30,0.005532552,39.37851383
4/27/2023 6:45,0.005551836,39.46470401
4/27/2023 7:00,0.005330598,38.54664807
4/27/2023 7:15,0.005261366,37.86373777
4/27/2023 7:30,0.005054768,37.57950207
4/27/2023 7:45,0.004571104,35.55236915
4/27/2023 8:00,0.005042567,37.6852321
4/27/2023 8:15,0.005510515,39.96774692
4/27/2023 8:30,0.005876863,40.9746764
4/27/2023 8:45,0.005480512,38.97602453
4/27/2023 9:00,0.004992852,37.02485524
4/27/2023 9:15,0.00491155,36.78516294
4/27/2023 9:30,0.00455664,35.09677843
4/27/2023 9:45,0.005716525,40.14331499
4/27/2023 10:00,0.0051014,37.40240026
4/27/2023 10:15,0.005098637,37.73729955
4/27/2023 10:30,0.005735967,40.28398791
4/27/2023 10:45,0.005306151,38.08016071
4/27/2023 11:00,0.005359559,38.98302341
4/27/2023 11:15,0.005132313,37.19720426
4/27/2023 11:30,0.005247947,37.71846546
4/27/2023 11:45,0.00536713,37.9720778
4/27/2023 12:00,0.005354743,38.08094417
4/27/2023 12:15,0.005625061,38.04719264
4/27/2023 12:30,0.005561051,38.43022823
4/27/2023 12:45,0.00559405,37.88045295
4/27/2023 13:00,0.005718039,38.44683826
4/27/2023 13:15,0.006161018,40.16387169
4/27/2023 13:30,0.005475776,37.40843206
4/27/2023 13:45,0.006598106,40.85588811
4/27/2023 14:00,0.006153318,38.92385879
4/27/2023 14:15,0.006636482,40.50772909
4/27/2023 14:30,0.006216858,38.42337431
4/27/2023 14:45,0.006146377,38.10678606
4/27/2023 15:00,0.007111443,41.34362003
4/27/2023 15:15,0.006698505,39.10799406
4/27/2023 15:30,0.010937163,44.91566014
4/27/2023 15:45,0.012603275,41.68644145
4/27/2023 16:00,0.012167638,40.69687782
4/27/2023 16:15,0.011788735,40.61122675
4/27/2023 16:30,0.011504441,40.18834146
4/27/2023 16:45,0.013743113,44.01080688
4/27/2023 17:00,0.012312823,40.95019776
4/27/2023 17:15,0.012290862,42.07762147
4/27/2023 17:30,0.012332157,41.64854469
4/27/2023 17:45,0.011586583,40.27036835
4/27/2023 18:00,0.01226408,41.75889305
4/27/2023 18:15,0.013795311,43.28169553
4/27/2023 18:30,0.013551464,42.28895749
4/27/2023 18:45,0.012893857,41.57256295
4/27/2023 19:00,0.013291478,42.21097693
4/27/2023 19:15,0.013189911,43.12079258
4/27/2023 19:30,0.01273461,41.02669871
4/27/2023 19:45,0.013023388,41.15693626
4/27/2023 20:00,0.01425542,44.52259423
4/27/2023 20:15,0.012762221,41.90077131
4/27/2023 20:30,0.0139939,42.8362669
4/27/2023 20:45,0.012674754,41.37695689
4/27/2023 21:00,0.012909203,41.30404127
4/27/2023 21:15,0.013471154,43.25255843
4/27/2023 21:30,0.012863527,41.77568647
4/27/2023 21:45,0.013754311,42.51823539
4/27/2023 22:00,0.013374294,42.90542586
4/27/2023 22:15,0.013437414,43.46960996
4/27/2023 22:30,0.013392261,44.4116703
4/27/2023 22:45,0.013070475,42.32729375
4/27/2023 23:00,0.012846145,42.94220905
4/27/2023 23:15,0.012543746,42.09414781
4/27/2023 23:30,0.012762459,41.37557795
4/27/2023 23:45,0.012761525,41.69469669
4/28/2023 0:00,0.012540629,42.06732185
4/28/2023 0:15,0.013026987,42.03688082
4/28/2023 0:30,0.013457401,43.34779903
4/28/2023 0:45,0.012461332,41.53640688
4/28/2023 1:00,0.013131036,43.04197972
4/28/2023 1:15,0.012224737,41.64142485
4/28/2023 1:30,0.012483152,41.55251891
4/28/2023 1:45,0.012371666,41.54903453
4/28/2023 2:00,0.011749138,40.05190995
4/28/2023 2:15,0.01196702,40.78558565
4/28/2023 2:30,0.012722174,41.57495047
4/28/2023 2:45,0.012922306,43.62632279
4/28/2023 3:00,0.04547983,101.1053663
4/28/2023 3:15,0.013356814,43.72389171
4/28/2023 3:30,0.011792771,41.08756738
4/28/2023 3:45,0.012620779,42.35770451
4/28/2023 4:00,0.012733578,43.68197897
4/28/2023 4:15,0.012346835,42.88452119
4/28/2023 4:30,0.012391397,42.08402887
4/28/2023 4:45,0.013323529,43.30633685
4/28/2023 5:00,0.012673939,42.80921389
4/28/2023 5:15,0.011771881,42.14102405
4/28/2023 5:30,0.011816082,41.7151418
4/28/2023 5:45,0.011832649,41.87411557
4/28/2023 6:00,0.012851215,43.04491583
4/28/2023 6:15,0.012039809,41.38807441
4/28/2023 6:30,0.013299041,44.69357062
4/28/2023 6:45,0.012121486,42.20837342
4/28/2023 7:00,0.013487629,44.38479813
4/28/2023 7:15,0.012833531,43.56559246
4/28/2023 7:30,0.013453668,44.11375232
4/28/2023 7:45,0.012579983,43.6135835
4/28/2023 8:00,0.012203475,42.01288312
4/28/2023 8:15,0.012368161,43.31354517
4/28/2023 8:30,0.011826439,41.5509514
4/28/2023 8:45,0.011850467,40.8799855
4/28/2023 9:00,0.011729459,41.64422441
4/28/2023 9:15,0.012207392,41.56025255
4/28/2023 9:30,0.01135041,40.6598427
4/28/2023 9:45,0.012082442,42.04880455
4/28/2023 10:00,0.012544995,42.84909434
4/28/2023 10:15,0.01310986,43.79544218
4/28/2023 10:30,0.011853077,42.83664589
4/28/2023 10:45,0.012057996,42.43710295
4/28/2023 11:00,0.012470609,41.82888837
4/28/2023 11:15,0.011570403,41.78825563
4/28/2023 11:30,0.012857438,43.18728441
4/28/2023 11:45,0.012266973,41.70985807
4/28/2023 12:00,0.013049091,44.25045943
4/28/2023 12:15,0.013458603,44.97436569
4/28/2023 12:30,0.011644831,41.97934715
4/28/2023 12:45,0.012833177,42.76143581
4/28/2023 13:00,0.013210221,42.17954949
4/28/2023 13:15,0.012594343,41.75475421
4/28/2023 13:30,0.012330256,41.14851818
4/28/2023 13:45,0.012687317,41.79477727
4/28/2023 14:00,0.012874581,41.8939822
4/28/2023 14:15,0.012722131,41.79153401
4/28/2023 14:30,0.011825065,40.99292269
4/28/2023 14:45,0.012086787,40.93519548
4/28/2023 15:00,0.012474536,40.58780394
4/28/2023 15:15,0.012722337,42.17562265
4/28/2023 15:30,0.012498175,40.80930683
4/28/2023 15:45,0.012875489,41.81880292
4/28/2023 16:00,0.012539208,43.04482874
4/28/2023 16:15,0.011913638,41.80807333
4/28/2023 16:30,0.012407637,41.533314
4/28/2023 16:45,0.011446116,40.24161532
4/28/2023 17:00,0.012872123,43.17356163
4/28/2023 17:15,0.01194369,41.34050076
4/28/2023 17:30,0.011690984,40.79383736
4/28/2023 17:45,0.012841504,41.85389339
4/28/2023 18:00,0.012138149,41.0446205
4/28/2023 18:15,0.012596356,41.88399205
4/28/2023 18:30,0.011657368,39.91986722
4/28/2023 18:45,0.011886942,40.91792785
4/28/2023 19:00,0.011618598,41.00580297
4/28/2023 19:15,0.011555525,41.15196257
4/28/2023 19:30,0.011811983,41.61143076
4/28/2023 19:45,0.012337645,43.15199001
4/28/2023 20:00,0.012554924,43.39625162
4/28/2023 20:15,0.012655458,43.0168796
4/28/2023 20:30,0.012317138,42.21684286
4/28/2023 20:45,0.011954341,41.43552696
4/28/2023 21:00,0.011970871,41.08589694
4/28/2023 21:15,0.012161386,41.76044609
4/28/2023 21:30,0.012199748,41.41109671
4/28/2023 21:45,0.011986264,41.36607854
4/28/2023 22:00,0.012028232,41.16017252
4/28/2023 22:15,0.012234513,42.45296225
4/28/2023 22:30,0.012975051,44.26421043
4/28/2023 22:45,0.012410226,41.60301966
4/28/2023 23:00,0.011920545,41.35037622
4/28/2023 23:15,0.012112351,42.08392826
4/28/2023 23:30,0.012972637,43.4422749
4/28/2023 23:45,0.011761623,40.81326268
4/29/2023 0:00,0.011126428,39.98479962
4/29/2023 0:15,0.011620724,41.77952312
4/29/2023 0:30,0.01125388,40.44110999
4/29/2023 0:45,0.011505896,41.33239368
4/29/2023 1:00,0.01247896,43.13310861
4/29/2023 1:15,0.011174642,40.79903049
4/29/2023 1:30,0.012083065,43.42302162
4/29/2023 1:45,0.011311778,41.0274822
4/29/2023 2:00,0.011551155,41.36216474
4/29/2023 2:15,0.011674053,41.32264268
4/29/2023 2:30,0.011640806,42.89276663
4/29/2023 2:45,0.011530808,41.56459174
4/29/2023 3:00,0.011449575,41.88794354
4/29/2023 3:15,0.010869359,40.65793183
4/29/2023 3:30,0.011697435,42.39272432
4/29/2023 3:45,0.01120864,41.1514131
4/29/2023 4:00,0.011444275,42.30345181
4/29/2023 4:15,0.011280226,42.09397066
4/29/2023 4:30,0.011555349,41.77053523
4/29/2023 4:45,0.01194052,43.31066509
4/29/2023 5:00,0.010782752,40.64886599
4/29/2023 5:15,0.011078537,41.81391513
4/29/2023 5:30,0.010872275,41.06347634
4/29/2023 5:45,0.011783636,43.08971949
4/29/2023 6:00,0.011639435,42.86410479
4/29/2023 6:15,0.011337389,42.76371386
4/29/2023 6:30,0.011637479,43.07136122
4/29/2023 6:45,0.010796631,41.58390663
4/29/2023 7:00,0.010772222,41.47648125
4/29/2023 7:15,0.010390182,40.7427853
4/29/2023 7:30,0.01096954,42.3202217
4/29/2023 7:45,0.011025087,42.01017171
4/29/2023 8:00,0.011256177,43.12997375
4/29/2023 8:15,0.011299561,42.75370766
4/29/2023 8:30,0.010881191,41.34328561
4/29/2023 8:45,0.010581958,40.06930059
4/29/2023 9:00,0.010972888,42.44877974
4/29/2023 9:15,0.01096383,41.73430002
4/29/2023 9:30,0.011398674,43.17677205
4/29/2023 9:45,0.010815517,41.83482551
4/29/2023 10:00,0.011235524,42.69745772
4/29/2023 10:15,0.011197528,42.29565102
4/29/2023 10:30,0.011099486,41.67756282
4/29/2023 10:45,0.011413589,42.59408152
4/29/2023 11:00,0.010891168,41.02075397
4/29/2023 11:15,0.010563688,40.6733822
4/29/2023 11:30,0.012055984,42.35477425
4/29/2023 11:45,0.010366048,40.34230968
4/29/2023 12:00,0.012820372,43.51594668
4/29/2023 12:15,0.01206035,43.26010275
4/29/2023 12:30,0.011922943,42.1557703
4/29/2023 12:45,0.01194665,41.11621609
4/29/2023 13:00,0.01273706,41.28482028
4/29/2023 13:15,0.012448702,40.9162776
4/29/2023 13:30,0.013564242,41.95011484
4/29/2023 13:45,0.012425666,39.72450298
4/29/2023 14:00,0.014163828,42.53066338
4/29/2023 14:15,0.013598658,41.18851607
4/29/2023 14:30,0.014383998,41.94351622
4/29/2023 14:45,0.013783007,40.37435141
4/29/2023 15:00,0.013509068,39.18497735
4/29/2023 15:15,0.013968532,40.05969793
4/29/2023 15:30,0.014011389,41.37585412
4/29/2023 15:45,0.013267238,40.52086522
4/29/2023 16:00,0.014998904,43.69823897
4/29/2023 16:15,0.013135897,40.16719091
4/29/2023 16:30,0.013450717,40.81551238
4/29/2023 16:45,0.013294769,40.47919225
4/29/2023 17:00,0.013560722,41.68907373
4/29/2023 17:15,0.014065855,42.46324533
4/29/2023 17:30,0.012752513,40.77635747
